date,window,avg_pairwise_corr,median_pairwise_corr,mkt_vol
1987-03-13,126,0.24274505375118835,0.24495444163310803,0.1264074445954901
1987-03-20,126,0.24276183346870514,0.24429642298658175,0.12452493638096218
1987-03-27,126,0.23866817147156585,0.24320516477509194,0.1218279281619435
1987-04-03,126,0.24883714219655573,0.251980473371049,0.12622250475567234
1987-04-10,126,0.2646750062315952,0.2676969846163054,0.13325584774972485
1987-04-20,126,0.2883005686955204,0.29563108308367525,0.14451323471295766
1987-04-27,126,0.29925915926626356,0.3060849773000859,0.14978288568022538
1987-05-04,126,0.29867896525720183,0.30647086149608227,0.1504540301847623
1987-05-11,126,0.30496212775417814,0.312721690652079,0.15345553372885018
1987-05-18,126,0.30933977492590303,0.313514025815007,0.1553207230011462
1987-05-26,126,0.2999355211220178,0.3018681132447403,0.15174309527673546
1987-06-02,126,0.30117227394438123,0.3041966221910791,0.15358160120372313
1987-06-09,126,0.3022675663192718,0.30636925542256216,0.15360207968176418
1987-06-16,126,0.2995757218338111,0.3042150395656466,0.15282144270474554
1987-06-23,126,0.2967525046511407,0.300306245837865,0.15193379553796335
1987-06-30,126,0.2946920845362154,0.2962430398767044,0.1514518802592929
1987-07-08,126,0.2817410303404676,0.2838307370613387,0.14700304826568694
1987-07-15,126,0.27978307097822785,0.28086022620725526,0.1466012841993354
1987-07-22,126,0.2812608792829269,0.2836093671571306,0.14604048082996265
1987-07-29,126,0.2688107336591438,0.2695470764133684,0.14038077318736203
1987-08-05,126,0.2702432542315852,0.26710203268106736,0.14004277443605428
1987-08-12,126,0.27625118944360727,0.27518924345893137,0.14276953966183467
1987-08-19,126,0.2756729797023764,0.27398693360242654,0.14095718620862147
1987-08-26,126,0.28006635835423055,0.2790262290085376,0.14235580725779265
1987-09-02,126,0.28813461908468724,0.2889679254719174,0.14555188165239788
1987-09-10,126,0.2934773357823303,0.29557609922849626,0.1466637850581102
1987-09-17,126,0.2963509188731894,0.3006418581000667,0.1486162320454069
1987-09-24,126,0.30324116461775186,0.3109876703201164,0.1514567262913581
1987-10-01,126,0.28870563635569796,0.29223019494003566,0.14661898094862477
1987-10-08,126,0.2938795223208063,0.3007207124882749,0.14818630618535858
1987-10-15,126,0.28498229227960203,0.2895119701816461,0.1440948750373028
1987-10-22,126,0.5467517188871696,0.5794309305752805,0.3268849578717282
1987-10-29,126,0.5509334073200022,0.5859476298587545,0.34815984937598826
1987-11-05,126,0.5512827195057101,0.5876137747997292,0.35648254901353127
1987-11-12,126,0.5499279724149121,0.5880737029950214,0.360801871204934
1987-11-19,126,0.5482810230354915,0.584999701293238,0.3606374113240419
1987-11-27,126,0.5468344627256886,0.5842239108418485,0.3609284821468607
1987-12-04,126,0.5519141921871697,0.5888452940055723,0.36647301028335655
1987-12-11,126,0.5504344701002973,0.5885515718529181,0.36984220172715265
1987-12-18,126,0.5510902747877692,0.5892669480503201,0.37356348078120055
1987-12-28,126,0.5497399925097113,0.5840764548191895,0.3750043348606427
1988-01-05,126,0.5526027311762534,0.5857817455193373,0.37909782533171266
1988-01-12,126,0.558720744618586,0.5921712827348656,0.3887878509758653
1988-01-19,126,0.5589951249916804,0.590925697280519,0.38961920579678144
1988-01-26,126,0.5591642060946098,0.5922702597915106,0.3927729320960928
1988-02-02,126,0.5611331671468691,0.5964118142773505,0.39347723382775085
1988-02-09,126,0.5595850874390561,0.5945305757290511,0.39227497570325526
1988-02-17,126,0.5584462280920343,0.5945948130421903,0.3928631314565121
1988-02-24,126,0.5582972897182032,0.5941019225974713,0.39340458787507715
1988-03-02,126,0.5587801166624675,0.5946179593173018,0.39331877348175576
1988-03-09,126,0.5581478250627946,0.5965987318115931,0.39269031406625565
1988-03-16,126,0.5590266451274698,0.5961235612642223,0.3923344728896849
1988-03-23,126,0.5583791942743775,0.594485866979406,0.39134455482385205
1988-03-30,126,0.5602862514591451,0.5945983400049162,0.3923104537961572
1988-04-07,126,0.5603799352451903,0.5954048981906866,0.3922631687922498
1988-04-14,126,0.5600738244281218,0.5947790522550264,0.39123271977939494
1988-04-21,126,0.46532832917778566,0.48262970340773637,0.28194100386086457
1988-04-28,126,0.4034048987553064,0.41066381983131783,0.2265886640398438
1988-05-05,126,0.393008148372138,0.39767547629526534,0.2126928290904422
1988-05-12,126,0.39428766266567283,0.39834235075437696,0.20685044945068023
1988-05-19,126,0.39695645500018045,0.40354517325017136,0.20550290085655276
1988-05-26,126,0.3990308680503076,0.4063672818356622,0.20251618328635881
1988-06-03,126,0.39424017239339876,0.4046167102300108,0.1990686260552314
1988-06-10,126,0.38715140869109893,0.3962333058196681,0.19125703334841618
1988-06-17,126,0.3788884973872901,0.3859950278111606,0.1852221645904653
1988-06-24,126,0.3785901572295504,0.3867589590002076,0.1818423140445167
1988-07-01,126,0.37482948375102726,0.3859914969054661,0.1802225438411279
1988-07-11,126,0.3147143642760907,0.3161371166108698,0.1525184671566387
1988-07-18,126,0.3144365614562275,0.32000000828851616,0.14982295347157265
1988-07-25,126,0.3142210549649899,0.31976453040976555,0.14589752801481348
1988-08-01,126,0.3116182363782278,0.31314417888554236,0.14373292714125846
1988-08-08,126,0.3135125694460434,0.31516742580608115,0.14249472165083363
1988-08-15,126,0.317524446340943,0.3173327577028141,0.14207094864403788
1988-08-22,126,0.3142218324477344,0.3164443006504658,0.1396365599438027
1988-08-29,126,0.31667608825225774,0.31838332179296347,0.13930700009849767
1988-09-06,126,0.3313862837600155,0.3315700991462815,0.14331642507179745
1988-09-13,126,0.3280556373878751,0.3306319164606375,0.14098511863255006
1988-09-20,126,0.324762931419206,0.32771902641161754,0.14043766428094212
1988-09-27,126,0.32060738133214356,0.32245515060188956,0.13646824469947286
1988-10-04,126,0.3222795107903912,0.3248753561193266,0.13559003511255277
1988-10-11,126,0.3142435215895105,0.31426594733348107,0.13254542776972317
1988-10-18,126,0.2894996139413879,0.2894784224679364,0.1220656484262643
1988-10-25,126,0.29523719629436185,0.29725790954698394,0.12381461530159635
1988-11-01,126,0.302700590920163,0.3073398825055804,0.12492808129776016
1988-11-08,126,0.30440517009314927,0.31193439331618933,0.12492039847302745
1988-11-15,126,0.30519227813606775,0.3150840882805611,0.12427957298198716
1988-11-22,126,0.3028699164539931,0.31339020331330397,0.12310417773255179
1988-11-30,126,0.2799526229489207,0.28278722564650566,0.11462149358985388
1988-12-07,126,0.2758059748572199,0.27963592560289097,0.11260193392060139
1988-12-14,126,0.2779320533450777,0.28168407449790056,0.11225203565959528
1988-12-21,126,0.2727768930182311,0.2750254739557013,0.10954645128261113
1988-12-29,126,0.27035109914450506,0.2688560099453642,0.10754130414257268
1989-01-06,126,0.27375077454331,0.27419511532236635,0.10726529739389107
1989-01-13,126,0.26899192282282236,0.26901766194732296,0.10599649874148864
1989-01-20,126,0.2659151769852544,0.26345053451845524,0.10459752532314928
1989-01-27,126,0.26356561889698843,0.2620630980745155,0.10389334667309025
1989-02-03,126,0.2564773422791311,0.25501262818609677,0.10136229994956863
1989-02-10,126,0.24716142152774187,0.2431992426857454,0.09893322135143792
1989-02-17,126,0.25077235565317285,0.2459829580192299,0.09953218515327296
1989-02-27,126,0.2600538267985605,0.255771777638207,0.10137251767632656
1989-03-06,126,0.25433968288852926,0.24721662550014775,0.09974514567594144
1989-03-13,126,0.2453362451032723,0.23749365937278855,0.09702073082452073
1989-03-20,126,0.26763576677519685,0.263590505721565,0.10158454686668122
1989-03-28,126,0.2696506833035491,0.26611608775493123,0.10212277625620793
1989-04-04,126,0.2671533571003453,0.2682652747840578,0.10178688912695971
1989-04-11,126,0.2603393048062896,0.2628518560668713,0.09945477799177732
1989-04-18,126,0.26009676857880243,0.2613065174561774,0.09894089268963313
1989-04-25,126,0.2520909285128879,0.24975743007442305,0.09628712049808495
1989-05-02,126,0.24596916894488502,0.24300800752990287,0.09472834646312749
1989-05-09,126,0.24461566983391497,0.24039899557663486,0.09423590401766964
1989-05-16,126,0.24316154070224513,0.23435434273410888,0.09386374104408121
1989-05-23,126,0.23864507738790391,0.23156706165671104,0.09251997279978844
1989-05-31,126,0.2397235442746598,0.22942982971270243,0.09353901514997652
1989-06-07,126,0.23860118513263384,0.23196032835678473,0.0936488138345671
1989-06-14,126,0.23470076836730694,0.22808225999695392,0.09337705852217713
1989-06-21,126,0.23246302400136806,0.22583024630938595,0.0933157625118153
1989-06-28,126,0.23725608641286972,0.23237817382203857,0.09524633650465032
1989-07-06,126,0.2417301303598231,0.23648406310120396,0.09661615432026024
1989-07-13,126,0.24684269907180492,0.24314690548281012,0.09799477071413513
1989-07-20,126,0.24321289278990277,0.23848633613872494,0.09872230363803006
1989-07-27,126,0.24073695221472446,0.2371424567843287,0.09894069686389136
1989-08-03,126,0.23642855840836133,0.23545767436883874,0.09864967637217861
1989-08-10,126,0.23655001723612035,0.2364753423694163,0.0999566659040965
1989-08-17,126,0.22868918967957305,0.22921477913619787,0.09838728665640074
1989-08-24,126,0.22817985700217458,0.22741043659675184,0.0984544566424344
