date,mkt_ret,vol21,kf_level,kf_vol,gain_ret,gain_vol,cross_gain_vol_from_ret,innov_ret,innov_log_vol,innov_vol_z,regime
2025-10-27,0.0018426405237642076,0.07752346305586648,0.0008416403443416228,0.08328290245468496,0.049887613347583785,0.049887613347583785,0.0,0.0010535597614398696,-0.07542543052748973,-0.519864653487428,low_vol
2025-10-28,-0.009124993012875178,0.07276684012265743,0.00034550362810439395,0.0827251657064436,0.049779770004078475,0.049779770004078475,0.0,-0.0099666333572168,-0.13498291684711772,-0.9304133792156021,low_vol
2025-10-29,0.0018896781645724818,0.07242983214509849,0.00042222190390322757,0.08218072534711572,0.04968238627629973,0.04968238627629973,0.0,0.001544174536468088,-0.1329055961786585,-0.9161417171235859,low_vol
2025-10-30,-0.006136558148158034,0.07066962897710302,9.694294215478836e-05,0.08156797713650218,0.04959443054447482,0.04959443054447482,0.0,-0.006558780052061262,-0.15090488512538025,-1.0402621275413182,low_vol
2025-10-31,-0.001857760428204919,0.06574025377183003,1.5585156107001872e-07,0.08070133467525972,0.04951497606304707,0.04951497606304707,0.0,-0.0019547033703597072,-0.21572531943048423,-1.487163651564601,low_vol
2025-11-03,0.013915028308324277,0.08384424643593207,0.0006881515305460762,0.08085392473388918,0.04944318973262393,0.04944318973262393,0.0,0.013914872456763207,0.038205754707615114,0.26339214802073646,low_vol
2025-11-04,0.010921644064005205,0.09250990411369818,0.0011934642218407138,0.08139338342591414,0.049378322175198934,0.049378322175198934,0.0,0.01023349253345913,0.13467158204116236,0.9284634693530591,low_vol
2025-11-05,0.0016145858568586615,0.09264414782914093,0.0012142338140985233,0.08191478464635435,0.049319698943808235,0.049319698943808235,0.0,0.0004211216350179477,0.12947180144221404,0.8926422533987873,low_vol
2025-11-06,0.004491132055854983,0.09370445107505612,0.0013756758183962447,0.08245924759428976,0.049266712722573394,0.049266712722573394,0.0,0.0032768982417564598,0.13446619630561019,0.92710190201884,low_vol
2025-11-07,0.0033908231393736726,0.09395747570124953,0.0014748589843938341,0.08299074811402597,0.0492188163937719,0.0492188163937719,0.0,0.002015147320977428,0.1305380910116818,0.9000415286058775,low_vol
2025-11-10,-0.004118408511704682,0.0948018447399269,0.0011998071643038685,0.08353556040681041,0.04917551686591482,0.04917551686591482,0.0,-0.005593267496098515,0.13305973527576498,0.9174487963877914,low_vol
2025-11-11,-0.00884982779229638,0.09988774388490204,0.0007060045870187164,0.08427259710495492,0.0491363695713982,0.0491363695713982,0.0,-0.010049634956600249,0.17877457995937762,1.232678685806195,low_vol
2025-11-12,0.0023439385893828024,0.09929900182168842,0.0007864287411530026,0.08495427542253854,0.04910097355461656,0.04910097355461656,0.0,0.001637934002364086,0.16407877068755727,1.1313698398320018,low_vol
2025-11-13,-0.0030091907860661984,0.09967087270554621,0.0006001816115165711,0.08562287244410555,0.049068967081872514,0.049068967081872514,0.0,-0.003795619527219201,0.15976030934583152,1.1016113585378207,low_vol
2025-11-14,-0.004177555409142977,0.09451754915370206,0.00036588127472748336,0.08603887467153988,0.04904002371330674,0.04904002371330674,0.0,-0.004777737020659548,0.09883307368319905,0.6815040226128426,low_vol
2025-11-17,-0.0005867659903977051,0.09328842991090187,0.000319188365729513,0.08638070178683774,0.049013848784664686,0.049013848784664686,0.0,-0.0009526472651251884,0.08089686545136487,0.5578324735107516,low_vol
2025-11-18,0.0004668304712100317,0.09148668213057363,0.0003264213784994004,0.08662407286443294,0.04899017625322213,0.04899017625322213,0.0,0.0001476421054805187,0.05742911928939387,0.39601319793133327,low_vol
2025-11-19,-0.002747287530269767,0.09227937861779155,0.00017590564660015197,0.08689275729858127,0.048968765867787,0.048968765867787,0.0,-0.0030737089087691676,0.0632429450330898,0.4361084261944818,low_vol
2025-11-20,-0.006598810742691293,0.09169463369399589,-0.00015571266007710492,0.08712184284689323,0.04894940062752062,0.04894940062752062,0.0,-0.006774716389291445,0.053789173752868624,0.3709212265083168,low_vol
2025-11-21,-0.0020033029061143565,0.09162710887648993,-0.0002461187325967509,0.08733704854003821,0.04893188449849784,0.04893188449849784,0.0,-0.0018475902460372516,0.05041954495661205,0.34768802660996856,low_vol
2025-11-24,-0.007603665809798113,0.09439625135372914,-0.0006060208023797806,0.08766974286315604,0.04891604036055016,0.04891604036055016,0.0,-0.007357547077201362,0.07772660740410986,0.5359992017265589,low_vol
2025-11-25,0.00930255190375708,0.10033706637147022,-0.00012147467162123199,0.08825024979893727,0.048901708160091074,0.048901708160091074,0.0,0.009908572706136862,0.1349583491609736,0.9306737405621923,low_vol
2025-11-26,0.010009418655871339,0.10127065073607457,0.00037381197113310534,0.08884600595725041,0.048888743247375833,0.048888743247375833,0.0,0.010130893327492571,0.137620116684964,0.9490357767678659,low_vol
2025-11-27,-0.006841661005132824,0.10424226247293886,2.114119111271633e-05,0.08954271599291458,0.04887701487905776,0.04887701487905776,0.0,-0.007215472976265929,0.15981303609878061,1.102086145762842,low_vol
2025-11-28,-0.00039878965675326037,0.10178881087779804,6.206802839082434e-07,0.09010536392703977,0.04886640486901625,0.04886640486901625,0.0,-0.0004199308478659767,0.12818440019798993,0.8839769455587441,low_vol
2025-12-01,-0.002002322867155696,0.1018298084896959,-9.723674478797629e-05,0.09064547473659815,0.04885680637229006,0.04885680637229006,0.0,-0.0020029435474396046,0.12232317961154893,0.8435614327835869,low_vol
2025-12-02,0.002854193151892372,0.08976986034802772,4.6935065206971276e-05,0.09060250488093949,0.04884812278858675,0.04884812278858675,0.0,0.0029514298966803482,-0.009706727681682459,-0.06693954910610306,low_vol
2025-12-03,-0.0008815920068477023,0.08019787112196496,1.5855553016039947e-06,0.09006432036231818,0.04884026677328479,0.04884026677328479,0.0,-0.0009285270720546735,-0.121984890452981,-0.8412358473660347,low_vol
2025-12-04,0.007938923803657086,0.08535484266540437,0.0003891908587596931,0.0898284201699012,0.048833159345123806,0.048833159345123806,0.0,0.007937338248355482,-0.053706899232949024,-0.3703765074450352,low_vol
