date,close,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_pct,sma20,sma50,sma_cross,above_sma20,above_sma50,ticker
2026-08-03,179.99,45.93,-2.7252,-3.494591,0.769392,191.7662,171.4168,0.421,181.5915,189.7294,0,False,False,SBAC
2026-08-03,104.1601,51.28,0.918219,1.10841,-0.190191,107.807,102.0161,0.37,104.9115,101.0249,0,False,True,SBUX
2026-08-03,33.43,48.81,-0.916228,-1.007399,0.091172,33.9774,31.8836,0.739,32.9305,35.3595,0,True,False,SCHD
2026-08-03,105.42,58.61,2.96422,3.002449,-0.038229,106.085,99.493,0.899,102.789,94.6825,0,True,True,SCHW
2026-08-03,43.71,43.7,-4.249428,-3.714997,-0.534431,59.7437,36.9263,0.297,48.335,57.1348,0,False,False,SEDG
2026-08-03,91.28,66.75,2.330532,1.75166,0.578872,92.4097,80.1373,0.908,86.2735,83.504,0,True,True,SHEL
2026-08-03,349.68,59.76,4.32911,2.453321,1.875789,355.1679,309.7201,0.879,332.444,324.0854,0,True,True,SHW
2026-08-03,118.115,54.14,2.842653,2.575884,0.266769,125.6089,105.6636,0.624,115.6362,111.7337,0,True,True,SJM
2026-08-03,49.19,50.96,0.02729,-0.351432,0.378722,51.51,44.872,0.65,48.191,50.6413,0,True,False,SLB
2026-08-03,28.44,49.72,-0.465953,-0.786915,0.320962,31.7161,23.4589,0.603,27.5875,31.8328,0,True,False,SMCI
2026-08-03,67.25,49.93,1.010703,1.452293,-0.44159,73.4644,62.6466,0.426,68.0555,64.5635,0,False,True,SMG
2026-08-03,410.52,55.62,4.536473,4.93357,-0.397097,418.3122,395.1858,0.663,406.749,393.7666,0,True,True,SNA
2026-08-03,1280.78,42.96,-154.423996,-124.509935,-29.91406,1983.0059,989.4001,0.293,1486.203,1706.98,0,False,False,SNDK
2026-08-03,389.3625,40.48,-18.695786,-19.982893,1.287108,456.0235,347.5158,0.386,401.7696,443.8996,0,False,False,SNPS
2026-08-03,93.91,50.02,1.035493,1.340434,-0.304942,97.7911,93.4999,0.096,95.6455,92.2156,0,False,True,SO
2026-08-03,87.7,66.19,2.500628,1.601253,0.899375,88.9263,71.5827,0.929,80.2545,78.6004,0,True,True,SOLV
2026-08-03,109.58,39.33,-8.923483,-7.215172,-1.708311,155.4072,97.1318,0.214,126.2695,136.0894,0,False,False,SPCX
2026-08-03,228.405,55.16,3.621501,3.938762,-0.317261,237.1456,216.1649,0.583,226.6552,218.3294,0,True,True,SPG
2026-08-03,410.735,43.91,0.775514,5.266942,-4.491428,458.3004,406.0681,0.089,432.1842,411.1604,0,False,False,SPGI
2026-08-03,76.075,51.28,0.693256,0.821133,-0.127877,77.7814,74.9328,0.401,76.3571,74.3424,0,False,True,SPLV
2026-07-28,58.8346,33.83,-1.504184,-0.862393,-0.641792,67.4642,57.5268,0.132,62.4955,63.9546,0,False,False,SPR
2026-08-03,87.87,35.56,-0.892746,-0.313057,-0.579689,96.5602,87.6468,0.025,92.1035,91.3848,0,False,False,SRE
2026-08-03,231.085,62.59,4.796693,3.012711,1.783982,234.9138,201.9717,0.884,218.4428,213.5177,0,True,True,STE
2026-08-03,254.845,54.64,6.875301,4.478125,2.397176,261.0465,218.322,0.855,239.6842,241.3759,-1,True,True,STLD
2026-08-03,51.94,40.38,-4.799299,-3.814709,-0.98459,77.0484,44.6736,0.224,60.861,67.7471,0,False,False,STM
2026-08-03,181.235,54.09,3.142201,4.130169,-0.987968,188.1221,176.5304,0.406,182.3263,171.426,0,False,True,STT
2026-08-03,823.19,47.2,-18.094653,-17.330143,-0.76451,944.8741,736.6918,0.415,840.783,891.519,0,False,False,STX
2026-08-03,131.31,46.13,-1.952027,-2.371306,0.419279,134.275,127.6311,0.554,130.9531,136.7048,0,True,False,STZ
2026-08-03,45.97,51.74,1.001652,0.940481,0.061171,50.3115,40.1495,0.573,45.2305,43.8808,0,True,True,SW
2026-08-03,96.74,64.51,2.416235,1.962461,0.453774,96.9627,83.6163,0.983,90.2895,86.1717,0,True,True,SWK
2026-08-03,60.23,43.67,-1.257672,-1.786188,0.528516,64.821,56.057,0.476,60.439,68.2765,0,False,False,SWKS
2026-08-03,77.66,55.53,1.002512,0.577226,0.425286,78.347,69.427,0.923,73.887,73.0388,0,True,True,SYF
2026-08-03,337.565,55.15,6.039702,4.943634,1.096067,352.0695,304.189,0.697,328.1293,317.0871,0,True,True,SYK
2026-08-03,82.32,49.81,1.056671,1.122206,-0.065534,86.0058,80.0412,0.382,83.0235,80.0927,0,False,True,SYY
2026-08-03,23.595,52.44,0.284761,0.114948,0.169813,25.0029,19.898,0.724,22.4505,22.9273,0,True,True,T
2026-08-03,41.9,56.19,0.503618,0.350999,0.15262,43.1751,38.1189,0.748,40.647,40.2914,0,True,True,TAP
2026-08-03,1279.15,52.26,19.320035,15.761596,3.558439,1331.3089,1172.5831,0.671,1251.946,1218.81,0,True,True,TDG
2026-08-03,72.715,49.04,1.124589,1.471187,-0.346598,79.3277,70.3468,0.264,74.8373,71.4555,0,False,True,TDW
2026-08-03,660.58,59.52,5.924683,4.636482,1.2882,664.789,616.609,0.913,640.699,630.9752,0,True,True,TDY
2026-08-03,72.1511,74.81,2.279317,2.887675,-0.608358,72.4633,70.7758,0.815,71.6196,62.852,0,True,True,TECH
2026-08-03,200.975,46.27,0.332137,-0.037117,0.369254,211.6831,193.9124,0.397,202.7977,205.7977,0,False,False,TEL
2026-08-03,357.74,49.01,-9.147151,-11.71958,2.572429,384.81,311.673,0.63,348.2415,380.7132,0,True,False,TER
2026-08-03,51.415,50.27,0.44104,0.56957,-0.12853,53.3799,50.2496,0.372,51.8147,50.2809,0,False,True,TFC
2026-08-03,149.11,65.91,3.963695,3.106123,0.857572,149.1763,127.8287,0.997,138.5025,132.7196,0,True,True,TGT
2026-08-03,156.26,49.97,0.514607,-0.073511,0.588118,161.3019,148.2741,0.613,154.788,157.5074,0,True,False,TJX
2026-08-03,184.77,45.63,-3.110703,-3.642758,0.532056,192.0707,177.2343,0.508,184.6525,194.2612,0,True,False,TKO
2026-08-03,574.875,68.9,20.304944,18.410166,1.894778,593.0253,497.6872,0.81,545.3563,507.1217,0,True,True,TMO
2026-08-03,176.06,44.56,-2.165442,-0.831871,-1.333572,198.2752,169.0738,0.239,183.6745,183.1923,0,False,False,TMUS
2026-08-03,396.72,47.13,-0.05836,2.674036,-2.732396,432.0715,380.7115,0.312,406.3915,395.4931,0,False,True,TPL
2026-08-03,153.875,63.96,2.378404,0.9926,1.385804,155.0737,132.9768,0.946,144.0252,144.0031,1,True,True,TPR
2026-08-03,265.77,45.4,-0.19798,1.660511,-1.858491,288.5471,260.4097,0.191,274.4784,268.3236,0,False,False,TRGP
2026-08-03,57.17,61.31,1.134591,0.504892,0.629698,58.8207,48.7333,0.836,53.777,53.1572,0,True,True,TRMB
2026-08-03,112.7,45.47,1.164245,2.085969,-0.921725,122.1608,112.1682,0.053,117.1645,111.1388,0,False,True,TROW
2026-08-03,374.615,54.84,19.688778,20.359508,-0.67073,406.2426,318.5359,0.639,362.3893,320.6914,0,True,True,TRV
2026-08-03,31.8,56.56,0.072643,-0.067427,0.14007,31.8741,29.1979,0.972,30.536,30.5946,0,True,True,TSCO
2026-08-03,320.01,36.64,-24.617591,-19.630501,-4.987091,441.9754,275.9096,0.266,358.9425,387.5111,0,False,False,TSLA
2026-08-03,59.29,52.66,0.288201,0.049656,0.238544,61.2095,55.6175,0.657,58.4135,58.6175,0,True,True,TSN
2026-08-03,459.36,44.9,-4.923784,-1.983085,-2.940699,494.6397,446.9073,0.261,470.7735,469.4636,0,False,False,TT
2026-08-03,18.535,48.87,-0.285087,-0.354856,0.069769,20.2568,17.0057,0.47,18.6313,19.2931,0,False,False,TTD
2026-08-03,119.195,44.52,-12.427091,-11.335153,-1.091937,161.3522,104.1623,0.263,132.7573,160.677,0,False,False,TTMI
2026-08-03,246.11,55.97,2.090265,1.887104,0.203161,255.8774,228.5736,0.642,242.2255,234.3196,0,True,True,TTWO
2026-08-03,267.46,38.51,-6.683761,-4.681948,-2.001812,312.4573,262.7785,0.094,287.6179,295.9408,0,False,False,TXN
2026-08-03,84.93,37.79,-1.031754,-0.247757,-0.783998,96.0676,84.2634,0.056,90.1655,90.8171,0,False,False,TXT
2026-08-03,309.725,50.1,3.183345,2.417354,0.76599,337.0071,285.3624,0.472,311.1848,304.8933,0,False,True,TYL
2026-08-03,127.405,58.63,0.69894,0.485715,0.213225,129.8551,112.9884,0.855,121.4217,118.8987,0,True,True,UAL
2026-08-03,126.0,56.42,3.672905,2.898419,0.774486,128.7444,112.3366,0.833,120.5405,115.3357,0,True,True,UAN
2026-08-03,71.51,50.24,-0.657432,-0.652566,-0.004866,76.2573,67.1017,0.481,71.6795,71.7572,0,False,False,UBER
2026-08-03,38.465,43.42,-0.119633,0.110629,-0.230262,40.8564,38.1555,0.115,39.5059,38.9244,0,False,False,UDR
2026-08-03,170.59,67.0,4.213111,2.226179,1.986931,171.6427,141.4673,0.965,156.555,151.3222,0,True,True,UHS
2026-08-03,525.91,69.75,10.769442,5.167564,5.601878,524.1443,442.3887,1.022,483.2665,479.7412,0,True,True,ULTA
2026-08-03,415.335,50.79,7.820083,10.386965,-2.566882,435.5578,412.8497,0.109,424.2037,397.4072,0,False,True,UNH
2026-08-03,289.17,51.29,4.627071,6.341735,-1.714664,306.6704,278.6606,0.375,292.6655,277.6762,0,False,True,UNP
2026-08-03,106.0816,42.4,-0.792858,0.598213,-1.391071,120.2402,102.994,0.179,111.6171,108.872,0,False,False,UPS
2026-08-03,1105.5699,55.05,7.308031,7.249332,0.058699,1147.6651,1002.0909,0.711,1074.878,1064.5684,0,True,True,URI
2026-08-03,63.2236,56.62,0.985101,1.280979,-0.295879,64.7717,61.3617,0.546,63.0667,59.529,0,True,True,USB
2026-08-03,98.1,53.45,1.008949,0.952546,0.056403,98.909,95.748,0.744,97.3285,95.2045,0,True,True,USMV
2026-08-03,364.82,61.65,6.919731,7.014409,-0.094678,371.4872,344.6859,0.751,358.0865,341.1262,0,True,True,V
2026-08-03,77.09,49.25,-0.592631,-0.977751,0.38512,80.7036,73.6444,0.488,77.174,80.3888,0,False,False,VAL
2026-08-03,210.3,65.97,7.263274,6.259246,1.004027,210.1343,179.1497,1.005,194.642,178.967,0,True,True,VEEV
2026-08-03,26.28,44.22,-0.097562,-0.096214,-0.001348,27.2745,25.8035,0.324,26.539,26.9495,0,False,False,VICI
2026-08-03,239.13,53.57,1.380458,1.441952,-0.061494,241.0394,235.8036,0.635,238.4215,235.3921,0,True,True,VIG
2026-08-03,311.13,56.42,14.982337,15.70543,-0.723093,325.5034,272.2766,0.73,298.89,263.3199,0,True,True,VLO
2026-08-03,94.61,56.59,1.811813,1.816368,-0.004555,97.793,88.861,0.644,93.327,88.6175,0,True,True,VLTO
2026-08-03,279.22,45.99,-4.207759,-3.006204,-1.201555,301.2685,267.9055,0.339,284.587,286.9624,0,False,False,VMC
2026-08-03,99.001,51.89,1.549652,1.706181,-0.156529,101.5834,96.4237,0.5,99.0035,95.4698,0,False,True,VNQ
2026-08-03,192.3,48.42,4.432121,5.341864,-0.909743,212.2192,181.3908,0.354,196.805,185.7279,0,False,True,VRSK
2026-08-03,299.45,67.42,5.625095,2.393639,3.231456,295.6486,255.1394,1.094,275.394,276.1568,0,True,True,VRSN
2026-08-03,258.195,41.1,-17.723603,-12.123441,-5.600162,346.7366,229.5689,0.244,288.1527,304.5725,0,False,False,VRT
2026-08-03,471.535,44.82,0.626516,2.854711,-2.228196,506.9537,460.6928,0.234,483.8232,469.1239,0,False,True,VRTX
2026-08-03,154.19,48.57,-1.614452,-0.356991,-1.257461,169.3556,143.7564,0.408,156.556,156.2672,0,False,False,VST
2026-08-03,91.805,46.22,1.649212,2.502437,-0.853225,101.1048,88.8427,0.242,94.9738,88.8299,0,False,True,VTR
2026-08-03,17.46,57.27,0.370727,0.355099,0.015628,18.1823,16.0617,0.659,17.122,16.4918,0,True,True,VTRS
2026-08-03,87.1,53.7,0.417275,0.366467,0.050808,88.5995,82.2705,0.763,85.435,84.3616,0,True,True,VUG
2026-08-03,162.015,52.54,2.553309,2.622463,-0.069154,163.3536,158.9899,0.693,161.1717,155.7897,0,True,True,VYM
2026-08-03,47.405,56.18,0.672516,0.219278,0.453238,48.7543,39.9999,0.846,44.3771,45.2893,0,True,True,VZ
2026-08-03,293.685,61.91,8.360564,6.597087,1.763477,313.7447,239.7608,0.729,276.7527,269.7991,0,True,True,WAB
2026-08-03,374.805,51.58,3.012789,3.256095,-0.243307,386.3674,362.4641,0.516,374.4158,368.6851,0,True,True,WAT
2026-08-03,26.19,48.97,-0.241059,-0.238998,-0.002061,27.5723,24.9517,0.473,26.262,26.583,0,False,False,WBD
2026-08-03,165.065,64.26,7.497642,5.158287,2.339355,167.8248,124.0057,0.937,145.9152,137.0007,0,True,True,WDAY
2026-08-03,523.81,48.31,-14.910152,-16.06199,1.151838,602.6092,448.9428,0.487,525.776,562.5506,0,False,False,WDC
2026-08-03,109.28,36.54,-1.118711,-0.506532,-0.612179,118.1525,108.9765,0.033,113.5645,113.6514,-1,False,False,WEC
2026-08-03,233.16,47.22,3.709779,5.872925,-2.163146,252.2781,227.2589,0.236,239.7685,224.2672,0,False,True,WELL
2026-08-03,86.61,53.6,0.563725,0.869302,-0.305577,88.6448,84.5902,0.498,86.6175,83.6504,0,False,True,WFC
2026-08-03,225.25,48.87,3.318176,5.325407,-2.007231,244.2217,225.5943,-0.018,234.908,220.1698,0,False,True,WM
2026-08-03,70.54,40.3,-0.865285,-0.447244,-0.418042,77.4273,69.4807,0.133,73.454,73.3268,0,False,False,WMB
2026-08-03,110.6922,43.26,-1.31511,-1.574783,0.259672,115.9175,108.3617,0.308,112.1396,115.2314,0,False,False,WMT
2026-08-03,72.1301,50.12,1.130628,1.359903,-0.229275,76.4049,69.1701,0.409,72.7875,69.598,0,False,True,WRB
2026-08-03,235.925,60.46,3.912594,3.433638,0.478957,238.496,212.2673,0.902,225.3817,219.8125,0,True,True,WSM
2026-08-03,347.01,51.99,-0.372708,1.939809,-2.312517,371.111,329.0288,0.427,350.0699,338.8113,0,False,True,WST
2026-08-03,340.725,81.39,15.456371,11.09508,4.361291,336.6925,265.504,1.057,301.0982,276.4269,0,True,True,WTW
2026-08-03,24.9999,58.13,0.150733,0.021747,0.128986,25.2453,22.4777,0.911,23.8615,24.1205,0,True,True,WY
2026-08-03,97.4101,46.58,-0.326101,-0.769893,0.443792,101.0431,94.0779,0.478,97.5605,100.376,0,False,False,WYNN
2026-08-03,146.91,49.21,1.375165,2.821308,-1.446143,164.3522,143.3818,0.168,153.867,142.6061,0,False,True,XBI
2026-08-03,78.02,42.01,-0.255505,0.006897,-0.262402,81.6765,77.5515,0.114,79.614,79.3264,0,False,False,XEL
2026-08-03,58.93,54.46,0.796493,0.669827,0.126666,60.809,54.36,0.709,57.5845,56.7148,0,True,True,XLE
2026-08-03,57.05,61.4,0.749182,0.791438,-0.042256,57.5515,55.1065,0.795,56.329,54.3177,0,True,True,XLF
2026-08-03,84.71,49.01,0.042601,-0.003055,0.045656,86.9921,82.4779,0.494,84.735,84.868,0,False,False,XLP
2026-08-03,44.335,46.99,-0.780964,-0.63154,-0.149424,46.4154,44.2441,0.042,45.3297,46.4549,0,False,False,XLU
2026-08-03,161.51,50.13,1.219713,1.429103,-0.20939,166.5884,157.2166,0.458,161.9025,158.1371,0,False,True,XLV
2026-08-03,154.875,55.11,5.007298,4.419801,0.587496,162.5432,136.1343,0.71,149.3388,142.6095,0,True,True,XOM
2026-08-03,118.43,50.0,0.789476,1.357316,-0.56784,125.3436,114.8074,0.344,120.0755,115.1198,0,False,True,XYL
2026-08-03,81.84,58.48,1.707923,1.673407,0.034516,84.0934,75.2836,0.744,79.6885,75.6454,0,True,True,XYZ
2026-08-03,149.975,44.49,-1.236993,-1.283346,0.046353,167.5461,140.4314,0.352,153.9887,153.6372,0,False,False,YUM
2026-08-03,96.07,60.21,1.774136,1.358076,0.416059,97.369,86.222,0.883,91.7955,88.8155,0,True,True,ZBH
2026-08-03,291.02,67.41,9.241714,6.830901,2.410813,293.4459,246.6201,0.948,270.033,255.1606,0,True,True,ZBRA
2026-08-03,77.66,54.1,-0.066072,-0.596718,0.530646,78.2831,73.0955,0.88,75.6893,76.7255,0,True,True,ZTS
