ticker,ABBV,AEP,AFL,ALL,BAC,BAYRY,BEN,BMY,C,CAG,CAT,CB,CFG,CL,COST,CSCO,CVX,D,DD,DE,DG,DOW,DUK,DVN,FANG,FITB,GIS,HBAN,HMC,HON,HPQ,IBM,IVZ,JNJ,JPM,KHC,KMB,KO,LLY,LMT,MCD,MKC,MMM,MOS,PFE,RF,SMCI,T
HPQ,-0.9820227294196904,-0.9743761260560384,-0.967025651596091,-0.9749315603776046,0.8228905190666862,-0.9388944304702048,0.8879862668381768,-0.48095233450647934,-0.9666055593894876,0.9095479959663662,-0.9756849964437757,-0.9730603122164957,-0.7119201547536641,-0.21550241563555214,-0.97062257158002,-0.9131117405544775,-0.9608621658839419,-0.7240949601110603,-0.9727369670636289,-0.9770260049325569,-0.9696231094761542,0.8033179644385018,-0.9729498087078843,0.8303563077802593,-0.9699486047284265,-0.9720201871048246,0.7856589655169197,-0.8171602962530999,0.9120743307738984,-0.9705159839012807,1.0,-0.9747325023321867,-0.9588001957125808,-0.9790028374503346,-0.9747440783704288,0.9429081010652459,-0.9760380507224055,-0.7014064158740878,-0.9728787764365268,-0.977949459135036,-0.9736910963885866,0.7385632307176261,-0.977479337571413,0.573804776709154,0.9074009007860976,-0.8606953269833731,-0.5766865384183071,0.3257601922474729
IBM,0.9938971719529202,0.989771955655401,0.9889249617290646,0.9914690326752247,-0.853823192210363,0.9249195957151349,-0.9135193593261675,0.5198507041336113,0.9844671432965646,-0.9326752601347752,0.9898824676268917,0.9906657763919959,0.7147354571851077,0.1950518790741986,0.9888429554631675,0.9464951816594473,0.9830102492615588,0.7649556920918649,0.9898176612564833,0.991944787858862,0.9833221869611252,-0.7916885292233385,0.989456165716485,-0.8176903404480538,0.9868614319033802,0.976848392293991,-0.8088968090262091,0.8125622023918396,-0.9315596904420477,0.9894332277564034,-0.9747325023321867,1.0,0.97290177442644,0.9922581145993299,0.9905643496774512,-0.9599255141323512,0.9914504927487866,0.7049370439433836,0.9889036914406517,0.993187793937591,0.9907281881173257,-0.755384858644824,0.9908178260745656,-0.5730630988909307,-0.9245897787727417,0.8624104577689296,0.6355040993599333,-0.3069638255515073
IVZ,0.9751787937704912,0.9674034050028448,0.9758778834015459,0.968420417352636,-0.7998111995369628,0.9048348678852569,-0.85925368669028,0.5414434832334644,0.9683056694585261,-0.902679345802174,0.9733454833541311,0.9672974032528442,0.7540557496663417,0.2571025429467888,0.9680961757722495,0.9207811114758778,0.9592747102475868,0.7917450957468871,0.976843921885922,0.9755809887282106,0.9755104066424345,-0.7590833941872371,0.9658281531773829,-0.8005212015904916,0.9669642480729722,0.9700120394349453,-0.7707215291559198,0.8256140081927822,-0.8902710191401836,0.9721199369426656,-0.9588001957125808,0.97290177442644,1.0,0.9687758966330972,0.9731826554321943,-0.955582996594051,0.9702024333117495,0.7282596391622767,0.9673271731560237,0.97561354744214,0.9692045908872615,-0.7084286675089747,0.9774070279162109,-0.5251101960084076,-0.8873948864623613,0.8903241605674928,0.6651392815030949,-0.24986476176148087
JNJ,0.9971534946299546,0.9973409968897782,0.9895863252739545,0.9975943004317985,-0.8817897659180702,0.9303144420181036,-0.9280249322256847,0.4853108863315268,0.9878511919140802,-0.9548510860107177,0.9970552678470576,0.9966110645436826,0.6787912812873076,0.14503387393173278,0.9960847615624129,0.9618466670383367,0.9908108585973121,0.769466850593288,0.9959286034985684,0.9957179558147433,0.9764033455601975,-0.8202280296968365,0.9954472951069158,-0.8416491409539949,0.9918160149692399,0.9747195579619636,-0.8447238468851579,0.8015295447574715,-0.9426396538466503,0.9954232599731815,-0.9790028374503346,0.9922581145993299,0.9687758966330972,1.0,0.9963272184986336,-0.9674034419900286,0.9940695148702015,0.6680140634900942,0.99762471991892,0.9965637657533165,0.9968478011487344,-0.7884297279151459,0.9961429979126826,-0.6113972040555989,-0.9498159751850637,0.838333631112564,0.639925793963857,-0.36138442622695927
JPM,0.9955783056056322,0.998845414779074,0.9918367049505357,0.9987286731452214,-0.8944964647218138,0.90620357636683,-0.9392915676916529,0.4908947595706474,0.995001469732671,-0.9608696436122885,0.998798948623022,0.9985943629802915,0.6749813426690452,0.12197221642333328,0.9989764929291836,0.9696550637315191,0.9961988747423701,0.7812285029958299,0.9977320785451573,0.9984998403634897,0.9751870563514171,-0.797929144587621,0.9980828592514313,-0.822605085641455,0.9967533843892995,0.9710102325836518,-0.8549594609478688,0.7890100525825103,-0.955376081400146,0.9985338754823327,-0.9747440783704288,0.9905643496774512,0.9731826554321943,0.9963272184986336,1.0,-0.9782028024665558,0.9910357408661136,0.6622166614203362,0.998427789202462,0.9979182899975936,0.9991508330894383,-0.8074986251080895,0.9966000003493367,-0.5945218940533855,-0.9466921723625129,0.8285987127914313,0.6609657114408373,-0.34576111477826943
KHC,-0.968043285375875,-0.9753182887116477,-0.9729053662605319,-0.9748253137356933,0.89181039909766,-0.8466026424323017,0.931876640017006,-0.4549205943259518,-0.9733290813258292,0.9574050177043278,-0.9793885382627804,-0.9742788334239368,-0.6014078363037989,-0.09820699858796376,-0.9793907720515287,-0.9611703371625534,-0.9790611182100003,-0.8073568794058548,-0.9748893578505111,-0.9765495524317876,-0.9464334558706055,0.7539595760196233,-0.9724359663760552,0.7843193359168878,-0.9814998855007048,-0.9256908043610744,0.8695674459313462,-0.714231426022395,0.9407014553735925,-0.9786300061914379,0.9429081010652459,-0.9599255141323512,-0.955582996594051,-0.9674034419900286,-0.9782028024665558,1.0,-0.9544419167968837,-0.6283206579409649,-0.9770581612881903,-0.9755692613642953,-0.9762099482374182,0.8079582495126029,-0.9748400774195645,0.5957725972354877,0.9314527486370984,-0.7783218290072156,-0.7030797421014439,0.32663262439475055
KMB,0.9945294831367373,0.9920740581484558,0.9910981244678259,0.9927350138483907,-0.8611539371752177,0.9271797489354986,-0.920399457168034,0.5416894537241169,0.981773253800455,-0.9304668132791128,0.9903383997537323,0.9931323818116438,0.723094291691797,0.20192606418075265,0.9904018018762825,0.9434670246072907,0.9846296915238624,0.7762269791231936,0.9919039550743548,0.9932852706564572,0.983994210049366,-0.7877940219491325,0.9927240169337144,-0.8136130841738048,0.985715602969773,0.974515986210142,-0.8025780204867261,0.8028692981332078,-0.9334475283918038,0.991137755438586,-0.9760380507224055,0.9914504927487866,0.9702024333117495,0.9940695148702015,0.9910357408661136,-0.9544419167968837,1.0,0.7171447954515757,0.9894490380441227,0.9941481113090291,0.992636783749042,-0.7515385251318581,0.9905744136333275,-0.5608411472119066,-0.9221314078784899,0.8574539425246345,0.6153273130287752,-0.29285358790611893
KO,0.7038007073382683,0.6581601673785649,0.7330773263315261,0.6671496672796724,-0.36417799108602217,0.6645824104436149,-0.5558535576712984,0.7764803097856688,0.6288502546596827,-0.44750746450677553,0.6566943366080162,0.6700971443093041,0.8300697976852155,0.7576136152870466,0.6585771353380878,0.4974853654022306,0.6451842970177647,0.6550899574846756,0.6693149140088,0.6921779906134766,0.7836213734760337,-0.27527612984424343,0.6726172412936657,-0.3389356615556509,0.6705425301774,0.6933318028027291,-0.20607769304969334,0.5552063620632084,-0.5432216529293347,0.6649281495798315,-0.7014064158740878,0.7049370439433836,0.7282596391622767,0.6680140634900942,0.6622166614203362,-0.6283206579409649,0.7171447954515757,1.0,0.6415806896786104,0.6978315390522999,0.6665306014999712,-0.14179233469711952,0.6743124229901538,-0.006172732807188006,-0.4264639324819688,0.8167977402649405,0.26787190395131183,0.39059382217446303
LLY,0.9946209194335234,0.9986521456300421,0.9883540773278751,0.9983882278012925,-0.9022665435054857,0.9110322496240627,-0.9395262321452066,0.46826315902452437,0.9922314795791151,-0.9679472419823288,0.9988879119607391,0.9975447117402333,0.6508372361308886,0.10488941082388768,0.9987501913579275,0.973971786806815,0.9952791397213839,0.7770912783819973,0.9967995080176187,0.9962845678979045,0.9707191052916109,-0.8178369756127799,0.9965214489116506,-0.8396469974047226,0.9952243207464079,0.9674444711443313,-0.8678360435185887,0.7852171560927992,-0.952416556622553,0.9977221143080994,-0.9728787764365268,0.9889036914406517,0.9673271731560237,0.99762471991892,0.998427789202462,-0.9770581612881903,0.9894490380441227,0.6415806896786104,1.0,0.9961814594749191,0.9984372823299559,-0.8151548369409087,0.9965441707100632,-0.6215179781908671,-0.957908517299209,0.8179723124503322,0.6637434380927016,-0.3779552330189895
LMT,0.9977799261067161,0.997355720622294,0.9956113206241655,0.9977639047734834,-0.8785167118086078,0.9129452243504383,-0.9337891644757613,0.5181439111794158,0.9893151567913974,-0.9470864349324011,0.997297067348401,0.9978227264208462,0.6928375340216341,0.17058777131356953,0.9975235717207253,0.9581305829261685,0.9937322355358705,0.7898635370971065,0.9966811895109634,0.9991480198534581,0.9835207657331886,-0.7829047403435615,0.9972642626351208,-0.8109227598504067,0.9961038116524232,0.9706497633647414,-0.8296914020714649,0.7840180769799285,-0.9468386754825244,0.9977132884403175,-0.977949459135036,0.993187793937591,0.97561354744214,0.9965637657533165,0.9979182899975936,-0.9755692613642953,0.9941481113090291,0.6978315390522999,0.9961814594749191,1.0,0.9980601621853358,-0.7768513300998381,0.9961348631343065,-0.5728064130843944,-0.9337935665276867,0.8430341782036297,0.6479708499022727,-0.3065917270266307
MCD,0.9957367263524315,0.9993106549791583,0.9925816361173454,0.9991310043435051,-0.9004551454348629,0.9051305090013968,-0.9448317131991177,0.5000071928306815,0.9928078732564605,-0.96051263104315,0.9980588391238638,0.9995110648731316,0.6683807732462165,0.1223800584218669,0.9995033753650404,0.968550389808185,0.997131805877654,0.7830030004716507,0.9970904180824616,0.998263925565364,0.9755409163777794,-0.7944497689485561,0.999071820757305,-0.8181050976568941,0.9966667441453998,0.9665206490296617,-0.8538713851489598,0.7773617206128088,-0.9575261197809896,0.9987928221245648,-0.9736910963885866,0.9907281881173257,0.9692045908872615,0.9968478011487344,0.9991508330894383,-0.9762099482374182,0.992636783749042,0.6665306014999712,0.9984372823299559,0.9980601621853358,1.0,-0.8055420873171576,0.9955386378379655,-0.5928928764862196,-0.9457660634620086,0.820683375558836,0.6528703045300049,-0.3404958444922158
MKC,-0.7659316737801305,-0.8089118581419263,-0.7455664735969311,-0.8011357042825971,0.9343650958429013,-0.6335785690552611,0.8561142185636812,-0.13515381959555672,-0.8325661226579707,0.9148793941968567,-0.8039709949475675,-0.8037195490121557,-0.25140560260691375,0.4582072413207904,-0.8102720616879183,-0.8865260594328516,-0.8241813208561488,-0.5171230332372486,-0.794190649477933,-0.7847988708867055,-0.6750270704529755,0.7501293929976894,-0.804566932814536,0.7329870327947611,-0.8019582121633219,-0.7213108908987395,0.962076553834436,-0.5413022299912338,0.8779869287531907,-0.8039910306381048,0.7385632307176261,-0.755384858644824,-0.7084286675089747,-0.7884297279151459,-0.8074986251080895,0.8079582495126029,-0.7515385251318581,-0.14179233469711952,-0.8151548369409087,-0.7768513300998381,-0.8055420873171576,1.0,-0.7823210822517781,0.6736238062447628,0.8822040375099154,-0.41180239840809596,-0.632989024532024,0.667342876497483
MMM,0.9960535216618942,0.9954230373438192,0.9899823635687738,0.9960847624319624,-0.8724582278424298,0.9204501236053353,-0.9203636341699128,0.4786909308883235,0.9893186995302318,-0.9516660947426285,0.9976481850879942,0.9939612016325122,0.6810576164815163,0.16191518652952028,0.9952061209480736,0.9616397071233843,0.9889978534067007,0.7851028577891115,0.9962966714200554,0.996184718162771,0.9805121174018457,-0.814775285910609,0.9929520320161547,-0.8418739157693601,0.9927016560428586,0.9763553100896533,-0.8406638942215487,0.8052043049649882,-0.9361208442423641,0.9955312071016903,-0.977479337571413,0.9908178260745656,0.9774070279162109,0.9961429979126826,0.9966000003493367,-0.9748400774195645,0.9905744136333275,0.6743124229901538,0.9965441707100632,0.9961348631343065,0.9955386378379655,-0.7823210822517781,1.0,-0.6069316720014013,-0.9447520820634244,0.848885158241122,0.662183967413053,-0.3479833083222996
MOS,-0.5760904475824736,-0.6003390666947996,-0.5431350266565155,-0.6014057345071289,0.6321533340990767,-0.5839697826285652,0.5410998506874334,0.1670269093651078,-0.5963706465769694,0.7128361804297484,-0.6067102152543712,-0.5875355709016042,-0.10853832745874363,0.27829014878393726,-0.6002067415355177,-0.6726865027439989,-0.5900081330894491,-0.3671344044904733,-0.5868234661592207,-0.5693117248718939,-0.5030481316065083,0.8278525016067249,-0.5762673302188637,0.7733632313872051,-0.5827878861815073,-0.5788032180942311,0.7646265557846266,-0.5203025295872471,0.5724681928329793,-0.589862121992273,0.573804776709154,-0.5730630988909307,-0.5251101960084076,-0.6113972040555989,-0.5945218940533855,0.5957725972354877,-0.5608411472119066,-0.006172732807188006,-0.6215179781908671,-0.5728064130843944,-0.5928928764862196,0.6736238062447628,-0.6069316720014013,1.0,0.7693404106903877,-0.38925698308558376,-0.415672439658367,0.7620600665752287
PFE,-0.9305814476969705,-0.9495897485909602,-0.9143564908226401,-0.9469537102739483,0.9222835275629893,-0.8652571070776003,0.9024298561864931,-0.24696559743769467,-0.9446638513787744,0.984908120410656,-0.9519018458982621,-0.9436643163548817,-0.4864345314884808,0.10289700937384179,-0.9498531663132994,-0.9741289650213495,-0.947492343669244,-0.7011540974304505,-0.9443035622692706,-0.9347754098617644,-0.8774339095301223,0.8959187334237515,-0.9394121108927348,0.8933328579570786,-0.9394170452512043,-0.9058263056595083,0.9464143653459303,-0.7474361267803108,0.9173024146667518,-0.9454243263825832,0.9074009007860976,-0.9245897787727417,-0.8873948864623613,-0.9498159751850637,-0.9466921723625129,0.9314527486370984,-0.9221314078784899,-0.4264639324819688,-0.957908517299209,-0.9337935665276867,-0.9457660634620086,0.8822040375099154,-0.9447520820634244,0.7693404106903877,1.0,-0.7016007237324116,-0.6824045732261901,0.5918458913093775
RF,0.8551571562458199,0.8199422485040174,0.8530844673588511,0.8268624410233483,-0.5089467377296967,0.8757394164890709,-0.63953263361675,0.5570225231269532,0.8158463433321432,-0.6838177760902762,0.8303104591092824,0.8199983219860321,0.9019341367351436,0.5434099771201891,0.8154131735411865,0.7206557942621735,0.7917427421311609,0.6936152945766397,0.836101338695928,0.839896963842203,0.8954196822074697,-0.663585390171763,0.817327416056545,-0.707495915453286,0.8142594029439139,0.9157188501239987,-0.49040570530511757,0.8934804388589066,-0.6739279450160419,0.8218525122399616,-0.8606953269833731,0.8624104577689296,0.8903241605674928,0.838333631112564,0.8285987127914313,-0.7783218290072156,0.8574539425246345,0.8167977402649405,0.8179723124503322,0.8430341782036297,0.820683375558836,-0.41180239840809596,0.848885158241122,-0.38925698308558376,-0.7016007237324116,1.0,0.4666319883969914,-0.07113053920213837
SMCI,0.6316184444192169,0.6551693271374376,0.6377085004881817,0.6451576686686019,-0.6528621429224678,0.5219037275098231,-0.606656376869894,0.20041812066564657,0.6701655715222931,-0.7051762200804209,0.6696575285156156,0.6447268273469734,0.3190875337321911,-0.09621311606007134,0.6607851791957031,0.7185925969482755,0.6608213964585768,0.6252517915644391,0.6685421271405995,0.653083644883856,0.6068692748445168,-0.5568177361130637,0.6450355863385027,-0.6065323433389519,0.6573243881120245,0.5984462072392271,-0.698767442441312,0.4794250992652462,-0.6113115781571119,0.6727411921766114,-0.5766865384183071,0.6355040993599333,0.6651392815030949,0.639925793963857,0.6609657114408373,-0.7030797421014439,0.6153273130287752,0.26787190395131183,0.6637434380927016,0.6479708499022727,0.6528703045300049,-0.632989024532024,0.662183967413053,-0.415672439658367,-0.6824045732261901,0.4666319883969914,1.0,-0.35179661860471556
T,-0.31351710482888,-0.35156570616905497,-0.24863828701285035,-0.3457931786788639,0.4990348832344655,-0.3788470035013062,0.3296619415723801,0.45220627564450444,-0.3711750549556736,0.538012021168263,-0.3590940537654173,-0.33377630878615644,0.16034576299265674,0.6301805515871023,-0.34565584137764105,-0.4779922229979348,-0.3401226678716175,-0.017158267480873148,-0.34080152650867845,-0.30945310496276474,-0.19977935638609737,0.7301957502207901,-0.3262736223154351,0.6749006567237958,-0.3207864788289491,-0.3336603609499905,0.6850650694374948,-0.37459179548466726,0.36427637993165235,-0.3366743812813719,0.3257601922474729,-0.3069638255515073,-0.24986476176148087,-0.36138442622695927,-0.34576111477826943,0.32663262439475055,-0.29285358790611893,0.39059382217446303,-0.3779552330189895,-0.3065917270266307,-0.3404958444922158,0.667342876497483,-0.3479833083222996,0.7620600665752287,0.5918458913093775,-0.07113053920213837,-0.35179661860471556,1.0
