date,growth_tech,fertilizer,defensive,personal_ew
1998-11-27,55716.65288961981,1783.2039518776944,12823.564381292605,3649.813042705604
1998-11-30,54158.79537724324,1752.1441635872723,12545.240709232869,3540.554943849472
1998-12-01,55021.80767337171,1713.7416821531772,12565.01563749612,3511.1127623815987
1998-12-02,55350.25106255648,1731.6484392906325,12503.89575078968,3515.0214589048974
1998-12-03,54870.43902029857,1699.405536575597,12286.575300065007,3492.6038164832626
1998-12-04,56236.057515066874,1713.9384393259618,12511.303381459333,3529.0142329834543
1998-12-07,57248.0869063404,1710.4577388726564,12567.09134250479,3525.586149206558
1998-12-08,57126.02519242294,1713.242138284237,12502.11492040311,3522.8827834459216
1998-12-09,56714.87501075104,1700.4472619032906,12440.456725889106,3513.19082943473
1998-12-10,54909.54713581867,1653.4332133813873,12225.144100954843,3465.286259570477
1998-12-11,55190.72378309348,1698.8148283277287,12237.657828127694,3485.5886251964366
1998-12-14,54056.38797199899,1718.8554201463578,12069.207847521964,3461.381165508323
1998-12-15,54850.28656155215,1729.647556697397,12228.270599524918,3492.3429241855297
1998-12-16,54399.29516912864,1726.7891491445425,12203.655517288626,3452.6168927405097
1998-12-17,55585.62723938006,1752.186444948072,12402.717744512094,3442.509655575352
1998-12-18,56779.15156464985,1711.033993048844,12373.03964482343,3421.3109650489637
1998-12-21,57477.0846973982,1726.728055880712,12447.4032605394,3436.4998253348012
1998-12-22,56616.422599527345,1718.2661010612144,12494.82996893716,3454.795115567457
1998-12-23,57166.987410425245,1744.1730518588524,12664.766057424162,3476.026296611532
1998-12-24,57353.5452672815,1739.3130363513894,12669.735713970753,3496.475276915025
1998-12-28,57750.812348520834,1789.4695303201222,12690.05111024821,3594.758790000592
1998-12-29,57100.53158002771,1802.9383405883764,12817.949540573303,3602.306339773485
1998-12-30,57403.98487662254,1810.171809772528,12728.343445112005,3602.564015389126
1998-12-31,58132.185503726905,1820.3556661745945,12714.454548447693,3602.645435665526
1999-01-04,58958.20864903512,1801.2259199605796,12774.212848258114,3618.4225737942425
1999-01-05,61298.63558513037,1796.1453528152504,12890.4769782999,3634.9737129862992
1999-01-06,63323.249497307064,1816.641669445804,13138.063167526041,3716.503798080982
1999-01-07,63259.84893496384,1774.0360682045598,13057.781240830283,3683.8640866295464
1999-01-08,63517.901512907556,1748.8877105426873,13129.019306441685,3688.061664971181
1999-01-11,64939.0824233388,1792.5557030757038,12974.644628083377,3634.397597806793
1999-01-12,63316.38149198819,1744.150920123967,12776.82255046707,3573.891570628917
1999-01-13,62393.57852808364,1752.4902392403835,12659.357546724978,3599.1822988854024
1999-01-14,60231.623901419815,1721.68258908834,12451.406965930999,3565.3018236011035
1999-01-15,62041.600228571566,1736.2184453632647,12662.565368555483,3603.0312730499604
1999-01-19,61263.87599181014,1728.232954241444,12637.791160425528,3599.6020809393485
1999-01-20,62121.99212774307,1733.0067168635214,12609.068315072376,3573.560981990536
1999-01-21,60436.17728869116,1711.0646054118988,12466.122450540848,3534.751953622092
1999-01-22,60113.21754369591,1690.9747620478424,12358.296928052567,3543.788143515513
1999-01-25,61364.234239637604,1673.604944193642,12417.586172535886,3506.895450923811
1999-01-26,63283.430224839234,1685.8868167224462,12521.607000497788,3515.7673667405506
1999-01-27,62341.836066689124,1692.0103410873676,12410.786807802999,3537.875364521365
1999-01-28,63656.28701137523,1712.638304487258,12580.029828680923,3560.4948222310795
1999-01-29,64588.19998380109,1702.4759972563206,12687.530815708687,3577.7813643069644
1999-02-01,64960.99831210813,1740.0326904906055,12679.9130475756,3583.003564645413
1999-02-02,65355.913882665416,1739.2911482342793,12585.510523804185,3555.9482549832323
1999-02-03,65703.72442671798,1762.6214378295185,12679.682650395693,3598.3234869146004
1999-02-04,64168.29085777064,1763.0372356803314,12551.657916481328,3572.7711412450894
1999-02-05,62995.43490128382,1770.9770846326205,12582.873000951096,3575.8569836762467
1999-02-08,63981.051367493514,1769.9327853987334,12595.44419574072,3592.0922014207817
1999-02-09,61456.9153588609,1753.6253443492537,12397.757717143792,3536.986512655158
1999-02-10,61157.6321543295,1728.7107202398286,12432.992883180856,3531.3337997518424
1999-02-11,62700.44197960263,1767.470222190295,12597.021416790863,3561.430454062286
1999-02-12,62054.14808279535,1732.9665233326996,12435.284616437188,3503.4022237346867
1999-02-16,61906.999417808416,1725.8879806484558,12538.634070904303,3514.810413953177
1999-02-17,61013.696740855405,1732.1078523857234,12429.374789274965,3507.7749706739446
1999-02-18,61606.486025772334,1747.0438265875425,12536.429357948824,3508.2108076958584
1999-02-19,62168.24638009323,1730.7959558149978,12509.512482194972,3463.6622013868027
1999-02-22,63858.28001945014,1735.6272648172376,12747.759487565674,3534.5699507617474
1999-02-23,64386.06686026626,1761.2187623588686,12709.249283564177,3551.1479002651668
1999-02-24,64001.89683155529,1737.2118726254428,12590.772749892036,3593.0353231072404
1999-02-25,62836.461977076135,1698.7993212509884,12525.603094980554,3537.675872158686
