roe,roic,debt_to_equity,debt_to_assets,equity_multiplier,pm_x_at,leverage_boost,leverage_share_of_roe,roe_quality,leverage_flag,dupont_identity,ticker,ev_ebitda,pb_ratio,mktcap_to_assets
0.13664512199248757,0.08063421063141499,0.6946296233629996,0.41,1.695,0.0806,0.056,0.41,modest,mixed-assets,ROE = PM × AT × EM,ICE,11.526974965801406,2.338779589090657,0.396639687553978
0.13342921061041865,0.07964137536363203,0.6753755193352509,0.403,1.675,0.0796,0.0538,0.403,modest,mixed-assets,ROE = PM × AT × EM,NOW,31.026233742274695,8.20084836193364,3.2413888112790192
0.1331085456534846,0.07589569911639632,0.7538351606636446,0.43,1.754,0.0759,0.0572,0.43,modest,mixed-assets,ROE = PM × AT × EM,BNY,,1.7831508761395445,0.14221269469340594
0.13301942319011184,0.10773305084745763,0.23471323000457786,0.19,1.235,0.1077,0.0253,0.19,modest,,ROE = PM × AT × EM,EG,,0.8223045506289316,0.2016916185503672
0.13245573159366264,0.09875792582298272,0.34121621621621623,0.254,1.341,0.0988,0.0337,0.254,modest,,ROE = PM × AT × EM,NWS,3.870964004742821,0.5998475152886236,0.33185686202871517
0.13245573159366264,0.09875792582298272,0.34121621621621623,0.254,1.341,0.0988,0.0337,0.254,modest,,ROE = PM × AT × EM,NWSA,6.388373155227651,1.0473738857033312,0.5794442791233175
0.1324476650563607,0.07468939612828662,0.7733128385302298,0.436,1.773,0.0747,0.0578,0.436,modest,mixed-assets,ROE = PM × AT × EM,MET,,1.6526794048137432,0.06076041939251534
0.13186220707449983,0.07201295560182557,0.8310900583444053,0.454,1.831,0.072,0.0598,0.454,modest,mixed-assets,ROE = PM × AT × EM,TMO,22.101265457238394,4.212044550595207,1.9309867466394268
0.13181802072134866,0.08357927222064089,0.5771616241567923,0.366,1.577,0.0836,0.0482,0.366,modest,mixed-assets,ROE = PM × AT × EM,VMC,18.168024830803613,4.516051963779859,2.324961991108586
0.13113542282672974,0.10671318575553417,0.22885866351271436,0.186,1.229,0.1067,0.0244,0.186,modest,,ROE = PM × AT × EM,EA,32.52524935096324,7.599775872336398,3.9147729800078745
0.13078656880309772,0.05426598244688504,1.4101022943998152,0.585,2.41,0.0543,0.0765,0.585,modest,mixed-assets,ROE = PM × AT × EM,PEG,12.630567684369767,2.3112440553093245,0.6901623244286348
0.13,0.1,0.3,0.231,1.3,0.1,0.03,0.231,modest,,ROE = PM × AT × EM,CB,,1.8,0.68
0.12964485381316262,0.053088530419403944,1.4420501526216143,0.591,2.442,0.0531,0.0766,0.591,modest,mixed-assets,ROE = PM × AT × EM,FRT,14.808861496028014,3.140486925115506,1.1663675545225616
0.12961576846307385,0.08814795961652669,0.47043413173652693,0.32,1.47,0.0881,0.0415,0.32,modest,,ROE = PM × AT × EM,IEX,18.73080110248533,4.160718886217677,2.406372481379574
0.1289165338919773,0.12712278672968635,0.014110351168631751,0.014,1.014,0.1271,0.0018,0.014,modest,,ROE = PM × AT × EM,VEEV,23.649521234417193,3.4686544895777276,2.7751924348982757
0.12837236881114736,0.09456786827960251,0.3574628586487466,0.263,1.357,0.0946,0.0338,0.263,modest,,ROE = PM × AT × EM,PFG,,1.9004017150592776,0.06541756905800981
0.1281680975671194,0.09847079808148218,0.30158483595373536,0.232,1.302,0.0985,0.0297,0.232,modest,,ROE = PM × AT × EM,DHI,12.915577355501158,1.9126238474648436,1.2477710663462775
0.12673948825377823,0.08075896262395119,0.569355080053868,0.363,1.569,0.0808,0.046,0.363,modest,mixed-assets,ROE = PM × AT × EM,WDAY,16.11597239971161,3.681340761140455,1.5289540927662457
0.125478661412953,0.05834883882971997,1.1504911482324214,0.535,2.15,0.0583,0.0671,0.535,modest,mixed-assets,ROE = PM × AT × EM,WFC,,1.3868877478291652,0.10950100507419691
0.1247730133796776,0.06217248423483435,1.0068847966311287,0.502,2.007,0.0622,0.0626,0.502,modest,mixed-assets,ROE = PM × AT × EM,CMCSA,4.934646762916435,0.9549506211399973,0.33282818195206165
0.12323030514780059,0.07151240658295661,0.7232017636666945,0.42,1.723,0.0715,0.0517,0.42,modest,mixed-assets,ROE = PM × AT × EM,PCAR,19.974781778041002,3.1113639186501123,1.437626553829221
0.12225838403848875,0.059234882764294526,1.0639592472053205,0.515,2.064,0.0592,0.063,0.515,modest,mixed-assets,ROE = PM × AT × EM,STT,,1.6399700206606205,0.11080491834962491
0.12213274302507537,0.05764934784175254,1.1185450936987138,0.528,2.119,0.0576,0.0645,0.528,modest,mixed-assets,ROE = PM × AT × EM,FISV,6.847897855872143,1.135665509406492,0.36941416313203923
0.121622315832734,0.08524926633419153,0.4266670091441488,0.299,1.427,0.0852,0.0364,0.299,modest,,ROE = PM × AT × EM,OXY,7.126732678446202,1.6529848961486333,0.7997863389448522
0.12094304960195959,0.05630791161796151,1.147887323943662,0.534,2.148,0.0563,0.0646,0.534,modest,mixed-assets,ROE = PM × AT × EM,HSIC,12.030726095444535,2.5706260389631495,0.7427162635574706
0.12055089222258504,0.07288521391740604,0.6539828278365764,0.395,1.654,0.0729,0.0477,0.395,modest,mixed-assets,ROE = PM × AT × EM,ABT,17.112583074927823,3.3672141002832388,1.5874501559811798
0.12046109510086456,0.06614970723215699,0.8210374639769452,0.451,1.821,0.0661,0.0543,0.451,modest,mixed-assets,ROE = PM × AT × EM,ZBRA,14.359943084365776,2.8700834831640765,1.1952940094310305
0.12042555287395951,0.07115832363213039,0.6923607348667684,0.409,1.692,0.0712,0.0493,0.409,modest,mixed-assets,ROE = PM × AT × EM,EMR,16.60601430336325,3.5999070836471017,1.7365736912965004
0.12,0.1,0.6,0.375,1.6,0.075,0.045,0.375,modest,mixed-assets,ROE = PM × AT × EM,PFE,9.0,1.6,0.665
0.12,0.09,1.0,0.5,2.0,0.06,0.06,0.5,modest,mixed-assets,ROE = PM × AT × EM,DVY,10.0,1.8,0.9
0.12,0.08,0.7,0.412,1.7,0.0706,0.0494,0.412,modest,mixed-assets,ROE = PM × AT × EM,ICL,7.0,1.4,1.809
0.12,0.06,1.4,0.583,2.4,0.05,0.07,0.583,modest,mixed-assets,ROE = PM × AT × EM,NEE,,,0.961
0.12,0.09,0.35,0.259,1.35,0.0889,0.0311,0.259,modest,,ROE = PM × AT × EM,ALL,,2.31,0.65
0.12,0.1,0.15,0.13,1.15,0.1043,0.0157,0.13,modest,,ROE = PM × AT × EM,AMD,28.0,5.0,4.0
0.12,0.08,1.5,0.6,2.5,0.048,0.072,0.6,modest,mixed-assets,ROE = PM × AT × EM,SMG,,-13.52,1.019
0.12,0.08,0.8,0.444,1.8,0.0667,0.0533,0.444,modest,mixed-assets,ROE = PM × AT × EM,HII,12.0,2.5,1.0
0.12,0.1,0.8,0.444,1.8,0.0667,0.0533,0.444,modest,mixed-assets,ROE = PM × AT × EM,XLF,10.0,1.5,0.15
0.12,0.1,0.35,0.259,1.35,0.0889,0.0311,0.259,modest,,ROE = PM × AT × EM,SHEL,,1.48,0.631
0.12,0.08,0.7,0.412,1.7,0.0706,0.0494,0.412,modest,mixed-assets,ROE = PM × AT × EM,RTX,,4.34,1.692
0.11893073559868068,0.0797746449886808,0.4908337807777863,0.329,1.491,0.0798,0.0392,0.329,modest,,ROE = PM × AT × EM,SLB,11.864448641794256,2.6462307777968523,1.2424875981465664
0.11865746511415803,0.053832255217025504,1.204207582160338,0.546,2.204,0.0538,0.0648,0.546,modest,mixed-assets,ROE = PM × AT × EM,USB,,1.221082585946339,0.11459396317687905
0.1181869528381813,0.059909813184453514,0.9727478113527253,0.493,1.973,0.0599,0.0583,0.493,modest,mixed-assets,ROE = PM × AT × EM,LUV,10.16663720750379,3.551974696364449,0.8351067259694918
0.11633970697789918,0.07901172105573825,0.47243605661782967,0.321,1.472,0.079,0.0373,0.321,modest,,ROE = PM × AT × EM,TXT,10.586195803155865,1.9588230039432155,0.869987894218521
0.11585069388030281,0.0485903289349244,1.3842335793910399,0.581,2.384,0.0486,0.0673,0.581,modest,mixed-assets,ROE = PM × AT × EM,J,20.33051961380457,4.549812152625498,1.254584550851096
0.115730083183866,0.04492697208272111,1.5759600039544113,0.612,2.576,0.0449,0.0708,0.612,modest,mixed-assets,ROE = PM × AT × EM,WEC,14.395215791168189,2.641205464310571,0.7229900464353757
0.11344726607892658,0.08332953976419175,0.3614291690553292,0.265,1.361,0.0833,0.0301,0.265,modest,,ROE = PM × AT × EM,COP,7.1915894803912535,2.4732884178378676,1.3007008170761771
0.11339525673063322,0.055375192834611224,1.0477627422320712,0.512,2.048,0.0554,0.058,0.512,modest,mixed-assets,ROE = PM × AT × EM,PNC,,1.2847259167515577,0.13555466065448266
0.11322163485948093,0.06775813687465371,0.6709673565690052,0.402,1.671,0.0678,0.0455,0.402,modest,mixed-assets,ROE = PM × AT × EM,CEG,14.7269245283187,2.9736296842313874,1.0273967115922809
0.11316211878009631,0.07135226314309812,0.5859639736044231,0.369,1.586,0.0714,0.0418,0.369,modest,mixed-assets,ROE = PM × AT × EM,WAB,20.650086897049384,4.060849514941147,1.9689712236488248
0.11242254352316318,0.043717728055077454,1.5715550309825908,0.611,2.572,0.0437,0.0687,0.611,modest,mixed-assets,ROE = PM × AT × EM,AEE,12.344249825225903,2.227564622382505,0.6058031942586616
0.11061708434384263,0.04262278060429862,1.5952573430342225,0.615,2.595,0.0426,0.068,0.615,modest,mixed-assets,ROE = PM × AT × EM,LNT,14.806127074739658,2.459903978219861,0.7358000776346193
0.11057638749637948,0.06536541678190894,0.6916649956553707,0.409,1.692,0.0654,0.0452,0.409,modest,mixed-assets,ROE = PM × AT × EM,ELV,,1.868633177468021,0.6633279781734699
0.11,0.05,1.6,0.615,2.6,0.0423,0.0677,0.615,modest,mixed-assets,ROE = PM × AT × EM,SO,,,0.779
0.10960766336821473,0.054367257331033404,1.0160601941133698,0.504,2.016,0.0544,0.0552,0.504,modest,mixed-assets,ROE = PM × AT × EM,KMI,13.413129954047857,2.250667422980821,0.961233307989338
0.10890082966757615,0.08438322474867326,0.29055069881396517,0.225,1.291,0.0844,0.0245,0.225,modest,,ROE = PM × AT × EM,STE,14.508014538999085,2.991101952208912,2.001162312696787
0.10839718530101641,0.0629197981338271,0.72278342455043,0.42,1.723,0.0629,0.0455,0.42,modest,mixed-assets,ROE = PM × AT × EM,PRU,,2.0083231755859745,0.0838992280327589
0.10786380404646793,0.05895724269218245,0.8295259262653805,0.453,1.83,0.059,0.0489,0.453,modest,mixed-assets,ROE = PM × AT × EM,LH,13.46969147053989,2.4661205193764966,1.1277658505183965
0.10735295584807494,0.08771311539308786,0.22390996337287533,0.183,1.224,0.0877,0.0196,0.183,modest,,ROE = PM × AT × EM,EQT,5.5965935366007775,1.3167127695882428,0.8048888787025141
0.1068789301834467,0.07226116202954369,0.479064648029735,0.324,1.479,0.0723,0.0346,0.324,modest,,ROE = PM × AT × EM,TYL,21.584683956526188,3.9433621295535373,2.0601608552302433
0.1065915727993325,0.04062218453548148,1.6239744124600195,0.619,2.624,0.0406,0.066,0.619,modest,mixed-assets,ROE = PM × AT × EM,EQIX,28.08508190511909,7.151604798701574,2.5040018554612433
0.10581457274267732,0.09907165651290978,0.06806100217864924,0.064,1.068,0.0991,0.0067,0.064,modest,,ROE = PM × AT × EM,EW,28.458925628172732,4.464784803129634,3.4614047574033338
0.10576669822363506,0.037303177713897476,1.835326765854352,0.647,2.835,0.0373,0.0685,0.647,modest,mixed-assets,ROE = PM × AT × EM,ES,9.906207351128762,1.557633648818138,0.3979310555328762
0.10497237569060773,0.03528804815133276,1.9747288725189278,0.664,2.975,0.0353,0.0697,0.664,modest,mixed-assets,ROE = PM × AT × EM,CMS,12.989936905250453,2.454333016574586,0.5864478891089109
0.10478335478335478,0.06243210428781392,0.6783569283569284,0.404,1.678,0.0624,0.0424,0.404,modest,mixed-assets,ROE = PM × AT × EM,MTB,,1.063656362157991,0.13855429812552775
0.10386452417776919,0.035049208266621515,1.963391452031249,0.663,2.963,0.035,0.0688,0.663,modest,mixed-assets,ROE = PM × AT × EM,ETR,13.235650847939814,3.00610511584584,0.6879060545156608
0.10360293814628024,0.10078436971555023,0.027966324924043582,0.027,1.028,0.1008,0.0028,0.027,modest,,ROE = PM × AT × EM,ALGN,12.916550786664143,2.958846765550351,1.9444343680578868
0.10324907090554512,0.07191829097945741,0.43564411082900983,0.303,1.436,0.0719,0.0313,0.303,modest,,ROE = PM × AT × EM,DIS,11.283188639656466,1.6440236569379412,0.8708758226580143
0.1025724255457275,0.032166942359078764,2.1887527387811407,0.686,3.189,0.0322,0.0704,0.686,modest,mixed-assets,ROE = PM × AT × EM,DTE,13.188233756729996,2.449599683035516,0.5477683257248795
0.10132038834951457,0.05507472768724141,0.8396893203883495,0.456,1.84,0.0551,0.0462,0.456,modest,mixed-assets,ROE = PM × AT × EM,MDLZ,17.78873514525348,2.8331989726144062,1.0257708380644661
0.1,0.06,1.2,0.545,2.2,0.0455,0.0545,0.545,modest,mixed-assets,ROE = PM × AT × EM,T,,1.45,0.399
0.1,0.08,0.5,0.333,1.5,0.0667,0.0333,0.333,modest,,ROE = PM × AT × EM,ENPH,,4.15,
0.1,0.08,1.1,0.524,2.1,0.0476,0.0524,0.524,modest,mixed-assets,ROE = PM × AT × EM,BAC,9.0,1.2,0.103
0.1,0.07,0.6,0.375,1.6,0.0625,0.0375,0.375,modest,mixed-assets,ROE = PM × AT × EM,ASIX,,0.68,0.336
0.1,0.05,1.5,0.6,2.5,0.04,0.06,0.6,modest,mixed-assets,ROE = PM × AT × EM,AEP,,2.19,0.698
0.1,0.07,0.9,0.474,1.9,0.0526,0.0474,0.474,modest,mixed-assets,ROE = PM × AT × EM,CAG,8.5,1.1,0.352
0.1,0.07,0.7,0.412,1.7,0.0588,0.0412,0.412,modest,mixed-assets,ROE = PM × AT × EM,DOW,,1.37,0.362
0.1,0.05,1.4,0.583,2.4,0.0417,0.0583,0.583,modest,mixed-assets,ROE = PM × AT × EM,XLU,12.0,2.0,1.0
0.0995837733739206,0.03639748873221848,1.736006709324719,0.635,2.736,0.0364,0.0632,0.635,modest,mixed-assets,ROE = PM × AT × EM,NI,12.334021523868662,2.2864885455926642,0.6033541070201107
0.09819894373288059,0.07809746660148158,0.2573896184619344,0.205,1.257,0.0781,0.0201,0.205,modest,,ROE = PM × AT × EM,ADI,32.38243209776782,5.7910090501695946,4.0751638477039265
0.09768736205738413,0.07554170376966458,0.2931580462527589,0.227,1.293,0.0755,0.0221,0.227,modest,,ROE = PM × AT × EM,XYL,15.786929517870199,2.648543885688172,1.5915393745102318
0.0973632861359884,0.05257612190311512,0.8518537049081903,0.46,1.852,0.0526,0.0448,0.46,modest,mixed-assets,ROE = PM × AT × EM,KEY,,1.0648657335800604,0.11281211163325436
0.09711441308679164,0.03478889751506465,1.7915346568467176,0.642,2.792,0.0348,0.0623,0.642,modest,mixed-assets,ROE = PM × AT × EM,KKR,11.963065960338492,2.7180672675287316,0.2011495036573921
0.09706245072074075,0.06200919611489977,0.5652912277864263,0.361,1.565,0.062,0.0351,0.361,modest,mixed-assets,ROE = PM × AT × EM,MDT,13.124791575699321,2.0768873818012383,1.1042812977386878
0.09669952850407201,0.040688237203765826,1.376596656665238,0.579,2.377,0.0407,0.056,0.579,modest,mixed-assets,ROE = PM × AT × EM,AWK,13.894100772653323,2.241642583497955,0.7173280864813224
0.096326627261233,0.04687408281330735,1.055008257865822,0.513,2.055,0.0469,0.0495,0.513,modest,mixed-assets,ROE = PM × AT × EM,CPT,13.49486430941233,2.8287647394357665,1.2579734967020617
0.0957641262020186,0.05852355512384653,0.6363347373440356,0.389,1.636,0.0585,0.0372,0.389,modest,mixed-assets,ROE = PM × AT × EM,BRO,11.569795345269403,1.7058932617122216,0.7182137689338135
0.09530716723549489,0.030718882349705736,2.102559726962457,0.678,3.103,0.0307,0.0646,0.678,modest,mixed-assets,ROE = PM × AT × EM,CNP,13.410818635625828,2.4752595637027675,0.6012443955771282
0.0948113468049792,0.05882701144710422,0.6116974918950487,0.38,1.612,0.0588,0.036,0.38,modest,mixed-assets,ROE = PM × AT × EM,VICI,12.798850746072606,1.0021548788837915,0.6056115513766689
0.09374368644353155,0.03379830280074298,1.7736211192672908,0.639,2.774,0.0338,0.0599,0.639,modest,mixed-assets,ROE = PM × AT × EM,EXC,10.592377767899533,1.6172954017479306,0.3985763150168877
0.09338957552874547,0.032108230903411625,1.9085867673519956,0.656,2.909,0.0321,0.0613,0.656,modest,mixed-assets,ROE = PM × AT × EM,PCG,9.54939928805183,1.0927055451700822,0.255340722702659
0.09282121627800641,0.034684684684684684,1.676144157625639,0.626,2.676,0.0347,0.0581,0.626,modest,mixed-assets,ROE = PM × AT × EM,XEL,13.542191440078467,2.0849705565129746,0.5754389568982117
0.09279683578002586,0.04776633647860303,0.9427245759488857,0.485,1.943,0.0478,0.045,0.485,modest,mixed-assets,ROE = PM × AT × EM,CARR,23.148567672065322,4.582611122686636,1.6121050098994218
0.09254109663947759,0.029448559465497133,2.1424659921957026,0.682,3.142,0.0294,0.0631,0.682,modest,mixed-assets,ROE = PM × AT × EM,PNW,12.366682915683336,1.7128846784152225,0.3944832352214018
0.09244856889263839,0.06638480469489494,0.39261641753007653,0.282,1.393,0.0664,0.0261,0.282,modest,,ROE = PM × AT × EM,COF,,1.081589595166562,0.18265202134467426
0.09108831969391008,0.05853766819206339,0.5560633436071846,0.357,1.556,0.0585,0.0326,0.357,modest,mixed-assets,ROE = PM × AT × EM,ROP,13.090826827068717,1.8503792122885376,1.0078040455458543
0.09080211806236517,0.06866889136077123,0.3223181015885468,0.244,1.322,0.0687,0.0221,0.244,modest,,ROE = PM × AT × EM,DASH,37.05526316231653,6.056304126387584,3.1333869149662914
0.09029543251736408,0.05486141571381688,0.6458822898116194,0.392,1.646,0.0549,0.0354,0.392,modest,mixed-assets,ROE = PM × AT × EM,ATO,15.485666120312986,2.0565257556505303,1.009214148203458
0.09,0.05,1.5,0.6,2.5,0.036,0.054,0.6,modest,mixed-assets,ROE = PM × AT × EM,DUK,,1.83,0.544
0.08927966295736593,0.07530029740064115,0.18564821175069834,0.157,1.186,0.0753,0.014,0.157,modest,,ROE = PM × AT × EM,TDY,20.544407187433038,2.829741246441251,2.02197127033774
0.08920863309352518,0.05840057772614525,0.5275299760191846,0.345,1.528,0.0584,0.0308,0.345,modest,mixed-assets,ROE = PM × AT × EM,LHX,15.905478884817835,2.595304776091209,1.2602381243071803
0.08865237607777829,0.040382108155408096,1.1953379882151023,0.544,2.195,0.0404,0.0483,0.544,modest,mixed-assets,ROE = PM × AT × EM,AKAM,16.832688950478417,3.40153067699692,1.433786227416607
0.08817608817608817,0.05584175383232844,0.579035079035079,0.367,1.579,0.0558,0.0323,0.367,modest,mixed-assets,ROE = PM × AT × EM,FTV,17.404710331207987,3.0442896334957177,1.58848228607526
0.08736099230111206,0.05912149938490484,0.4776518391787853,0.323,1.478,0.0591,0.0282,0.323,modest,,ROE = PM × AT × EM,L,,1.173603739188525,0.2562822156841892
0.08684993009471674,0.03388404672548967,1.5631510544867377,0.61,2.563,0.0339,0.053,0.61,modest,mixed-assets,ROE = PM × AT × EM,EVRG,12.419964607928048,1.8437994454085465,0.5430950929407492
0.08607157317718878,0.04147002108390795,1.0755131279783225,0.518,2.076,0.0415,0.0446,0.518,modest,mixed-assets,ROE = PM × AT × EM,TFC,,0.8654039793490665,0.10122692496000904
0.08546447131112055,0.04844444517786374,0.7641748398054267,0.433,1.764,0.0484,0.037,0.433,modest,mixed-assets,ROE = PM × AT × EM,AVB,16.090429490833795,2.2411933835149904,1.208256676636966
0.0841928426316612,0.040835275614424044,1.0617674636661978,0.515,2.062,0.0408,0.0434,0.515,modest,mixed-assets,ROE = PM × AT × EM,ED,11.368947725835055,1.763559937630916,0.6039533878808274
0.08388094317742559,0.025883868505176773,2.2406648627754153,0.691,3.241,0.0259,0.058,0.691,modest,mixed-assets,ROE = PM × AT × EM,FE,21.922510838011142,2.1266751369958006,0.47248489199843147
0.0836348455329808,0.05361762869123026,0.559838575006958,0.359,1.56,0.0536,0.03,0.359,modest,mixed-assets,ROE = PM × AT × EM,Q,18.976651397914672,3.359504781742167,1.7166608377728232
0.08324837517522621,0.04587699051596186,0.814599742462658,0.449,1.815,0.0459,0.0374,0.449,modest,mixed-assets,ROE = PM × AT × EM,EQR,15.100172324898155,2.421929671964049,1.256020583883188
0.08116385911179173,0.034574694386930255,1.3474931753112724,0.574,2.347,0.0346,0.0466,0.574,modest,mixed-assets,ROE = PM × AT × EM,PPL,12.619885913027234,1.9457742908101112,0.6311243968917818
0.0809267011991769,0.06470921985815603,0.25062087561200597,0.2,1.251,0.0647,0.0162,0.2,modest,,ROE = PM × AT × EM,TRMB,19.657546690953676,2.6974145261672264,1.6912318059070057
0.08,0.06,0.4,0.286,1.4,0.0571,0.0229,0.286,modest,,ROE = PM × AT × EM,CTVA,,2.2,1.275
0.08,0.05,0.6,0.375,1.6,0.05,0.03,0.375,modest,mixed-assets,ROE = PM × AT × EM,PLD,,2.5,1.526
0.08,0.06,0.5,0.333,1.5,0.0533,0.0267,0.333,modest,,ROE = PM × AT × EM,HMC,6.5,0.6,0.24
0.08,0.06,0.4,0.286,1.4,0.0571,0.0229,0.286,modest,,ROE = PM × AT × EM,MOS,,0.6,0.321
0.08,0.05,0.0,0.0,1.0,0.08,0.0,0.0,modest,,ROE = PM × AT × EM,PLTR,,34.07,
0.08,0.06,0.5,0.333,1.5,0.0533,0.0267,0.333,modest,,ROE = PM × AT × EM,ANDE,,1.88,0.574
0.07927391269339829,0.04374881855323582,0.8120240800773557,0.448,1.812,0.0437,0.0355,0.448,modest,mixed-assets,ROE = PM × AT × EM,REG,16.175456618029404,1.9963327806655657,1.0547203723408494
0.07857074379938918,0.055654721483867214,0.4117534272840571,0.292,1.412,0.0557,0.0229,0.292,modest,,ROE = PM × AT × EM,ON,16.537931060231834,3.300378235646477,2.0063918942301826
0.07823289196881573,0.06377998829724986,0.22660561811656973,0.185,1.227,0.0638,0.0145,0.185,modest,,ROE = PM × AT × EM,AIG,,3.527530301908152,0.8823029276947864
0.07774494169063621,0.034283060535354605,1.2677363244877535,0.559,2.268,0.0343,0.0435,0.559,modest,mixed-assets,ROE = PM × AT × EM,ESS,19.349585499591353,3.52016217693736,1.452755582841562
0.07614917936136627,0.05059452355981248,0.5050873889808105,0.336,1.505,0.0506,0.0256,0.336,modest,mixed-assets,ROE = PM × AT × EM,DHR,20.582040944289986,2.5466381499484516,1.4497036881401317
0.07471375266539312,0.05845999353427787,0.2780321746287043,0.218,1.278,0.0585,0.0163,0.218,modest,,ROE = PM × AT × EM,LEN,10.425992522226304,0.8689475230184743,0.5574596063042115
0.0739455798031947,0.036179912736007985,1.043829689218695,0.511,2.044,0.0362,0.0378,0.511,modest,mixed-assets,ROE = PM × AT × EM,MAA,17.175536860019673,2.9315454740377853,1.3327206828074727
0.07296405721097228,0.03757709696112441,0.9417161811743373,0.485,1.942,0.0376,0.0354,0.485,modest,mixed-assets,ROE = PM × AT × EM,INVH,14.667330448549624,1.982016837406356,0.972772408253024
0.07252286132773841,0.035944121801914926,1.017655674755552,0.504,2.018,0.0359,0.0366,0.504,modest,mixed-assets,ROE = PM × AT × EM,KDP,14.923175272593104,1.4081060588619492,0.48632987630450775
0.07081210697484638,0.034617080168797415,1.0455828923051076,0.511,2.046,0.0346,0.0362,0.511,modest,mixed-assets,ROE = PM × AT × EM,EXR,17.20360517229032,2.0555983880781037,0.9418150426309421
0.0706500038135232,0.045403771285533155,0.5560382279529755,0.357,1.556,0.0454,0.0252,0.357,modest,mixed-assets,ROE = PM × AT × EM,GNRC,24.94886360309814,4.3091210404459845,2.060616776631557
0.07,0.05,0.6,0.375,1.6,0.0438,0.0263,0.375,modest,mixed-assets,ROE = PM × AT × EM,NTR,,1.33,0.642
0.07,0.05,1.3,0.565,2.3,0.0304,0.0396,0.565,modest,mixed-assets,ROE = PM × AT × EM,C,,1.16,0.093
0.0692615082377104,0.04523682810005322,0.5310867526900924,0.347,1.531,0.0452,0.024,0.347,modest,mixed-assets,ROE = PM × AT × EM,SWK,10.131855934784781,1.5865614441330973,0.7073773442008408
0.06778548895899053,0.04338439174092121,0.5624395373291272,0.36,1.562,0.0434,0.0244,0.36,modest,mixed-assets,ROE = PM × AT × EM,AJG,17.34350726635507,2.3328658043304027,0.7083419687865458
0.06704637078260953,0.027137019613212406,1.470660807201029,0.595,2.471,0.0271,0.0399,0.595,modest,mixed-assets,ROE = PM × AT × EM,TKO,13.013092207544316,4.460507685796514,0.9398171710514159
0.06656951022745017,0.03822474596533174,0.7415291729558112,0.426,1.742,0.0382,0.0283,0.426,modest,mixed-assets,ROE = PM × AT × EM,HUM,,2.4826055322095666,0.8339446830257782
0.06364027662988994,0.054058852870160864,0.17724060447123893,0.151,1.177,0.0541,0.0096,0.151,modest,,ROE = PM × AT × EM,BRK.B,,0.9214618301187706,0.5350834883883742
0.06312292358803986,0.03069186223712283,1.0566664577195513,0.514,2.057,0.0307,0.0324,0.514,modest,mixed-assets,ROE = PM × AT × EM,BG,11.796238255605113,1.2853303229938655,0.43830692665386556
0.06152142970109126,0.033435042330998324,0.8400284674996046,0.457,1.84,0.0334,0.0281,0.457,modest,mixed-assets,ROE = PM × AT × EM,HPE,9.699730133391753,1.5019057121537065,0.47774171536109694
0.06149292064958684,0.014741619300357396,3.1713816777303427,0.76,4.171,0.0147,0.0468,0.76,modest,mixed-assets,ROE = PM × AT × EM,BXP,12.066826966202859,1.5878675674590013,0.3262851911007007
0.060665240708019465,0.02848948931462179,1.1293902476828173,0.53,2.129,0.0285,0.0322,0.53,modest,mixed-assets,ROE = PM × AT × EM,SRE,18.303463074011272,1.9540273855976553,0.555286117021043
0.0603399433427762,0.04144976891267332,0.4557365439093484,0.313,1.456,0.0414,0.0189,0.313,modest,,ROE = PM × AT × EM,IFF,12.917208512767514,1.4091240072925773,0.7913152634016541
0.06005539204469239,0.03778239998411461,0.589507073927075,0.371,1.59,0.0378,0.0223,0.371,modest,mixed-assets,ROE = PM × AT × EM,ZBH,10.612815777926674,1.376635725018501,0.7678384239612073
0.06,0.04,0.8,0.444,1.8,0.0333,0.0267,0.444,modest,mixed-assets,ROE = PM × AT × EM,VNQ,,,1.0
0.06,0.04,1.2,0.545,2.2,0.0273,0.0327,0.545,modest,mixed-assets,ROE = PM × AT × EM,IYR,16.0,2.0,1.0
0.06,0.05,0.5,0.333,1.5,0.04,0.02,0.333,modest,,ROE = PM × AT × EM,DD,10.0,1.8,0.778
0.06,0.05,0.5,0.333,1.5,0.04,0.02,0.333,modest,,ROE = PM × AT × EM,KHC,,0.74,0.35
0.05937314285065242,0.03299534283709387,0.7994400950398435,0.444,1.799,0.033,0.0264,0.444,modest,mixed-assets,ROE = PM × AT × EM,KIM,15.67233598651241,1.4428593825422311,0.7653504799660564
0.058962880903401224,0.03235704484054359,0.8222579099535179,0.451,1.822,0.0324,0.0266,0.451,modest,mixed-assets,ROE = PM × AT × EM,DLR,21.73595217334588,2.83420276805002,1.3555427965233875
0.058732067648553585,0.04320698996701636,0.35931865870288276,0.264,1.359,0.0432,0.0155,0.264,modest,,ROE = PM × AT × EM,HRL,13.65188927607078,1.46867865033442,0.8749060510750754
0.0582856292370957,0.03841424229460517,0.517292174868206,0.341,1.517,0.0384,0.0199,0.341,modest,mixed-assets,ROE = PM × AT × EM,AXON,111.27374880963332,9.685852228808873,4.8438697753287805
0.05819242983434898,0.02390944034982544,1.4338683374817611,0.589,2.434,0.0239,0.0343,0.589,modest,mixed-assets,ROE = PM × AT × EM,AMCR,11.697008746083348,1.551550152037125,0.4810044920809043
