date,window,avg_corr,median_corr,p10_corr,p90_corr,dispersion
1963-12-12,20,0.5417224230968182,0.523980816071748,0.3501609084181918,0.751025544800515,0.16837999701558506
1963-12-13,20,0.589490264030128,0.5859007082029928,0.43303817895149777,0.7495319049358935,0.1299040070216236
1963-12-16,20,0.622899125462066,0.6222379598527419,0.4948812224822815,0.751578194051175,0.10790085732677751
1963-12-17,20,0.6333695933232355,0.6255967527962566,0.517413562597515,0.7570984645759348,0.11184354742756783
1963-12-18,20,0.629028193634979,0.6217776708007405,0.5168482422760499,0.7484586678281464,0.10975011807652285
1963-12-19,20,0.620248031551591,0.6033366232853123,0.5105486378180742,0.7468588335513865,0.10666402930134306
1963-12-20,20,0.6232981225097897,0.6245533927357023,0.508168049844906,0.7371729249487609,0.10385536204624501
1963-12-23,20,0.6029332759136784,0.6360410066140196,0.47122275012921255,0.7015360709978029,0.10881090088627544
1963-12-24,20,0.5834471493145211,0.5858773821576357,0.4826765673553626,0.681787498430565,0.08822034666261715
1963-12-26,20,0.48127260721489656,0.4440807180523802,0.32989162535639305,0.6698454782359164,0.1469255767879128
1963-12-27,20,0.35398719392328876,0.2929885136707525,0.17039525528932184,0.5985778128097919,0.18313304546268808
1963-12-30,20,0.35015529704485315,0.27885901337888913,0.1751145951168736,0.5964922826387966,0.18244552092989974
1963-12-31,20,0.2114903271918438,0.13089562135227545,0.017006715505726695,0.48656864471752914,0.21070300177610332
1964-01-02,20,0.21749563622900867,0.1224202052358867,0.007412694583911687,0.5226540088672276,0.23135568695009104
1964-01-03,20,0.32810676306299874,0.21833308895307674,0.1049817425911404,0.661005457644779,0.24335412240589424
1964-01-06,20,0.3178365473678167,0.21900542576944398,0.07514679478505396,0.6593574215489522,0.2528819578159823
1964-01-07,20,0.27432403080415585,0.16208859378129123,0.008407599583821207,0.652475899047355,0.2791065042857424
1964-01-08,20,0.20184667934242237,0.08405273424063023,0.019750304026146,0.5017369997604908,0.22900425089953558
1964-01-09,20,0.20180323227979646,0.08681607724379245,0.022737029684101906,0.49585658991149506,0.22001187784007267
1964-01-10,20,0.17944972659710554,0.0978805659516293,-0.04866663811977322,0.4891352519594605,0.23608262520272963
1964-01-13,20,0.2106768377187418,0.17412711687814847,-0.020130472916105605,0.47803386919418245,0.2346995943840073
1964-01-14,20,0.2480741149811979,0.21041974814436526,0.04494028430708892,0.48886231249213963,0.21002875924491282
1964-01-15,20,0.23260201651981796,0.1688611733000997,0.025779351949619084,0.5031655243097352,0.22402021856554188
1964-01-16,20,0.2633496257376033,0.2024989672802343,0.07031661543967416,0.5172332944929013,0.21432552001242086
1964-01-17,20,0.2375898125444341,0.24871785702373006,0.0449139467481829,0.41913763386138936,0.1687283708345977
1964-01-20,20,0.20344506733518233,0.2559853691225833,-0.01156562425251141,0.36591545713547524,0.1648134852818099
1964-01-21,20,0.1947788755997056,0.2490745030377892,-0.006806961276158719,0.34206908503748634,0.14841508728535138
1964-01-22,20,0.23192484224867047,0.3025245321873786,0.042046055166354915,0.3512039393922778,0.14388702228559871
1964-01-23,20,0.2768770079888799,0.3151228576836911,0.1305259669295166,0.3849821993534318,0.12702866834003698
1964-01-24,20,0.28062115102288415,0.3180988824930503,0.12957160710168653,0.39419296347391564,0.12240608673236343
1964-01-27,20,0.22302701804232727,0.22746690455823804,0.09831725577336187,0.343296893795382,0.10247210528414394
1964-01-28,20,0.2353764335992,0.25573328304893916,0.1295269210402878,0.32086909670837294,0.09302567840558498
1964-01-29,20,0.21599046892696658,0.23070607778222335,0.11192660992240176,0.3053387190762746,0.08984798340847874
1964-01-30,20,0.20884571188745213,0.23721109415350533,0.09614736709159152,0.29317867441725953,0.0932585893310053
1964-01-31,20,0.1534246105723195,0.1831699680966696,0.009925314859350373,0.2671785487609385,0.10890052300378247
1964-02-03,20,0.1674656885779604,0.2047013679595494,0.0407148572142531,0.2569808405600787,0.09789881646807079
1964-02-04,20,0.08077059603096758,0.13173269612756655,-0.123396086068093,0.23397517803342918,0.15579855605872342
1964-02-05,20,0.10343047645697323,0.15084828052875848,-0.12860649215718573,0.28804964099934693,0.18784160733282998
1964-02-06,20,0.10856220739467155,0.14740227471705616,-0.11577036266807389,0.2940547101350324,0.18102202158537617
1964-02-07,20,0.10667921391208153,0.13464153220973044,-0.0904431576717332,0.27583926719824736,0.16107512655267694
1964-02-10,20,0.06212989342691738,-0.0026055137454674415,-0.15778455976051425,0.34677975378673387,0.22989896964768786
1964-02-11,20,0.021066761717106492,-0.040402406412593975,-0.23816857768002958,0.341771269243943,0.2615503361855899
1964-02-12,20,0.04293277012671856,0.0174892316061403,-0.2261815588164553,0.3374906375904707,0.24777976071880298
1964-02-13,20,0.027226860435131863,0.004963056699480745,-0.2463618947186159,0.32307941932453077,0.2484665653428551
1964-02-14,20,0.03467074459724818,0.01426659765044603,-0.2172698196006202,0.3070154557419187,0.23696582682755082
1964-02-17,20,0.07600061743131868,0.04329679979278202,-0.18627291036118893,0.37097796286236295,0.25748251465425476
1964-02-18,20,0.006753970677248394,-0.013674413579354325,-0.24812390802648726,0.28206023363758675,0.241850405402813
1964-02-19,20,-0.008934955386597573,-0.008835262718216809,-0.2731736476010871,0.25520404415951115,0.2343807553722458
1964-02-20,20,-0.043626821860125044,-0.016806334315282494,-0.3674087595146892,0.25333462824959657,0.26785091373078285
1964-02-24,20,-0.0946917330872794,-0.021319305094984878,-0.4773866884620536,0.21463079429520027,0.30442843390406166
1964-02-25,20,-0.09460295891930215,-0.046863048452261094,-0.48130946269101155,0.24436363438536618,0.30626788631732105
1964-02-26,20,-0.05075840969042734,-0.052608675385181325,-0.4465206897146474,0.34685413602854676,0.33226176444028677
1964-02-27,20,-0.048587522229976816,-0.08030975058319477,-0.4361968375559015,0.3707440214491658,0.33360429661519325
1964-02-28,20,-0.0013274895390890846,-0.1273738085918578,-0.2774081770634842,0.40079951703807476,0.2965251602018168
1964-03-02,20,-0.013249407872099966,-0.1207165457488828,-0.3399163253712273,0.42088464750381016,0.32652886229508526
1964-03-03,20,-0.04159631509569953,-0.13717351560060134,-0.32036793121278867,0.33275250152629143,0.2794371100883898
1964-03-04,20,-0.0031908475577520357,-0.04106494803397831,-0.28715777564255124,0.31865018100327347,0.252768285820501
1964-03-05,20,0.020569658083632036,-0.09260630706406228,-0.26263046241853544,0.4169457437334938,0.2928907379661058
1964-03-06,20,0.012944989084338379,-0.1436948680144475,-0.25918980556095994,0.4417196408284225,0.3123778843793892
1964-03-09,20,0.05098923039616001,-0.060829826467478317,-0.17046562585900993,0.38426314351496826,0.24455532160053473
1964-03-10,20,0.07368042340434298,-0.02584831192163438,-0.1396878429206892,0.38657742505535253,0.22810884278421714
1964-03-11,20,-0.016786688671065458,-0.030327139648957023,-0.19495816237950864,0.1749252360152693,0.1779141741235007
1964-03-12,20,0.023486681840798027,0.023924321165838456,-0.19327262825052133,0.23980835260707695,0.19969915273071384
1964-03-13,20,0.04756490660959182,0.04726305839801237,-0.17176111628732763,0.2671927777180907,0.19333928099962638
1964-03-16,20,-0.006033091532263737,0.045900857414850074,-0.28023114804174876,0.21623101603010747,0.21384808293070653
1964-03-17,20,0.012312424070947693,0.028058936689475504,-0.1985877276490695,0.2074660631724371,0.1779634684445977
1964-03-18,20,0.006237372464306709,0.0376656010463204,-0.22720356086639504,0.20825007721299477,0.1876660524815925
1964-03-19,20,0.0025804168782450534,0.04690296992749271,-0.23046670034599337,0.19130498105323582,0.1808139554860392
1964-03-20,20,-0.01190075837565481,0.02540175225613438,-0.23583582808201953,0.17473180069892075,0.17702282349812312
1964-03-23,20,0.04708935477421063,0.13649285903071873,-0.18005620457610844,0.1848314098680216,0.1674961293090154
1964-03-24,20,0.038246626461274656,0.11412039913465255,-0.18173164875878184,0.18235112900795325,0.16506769215603906
1964-03-25,20,0.03993201988483127,0.07960291746045818,-0.1830466640501966,0.22323980624423223,0.17490019028831663
1964-03-26,20,0.09946716247235458,0.1186267392475317,-0.09230869680610214,0.27208344497563414,0.17865587157046459
1964-03-30,20,0.09029394137413882,0.11322016828279605,-0.12320526899340425,0.28086692483302467,0.19651620742993886
1964-03-31,20,0.09056584606005698,0.09701673790242886,-0.11488550485214906,0.2895663051298911,0.19056500168108745
1964-04-01,20,0.07684689273291055,0.1194888862505108,-0.16023914998270034,0.2712909419309212,0.18317757286155695
1964-04-02,20,0.08620724091472258,0.12384232657723573,-0.14418595252920527,0.27896534869613726,0.17707666503439845
1964-04-03,20,0.1323317911979878,0.12149555045399732,-0.12817487766583244,0.40367470080579854,0.21971530257953725
1964-04-06,20,0.13383573198560894,0.10698808773900512,-0.09373745570713113,0.38825656392495284,0.20097502887435653
1964-04-07,20,0.08831456633626976,0.023953454583208574,-0.13602736789224443,0.37701761231784514,0.21753169807786335
1964-04-08,20,0.0845935816776409,0.001771795949025946,-0.1356948482033409,0.3877037972872377,0.23539533821348346
1964-04-09,20,0.09005952549057021,0.017498682608990453,-0.14596506263256298,0.3986449564952832,0.2412127340996355
1964-04-10,20,0.10242577324820579,0.055370443995745616,-0.11757976771592699,0.36948664346479876,0.21107004621968928
1964-04-13,20,0.09057448812877977,0.10392954743457188,-0.13424516208901183,0.30203907904077926,0.19667763401767577
1964-04-14,20,0.12711371171645702,0.17320947208485496,-0.1702491008341854,0.3783807638987015,0.24588127786949743
1964-04-15,20,0.1136978738424036,0.16580178747859425,-0.2267497789657701,0.4020416130143866,0.27382163145766664
1964-04-16,20,0.11934255533806903,0.19179150517979135,-0.25019286392416795,0.4164290247585837,0.28939822841980395
1964-04-17,20,0.11381304079685332,0.18039934851303838,-0.243902701237627,0.40494247511514864,0.28603000958607516
1964-04-20,20,0.11224418436286572,0.17870903878639716,-0.24756214048428044,0.40558565478648045,0.2886680679508056
1964-04-21,20,0.1205670459441704,0.17295150456878544,-0.22279949021883158,0.4115491234825574,0.29917985276355785
1964-04-22,20,0.10047358548974662,0.14792824861277767,-0.22244845090216636,0.37594095875862854,0.27469613161597356
1964-04-23,20,0.12172127604798377,0.13106015411300526,-0.19472663373192972,0.4288303077628758,0.2786409757638492
1964-04-24,20,0.08996782927995296,0.07445680155196374,-0.24438683734468697,0.4398335236325821,0.2873191758531331
1964-04-27,20,0.11790363916234635,0.09888328108171647,-0.20600174070860328,0.4608293771139258,0.2824267684584652
1964-04-28,20,0.20862644841000724,0.19673617667189314,-0.05211593709737006,0.4812591056554987,0.21904357305468128
1964-04-29,20,0.20201150055442105,0.03906433048525299,-0.04758708637546611,0.6145572575534761,0.2955156684474654
1964-04-30,20,0.17569675910527047,0.1624066124314135,-0.06708930574885444,0.4317729706332524,0.2270831140821049
1964-05-01,20,0.14407184613805715,0.12425230873771492,-0.10355940654817636,0.41152263622463287,0.23963024466269975
1964-05-04,20,0.12050119945551052,0.04337324570498936,-0.08587494371544921,0.4040052963769914,0.21703911765524245
1964-05-05,20,0.08642903728772962,-0.0004081390045611163,-0.1535196636831575,0.41321491455090753,0.24278739307273517
1964-05-06,20,0.09422980908251771,0.011364460395807054,-0.1404217739781677,0.4117467408299138,0.23536907672184612
1964-05-07,20,0.10165716444765797,0.025470517626602587,-0.13071039886631258,0.410211374582684,0.22929059969615617
1964-05-08,20,0.08501462608296739,0.03139839069912245,-0.15907981181565586,0.3827252993654356,0.22657984884887292
1964-05-11,20,0.06508480500986014,0.014864666861378124,-0.21364686007610517,0.3940366082443075,0.2567769647428722
1964-05-12,20,0.06297629328045769,0.01915159584225272,-0.18943721768519856,0.3592145016843189,0.2353310976050164
1964-05-13,20,0.06482153211073631,0.015488526879086173,-0.18099554076938806,0.3599716102225108,0.23665581122973806
1964-05-14,20,0.07661652655910897,0.02492899574228233,-0.14219866235028766,0.34711924628533225,0.22083515030984432
1964-05-15,20,0.0531058733285369,0.052872375220508507,-0.22882748908277672,0.3352727338478789,0.24572657541164838
1964-05-18,20,0.07832366684621056,0.08095527251557358,-0.19757378507557555,0.3515895130986337,0.23849793562577637
1964-05-19,20,0.06998811844160004,0.084823477401396,-0.20411531766624608,0.3292561955896502,0.2356334887313113
1964-05-20,20,0.09236039810289298,0.14924380220030684,-0.20772309063623826,0.33556048274461037,0.2345976464579204
1964-05-21,20,0.11268887736166235,0.1824165052418569,-0.17748954013256663,0.33313966697569675,0.22272949584125165
1964-05-22,20,0.0972291066710016,0.1204510505372438,-0.13158442455094618,0.3028206940267072,0.18668148382521768
1964-05-25,20,0.0381382059080019,0.09190993425826155,-0.2520358204892103,0.2745405039549545,0.23384790611213854
1964-05-26,20,-0.0706635551937418,-0.03526752404148097,-0.3438019310040489,0.1670787894643044,0.2266520741345082
1964-05-27,20,-0.05608451205873449,-0.07761173423748075,-0.3669950108416782,0.2763532089029555,0.2688945611595096
1964-05-28,20,-0.1454717273296127,-0.17114725670958125,-0.3103098416724501,0.04504191639319331,0.16582743225015914
1964-06-01,20,-0.19229333822496017,-0.20879182676071914,-0.3739558359925624,0.005867648078401025,0.1699410693993089
1964-06-02,20,-0.1720952068300121,-0.22079544822796243,-0.3816200336854425,0.08612986142336862,0.2046637340251053
1964-06-03,20,-0.16212689516395307,-0.2311562161736429,-0.38972245534197497,0.13449798602375862,0.2240408632848947
1964-06-04,20,-0.14598349088770066,-0.16310840405050087,-0.4035045172921846,0.1286624486795834,0.22297667030872992
1964-06-05,20,-0.11225093137651115,-0.12786847062938828,-0.38449194205673254,0.17560761855658727,0.2305346027016724
1964-06-08,20,-0.11837645960054666,-0.17160079865936126,-0.36526419335067406,0.18173561320839537,0.22954832377554074
1964-06-09,20,-0.07841694865573598,-0.16213340303006116,-0.3068302410956083,0.23371279815846155,0.23669669865461032
1964-06-10,20,-0.08759954722588804,-0.15835845776837254,-0.34389348753225124,0.23945330362295958,0.2488113976027084
1964-06-11,20,-0.07571902434075713,-0.12545269963553748,-0.33946382194338287,0.237759448556649,0.24505104020885465
1964-06-12,20,-0.08895540674547471,-0.11087786959268879,-0.36450354093012166,0.20851519028638638,0.2450784517224328
1964-06-15,20,-0.028438663188208108,-0.041618883799156604,-0.29974498754057644,0.2560478817751087,0.23084482171681261
1964-06-16,20,0.0226447123664784,-0.010223043548614264,-0.19915339659581555,0.277310577243865,0.19852743502057396
1964-06-17,20,0.02695451891852214,-0.027622723253047148,-0.19898608828021297,0.3074723682888265,0.2132506008093458
1964-06-18,20,0.03113827077387349,-0.027764783577676318,-0.1720381181134405,0.29321771401273733,0.20142180097134746
1964-06-19,20,0.017847522794881943,-0.05683422500652173,-0.14571146102958177,0.25608825442074934,0.17362521353740099
1964-06-22,20,0.05365081043229623,-0.03548281202298193,-0.12378262345353377,0.32021786677340436,0.1972190039255321
1964-06-23,20,0.04176411728415127,-0.07403469908031357,-0.17412676318996106,0.37345381412272843,0.24613502800344203
1964-06-24,20,0.06797635339983216,-0.022657203498635994,-0.16027923620251666,0.3868654999006491,0.23623181307401528
1964-06-25,20,0.083006066781049,-0.0007871746995163006,-0.1458976651946679,0.39570304023733127,0.23287550563677584
1964-06-26,20,0.0969066745627472,0.046242273936592956,-0.1101873023636719,0.3546650521153205,0.19531433694222783
1964-06-29,20,0.1939491550272574,0.1968179331054944,0.10800024213152506,0.27702928984475284,0.07289337466034305
1964-06-30,20,0.18592276978735586,0.16663825225873077,0.10683830608450554,0.2842917510188312,0.07540697341144331
1964-07-01,20,0.22401828401273496,0.17420704795945685,0.12757156832867417,0.37027623575007396,0.10771921815920314
1964-07-02,20,0.23076578461861078,0.2003529589820961,0.1176322795180837,0.37431211535565245,0.11328839763348413
1964-07-06,20,0.18278554702442137,0.15874042379770936,0.022434817260501762,0.36718140001505295,0.14501439176397984
1964-07-07,20,0.16400998655413918,0.1329339464623248,-0.010090995628829473,0.3691870088289222,0.16102361682410746
1964-07-08,20,0.13532334545875188,0.09729966694790397,-0.0220886292785017,0.3307589987068534,0.1532455266275081
1964-07-09,20,0.12304190081449644,0.08890995881676743,-0.05246573818911379,0.33268148181583573,0.1683941335858617
1964-07-10,20,0.08030932661631067,0.1020579243484831,-0.15764133893206034,0.29651139443250923,0.21035662110805184
1964-07-13,20,0.08350618898192656,0.11281029798087167,-0.1569386615255677,0.29464693049047574,0.21295612450865656
1964-07-14,20,0.054973766509739376,0.10501885913150755,-0.13879423417381093,0.19869667457152151,0.17357602489406843
1964-07-15,20,-0.02144342810271445,-0.0029737495407756616,-0.20767724066270266,0.146320705895335,0.15722654357566923
1964-07-16,20,-0.041002682158940006,-0.01643353205335113,-0.2597513223426744,0.15317680791920546,0.17585141998528564
1964-07-17,20,-0.06758098925455619,0.0010971394917903624,-0.27164763360247657,0.06780752634701766,0.15057045044814538
1964-07-20,20,-0.04900096770453488,-0.009630638365570474,-0.24451868790555065,0.10714642315751648,0.15012654436691128
1964-07-21,20,-0.06291568512424016,0.017947865786951827,-0.28507650617287095,0.07838158501319861,0.16410370243178135
1964-07-22,20,-0.005274326697108413,0.014982425465285356,-0.2034902072214827,0.1726848016648721,0.18447688972665782
1964-07-23,20,-0.02031801024515213,-0.007366821148078914,-0.18967998716297793,0.1360927775756005,0.15891603614305405
1964-07-24,20,-0.05503471448298802,-0.02599965337998602,-0.23300094940990396,0.09389645934092587,0.16238300280039936
1964-07-27,20,0.025929309425533273,-0.009566716663365194,-0.0724734980569671,0.1598281429969321,0.10468870914993368
1964-07-28,20,0.03784825615253506,-0.0022685105178779485,-0.056595630358650464,0.1724089093341336,0.09997913325677954
1964-07-29,20,0.046753816950854066,-0.005909960563152843,-0.07622467165318542,0.22239608306890046,0.1293605069191747
1964-07-30,20,0.04614705868588381,-0.005740716498874094,-0.08985937550098955,0.23404126805751507,0.14172770998148607
1964-07-31,20,0.04249309866881432,-0.014701440250899329,-0.12128908786388383,0.2634698241212261,0.16453103743227007
1964-08-03,20,0.03795598733300757,0.005258476070914142,-0.10077252897775917,0.20938201490586775,0.14037710673433937
1964-08-04,20,0.020672638453821304,0.00409926159882008,-0.09912067415259845,0.15703932791524228,0.10961887664287616
1964-08-05,20,0.24056050546222085,0.17523658887433846,0.10943472562258516,0.437010201889739,0.14244943443647964
1964-08-06,20,0.41216997590282345,0.36028191262172704,0.2625386281901627,0.6136893868965805,0.1502396703676082
1964-08-07,20,0.5269469570566241,0.5099683882795724,0.4108855062932243,0.6599869765970757,0.10799122427529285
1964-08-10,20,0.5091457674192271,0.4842793045727326,0.3895754792968132,0.6535825183881354,0.12027477988972095
1964-08-11,20,0.5027529030458022,0.5002403520687274,0.3678943985035245,0.6401239585651547,0.12022029363337194
1964-08-12,20,0.497433945426672,0.48134199958237966,0.3635582908656984,0.6474015458319378,0.12141834574829938
1964-08-13,20,0.5244108008993827,0.5455354739528677,0.3659531626440686,0.661743766101212,0.13512563574844516
1964-08-14,20,0.4851234403388,0.4837443796352829,0.28034133163945246,0.6912846097416646,0.185587042993337
1964-08-17,20,0.497896264349259,0.49035403483441375,0.2883372476239783,0.7149975105893849,0.19145599504615632
1964-08-18,20,0.50021007306512,0.4827207040864927,0.30121948660651243,0.7166900285023549,0.1841581071735732
1964-08-19,20,0.4436080065808356,0.4487062771827466,0.28379160463940106,0.5983261379203592,0.13750464200748147
1964-08-20,20,0.42699531628206805,0.38838043335211925,0.2983381638988971,0.5942673515951877,0.12603243747895382
1964-08-21,20,0.4053176895027241,0.35074634601638044,0.28165165306662787,0.5835550694251641,0.1366323996522385
1964-08-24,20,0.3855021568631794,0.349364402831461,0.2727272777737412,0.5344147899843363,0.11507669867415359
1964-08-25,20,0.366929401254165,0.31212065716791115,0.25563825455618167,0.5330292920384021,0.12275372508225331
1964-08-26,20,0.3786262750167844,0.3375095568657501,0.2597220541802609,0.5386472140043422,0.11764739745153767
1964-08-27,20,0.3837001223663193,0.35833218445465326,0.26316592792668647,0.5296022547176181,0.113145389745205
1964-08-28,20,0.3939758687984542,0.3886478891358627,0.3179054523947228,0.4753742648647772,0.06813238770727098
1964-08-31,20,0.392059802571003,0.3714396935909031,0.3262795322588682,0.4784601818632376,0.06555781079132965
1964-09-01,20,0.38533397385575885,0.3623054853090446,0.31329961048710553,0.48039682577112647,0.07316698888971973
1964-09-02,20,0.298898693488856,0.3022367010455572,0.2151878341518595,0.3792715452691514,0.07128955341703386
1964-09-03,20,0.17314487497023714,0.1647456001051553,-0.019921242453559196,0.37461026725911534,0.1748957804470796
1964-09-04,20,0.00905694909469234,0.03329077985069109,-0.23272245043696219,0.22660251787034813,0.2154306754569218
1964-09-08,20,0.011464681498839844,0.009734545921785222,-0.2515845722492037,0.27624407082393804,0.22809359387836262
1964-09-09,20,-0.034422624253415156,-0.030796671920657055,-0.2528373889064031,0.1803661880668147,0.17803272756373484
1964-09-10,20,-0.017650730087728512,-0.030403453667202075,-0.21012412142259873,0.1875753848266153,0.1679386506619547
1964-09-11,20,-0.010789646208050127,-0.050738383278802104,-0.1526152022086305,0.1709846468632822,0.15040306335575723
1964-09-14,20,0.040833509987623993,0.03975924994279521,-0.12246473911323863,0.20520601913331538,0.15214336747875382
1964-09-15,20,-0.002574879141557703,0.029306443131873618,-0.1782168809518201,0.14118580039527337,0.1413387768264111
1964-09-16,20,0.016145906426679565,0.018196513030902476,-0.1272030366948852,0.15744424294402143,0.1249285555238092
1964-09-17,20,0.018449812598864346,0.025557010282779617,-0.11862746766609789,0.1484198951799113,0.1143092796910657
1964-09-18,20,0.03320102134678566,0.0723787624998103,-0.149687761723126,0.17691206326367268,0.15056917777071896
1964-09-21,20,0.03633829656914318,0.09269016373031928,-0.13926588147777613,0.1555906074548864,0.13915248434068597
1964-09-22,20,0.03691844324517868,0.08787148645881745,-0.10651179569246319,0.12939563896918177,0.1114639949558595
1964-09-23,20,0.08447044056026907,0.0892153153563829,-0.040275287277926494,0.20447129360235083,0.11247981461322352
1964-09-24,20,0.03677314147777546,0.023730826920272573,-0.14712929999321078,0.2337178975062646,0.1696905312236188
1964-09-25,20,0.0721924327459287,0.06770924780827486,-0.12213072486782357,0.2709987752973348,0.17183210028815496
1964-09-28,20,0.07483404906115781,0.040619811820364254,-0.10100098809618535,0.28488332345929457,0.16502051879087037
1964-09-29,20,0.07337912937405605,0.06691675176199186,-0.12348325865204345,0.2767038950122197,0.1669680258568079
1964-09-30,20,0.06933354719472151,0.030177524294574157,-0.09673970092156461,0.274562818211155,0.16189718800914477
1964-10-01,20,0.06006313945621677,0.036648861762976236,-0.09201120636857729,0.23555176297425134,0.14357154145169868
1964-10-02,20,0.033748769548574885,0.024557600152689294,-0.23096915391266887,0.30765786240570425,0.23796313029978988
1964-10-05,20,0.031148770449719382,0.030093724184860195,-0.1915311895454312,0.2548837767097291,0.20229784805574144
1964-10-06,20,-0.005772803683720675,0.03436394599728336,-0.23218577180067076,0.18050341475222537,0.1833601200740618
1964-10-07,20,0.005290497302281277,0.022364079954092442,-0.21797382454510802,0.2114812364978594,0.1886934118097617
1964-10-08,20,-0.025306388830423663,0.00034763541267657325,-0.26883469824123896,0.19256789633729138,0.19884876204980922
1964-10-09,20,-0.047525731346204324,-0.06757430718575615,-0.2932270163522478,0.21822412949939096,0.21929329134194056
1964-10-12,20,-0.05576332439459486,-0.05593184336268167,-0.30340726993649336,0.19204914011539048,0.21537857047992678
1964-10-13,20,-0.07852401404050591,-0.12055777500103672,-0.26941365933688916,0.1543993922164082,0.20285979702482546
1964-10-14,20,-0.08413573466430772,-0.11041375725248867,-0.26716401762849784,0.12517057088806338,0.19097831725360134
1964-10-15,20,-0.07207992740465337,-0.11060956244911263,-0.27189013107286136,0.1662599113080139,0.19986519315767143
1964-10-16,20,0.07994223691023324,0.09347134172275054,-0.14250158944538263,0.2888569584533318,0.19855459075127824
1964-10-19,20,0.20625564276000893,0.18031062672546777,0.012007673149496162,0.4264486284050628,0.19320056371728114
1964-10-20,20,0.21405982446881608,0.2007075279350837,0.04158066654988954,0.399891278921475,0.1667591166910578
1964-10-21,20,0.14836468120045507,0.12207374875674673,-0.0074384270886704434,0.33045872193328896,0.15410199786636047
1964-10-22,20,0.19802290528641375,0.21580219635890296,0.035851983049978026,0.34241453645036024,0.14496949290821928
1964-10-23,20,0.1800917328062076,0.20204590183168658,0.012674444220172026,0.3255548523667642,0.15257237102177335
1964-10-26,20,0.1837854524527686,0.19406841743700515,0.01761545561966102,0.33967248430163965,0.158085266009191
1964-10-27,20,0.18853265774630365,0.18823028312827672,0.02482814958752269,0.35253954052311154,0.15028663400197168
1964-10-28,20,0.14515853663212455,0.16791841574374256,0.00518718454686401,0.2623700096057671,0.1200569152563717
1964-10-29,20,0.18284501725036809,0.21161540278038105,0.013087121334940777,0.3238325276357824,0.1458305559590682
1964-10-30,20,0.17960482352680185,0.19054409350814744,-0.004727531412248506,0.35299790848450663,0.16583130634854798
1964-11-02,20,0.210526195831131,0.19877890365793338,0.06577202364117142,0.3670276601942882,0.14533450115958393
1964-11-04,20,0.2078485548875539,0.23034712744538915,0.03535735048946281,0.35784118672780973,0.1585171698244656
1964-11-05,20,0.21749108485593652,0.21682698310160478,0.05604992175335938,0.3795963497128455,0.14690169818729937
1964-11-06,20,0.22578262481546818,0.22486991528728045,0.06600264994629478,0.38647530921282935,0.14677043762534037
1964-11-09,20,0.20626900672930648,0.22862587354800384,0.022013606448268747,0.36816754019164677,0.1660587235954243
1964-11-10,20,0.18102576774860565,0.19296267995572325,0.0022172487575267685,0.34789737453256686,0.16549960301361177
1964-11-11,20,0.1967027318853873,0.22243253787575468,0.008642061229844983,0.3590335965505622,0.17146288936299817
1964-11-12,20,0.20883544189067882,0.1845109731865598,-0.0014725400907696778,0.44346789257624636,0.19644288219733452
1964-11-13,20,0.19854012103745347,0.1673434675378468,-0.016261263213841137,0.4445381587883547,0.20225628051920774
1964-11-16,20,0.08337542668771751,0.02780184213251262,-0.18190388962658394,0.4042283275572238,0.25012999024315086
1964-11-17,20,-0.05531563908618386,-0.09214060860101542,-0.3995996592056047,0.32579335054806857,0.3250755315753727
1964-11-18,20,-0.021184931247620397,-0.04489551431265344,-0.34232617034236335,0.3236668909121556,0.30295983834673296
1964-11-19,20,0.002974093514576901,0.029165647147302992,-0.354012819036049,0.3337694524324767,0.3100628771796896
1964-11-20,20,0.015062266513573943,0.04082996128626053,-0.34367227524892113,0.34802911350338245,0.30795232898409935
1964-11-23,20,0.023034625009553184,0.04186922130187756,-0.3153821487168452,0.34261680244362724,0.2970763847941494
1964-11-24,20,0.03909653934593748,0.058601609830298676,-0.31591890758114105,0.37460691578865485,0.31394475097811747
1964-11-25,20,0.06301660194266419,0.08882582850527442,-0.3149689698207384,0.41519294714345667,0.3191797598950094
1964-11-27,20,0.11080309754391356,0.1016572301569821,-0.15802146446298906,0.38877352693774764,0.23173402391589207
1964-11-30,20,0.125807380440805,0.10307614521642058,-0.09586185322945578,0.37020784933545026,0.20635470151806357
1964-12-01,20,0.2805826804731331,0.2688899576573949,0.035910528115231294,0.5369475556467731,0.20848999081787262
1964-12-02,20,0.16708438827521288,0.20901135610303778,-0.2238926352161522,0.516134443938753,0.30784224050182674
1964-12-03,20,0.17144744552257754,0.22138656984837946,-0.20222870615472036,0.49518447287407347,0.2891429326176123
1964-12-04,20,0.17425694459048732,0.2500007979197098,-0.20313818248469923,0.47590821833645136,0.28343962446972887
1964-12-07,20,0.16490340484229163,0.23817205110386352,-0.2020635309014861,0.45860169432449743,0.27567259896034235
1964-12-08,20,0.16927098464627077,0.22756114325404542,-0.1284830225258461,0.408734833210613,0.23847804835555297
1964-12-09,20,0.1932632288853761,0.2629355210765544,-0.11711588772695798,0.43397005330653193,0.24804484507833652
1964-12-10,20,0.17372014824850077,0.24685925369051515,-0.15432567688289103,0.4286268679378782,0.26095982051519495
1964-12-11,20,0.1811816080143099,0.26171415084255417,-0.16655471459518428,0.4483853877955598,0.2729887308810045
