rebalance_date,ticker,bucket
2018-11-30,MOS,5
2018-11-30,MRK,5
2018-11-30,NUE,5
2018-11-30,O,5
2018-11-30,PEP,5
2018-11-30,PFE,5
2018-11-30,PLD,5
2018-11-30,SHEL,5
2018-11-30,SPLV,5
2018-11-30,TDG,5
2018-11-30,UNH,5
2018-11-30,VIG,5
2018-11-30,VZ,5
2018-11-30,XOM,5
2018-11-30,ALL,1
2018-11-30,ASIX,1
2018-11-30,BAYRY,1
2018-11-30,BMY,1
2018-11-30,C,1
2018-11-30,CAG,1
2018-11-30,CFG,1
2018-11-30,DVN,1
2018-11-30,DVY,1
2018-11-30,ENPH,1
2018-11-30,GIS,1
2018-11-30,GSAT,1
2018-11-30,HMC,1
2018-11-30,IPI,1
2018-11-30,LXU,1
2018-11-30,MTSI,1
2018-11-30,NOC,1
2018-11-30,SCHD,1
2018-11-30,SCHW,1
2018-11-30,SMCI,1
2018-11-30,STM,1
2018-11-30,SYF,1
2018-11-30,VLO,1
2018-11-30,VNQ,1
2018-11-30,VUG,1
2018-11-30,XBI,1
2018-11-30,XLU,1
2018-12-31,BX,5
2018-12-31,CB,5
2018-12-31,DG,5
2018-12-31,GOOGL,5
2018-12-31,GSAT,5
2018-12-31,HEI,5
2018-12-31,ICL,5
2018-12-31,KO,5
2018-12-31,LLY,5
2018-12-31,MKC,5
2018-12-31,MPC,5
2018-12-31,MRK,5
2018-12-31,NEE,5
2018-12-31,NKE,5
2018-12-31,O,5
2018-12-31,PFE,5
2018-12-31,PG,5
2018-12-31,PSX,5
2018-12-31,QQQ,5
2018-12-31,SHEL,5
2018-12-31,SPLV,5
2018-12-31,TDG,5
2018-12-31,UAN,5
2018-12-31,UNH,5
2018-12-31,USMV,5
2018-12-31,ARKK,1
2018-12-31,ASIX,1
2018-12-31,BAYRY,1
2018-12-31,BMY,1
2018-12-31,C,1
2018-12-31,CAG,1
2018-12-31,CFG,1
2018-12-31,CPB,1
2018-12-31,DVN,1
2018-12-31,DVY,1
2018-12-31,ENPH,1
2018-12-31,FITB,1
2018-12-31,HBAN,1
2018-12-31,HMC,1
2018-12-31,IPI,1
2018-12-31,JNJ,1
2018-12-31,LMT,1
2018-12-31,LXU,1
2018-12-31,MTSI,1
2018-12-31,RF,1
2018-12-31,SO,1
2018-12-31,STM,1
2018-12-31,SYF,1
2018-12-31,T,1
2018-12-31,TDW,1
2018-12-31,TTMI,1
2018-12-31,VYM,1
2018-12-31,XBI,1
2019-01-31,AEP,5
2019-01-31,ANDE,5
2019-01-31,ARKK,5
2019-01-31,ASIX,5
2019-01-31,BAC,5
2019-01-31,BX,5
2019-01-31,C,5
2019-01-31,GIS,5
2019-01-31,GOOGL,5
2019-01-31,ICL,5
2019-01-31,LLY,5
2019-01-31,LRCX,5
2019-01-31,LXU,5
2019-01-31,MPC,5
2019-01-31,MU,5
2019-01-31,NEE,5
2019-01-31,NKE,5
2019-01-31,O,5
2019-01-31,PG,5
2019-01-31,PLD,5
2019-01-31,SO,5
2019-01-31,SPLV,5
2019-01-31,SYF,5
2019-01-31,UNH,5
2019-01-31,USMV,5
2019-01-31,VLO,5
2019-01-31,ABBV,1
2019-01-31,BAYRY,1
2019-01-31,BLK,1
2019-01-31,BMY,1
2019-01-31,CAG,1
2019-01-31,CAT,1
2019-01-31,CB,1
2019-01-31,DD,1
2019-01-31,DVN,1
2019-01-31,FMC,1
2019-01-31,GSAT,1
2019-01-31,IPI,1
2019-01-31,IYR,1
2019-01-31,JNJ,1
2019-01-31,KMB,1
2019-01-31,MCD,1
2019-01-31,MKC,1
2019-01-31,MMM,1
2019-01-31,MTSI,1
2019-01-31,PYPL,1
2019-01-31,QQQ,1
2019-01-31,SCHD,1
2019-01-31,SMCI,1
2019-01-31,STM,1
2019-01-31,TRV,1
2019-01-31,VYM,1
2019-01-31,XLU,1
2019-02-28,AEP,5
2019-02-28,ALL,5
2019-02-28,ARKK,5
2019-02-28,BEN,5
2019-02-28,CVX,5
2019-02-28,FMC,5
2019-02-28,GOOGL,5
2019-02-28,HEI,5
2019-02-28,LLY,5
2019-02-28,MKC,5
2019-02-28,MRK,5
2019-02-28,NEE,5
2019-02-28,NKE,5
2019-02-28,NVDA,5
2019-02-28,O,5
2019-02-28,PG,5
2019-02-28,PLD,5
2019-02-28,SHEL,5
2019-02-28,SMCI,5
2019-02-28,SPLV,5
2019-02-28,SYF,5
2019-02-28,TDG,5
2019-02-28,UAN,5
2019-02-28,USMV,5
2019-02-28,VZ,5
2019-02-28,XOM,5
2019-02-28,ABBV,1
2019-02-28,ASIX,1
2019-02-28,BAC,1
2019-02-28,BAYRY,1
2019-02-28,BMY,1
2019-02-28,C,1
2019-02-28,CAG,1
2019-02-28,CAT,1
2019-02-28,CB,1
2019-02-28,CPB,1
2019-02-28,DD,1
2019-02-28,DVY,1
2019-02-28,FANG,1
2019-02-28,FITB,1
2019-02-28,GSAT,1
2019-02-28,HMC,1
2019-02-28,IYR,1
2019-02-28,KO,1
2019-02-28,LXU,1
2019-02-28,NOC,1
2019-02-28,NUE,1
2019-02-28,QQQ,1
2019-02-28,SCHW,1
2019-02-28,SO,1
2019-02-28,STM,1
2019-02-28,VLO,1
2019-02-28,VYM,1
2019-03-29,AEP,5
2019-03-29,ARKK,5
2019-03-29,BEN,5
2019-03-29,BX,5
2019-03-29,CB,5
2019-03-29,CVX,5
2019-03-29,DVN,5
2019-03-29,FMC,5
2019-03-29,GIS,5
2019-03-29,GOOGL,5
2019-03-29,ICL,5
2019-03-29,LLY,5
2019-03-29,MKC,5
2019-03-29,MRK,5
2019-03-29,NEE,5
2019-03-29,NVDA,5
2019-03-29,O,5
2019-03-29,PG,5
2019-03-29,SMCI,5
2019-03-29,SO,5
2019-03-29,SPLV,5
2019-03-29,TDG,5
2019-03-29,UAN,5
2019-03-29,UNH,5
2019-03-29,USMV,5
2019-03-29,VZ,5
2019-03-29,ABBV,1
2019-03-29,ANDE,1
2019-03-29,ASIX,1
2019-03-29,BAYRY,1
2019-03-29,BLK,1
2019-03-29,BMY,1
2019-03-29,CFG,1
2019-03-29,CPB,1
2019-03-29,DVY,1
2019-03-29,ENPH,1
2019-03-29,FITB,1
2019-03-29,GSAT,1
2019-03-29,HBAN,1
2019-03-29,HMC,1
2019-03-29,LXU,1
2019-03-29,MCHP,1
2019-03-29,MTSI,1
2019-03-29,NKE,1
2019-03-29,NOC,1
2019-03-29,RF,1
2019-03-29,SCHW,1
2019-03-29,SEDG,1
2019-03-29,STM,1
2019-03-29,VUG,1
2019-03-29,VYM,1
2019-03-29,XBI,1
2019-03-29,XLU,1
2019-04-30,AEP,5
2019-04-30,BLK,5
2019-04-30,BX,5
2019-04-30,C,5
2019-04-30,CL,5
2019-04-30,GOOGL,5
2019-04-30,GSAT,5
2019-04-30,HON,5
2019-04-30,ICL,5
2019-04-30,JNJ,5
2019-04-30,JPM,5
2019-04-30,LLY,5
2019-04-30,LRCX,5
2019-04-30,MKC,5
2019-04-30,MRK,5
2019-04-30,NEE,5
2019-04-30,NTR,5
2019-04-30,PEP,5
2019-04-30,PG,5
2019-04-30,PLD,5
2019-04-30,QQQ,5
2019-04-30,SHEL,5
2019-04-30,SO,5
2019-04-30,SPLV,5
2019-04-30,VIG,5
2019-04-30,VLO,5
2019-04-30,ABBV,1
2019-04-30,ALL,1
2019-04-30,ANDE,1
2019-04-30,ARKK,1
2019-04-30,CAT,1
2019-04-30,CPB,1
2019-04-30,CVX,1
2019-04-30,D,1
2019-04-30,DVY,1
2019-04-30,HBAN,1
2019-04-30,HMC,1
2019-04-30,IBM,1
2019-04-30,IPI,1
2019-04-30,LXU,1
2019-04-30,MMM,1
2019-04-30,MTSI,1
2019-04-30,NUE,1
2019-04-30,PSX,1
2019-04-30,REGN,1
2019-04-30,RF,1
2019-04-30,SCHW,1
2019-04-30,T,1
2019-04-30,TDW,1
2019-04-30,VNQ,1
2019-04-30,VYM,1
2019-04-30,VZ,1
2019-04-30,XBI,1
2019-04-30,XLU,1
2019-05-31,AEP,5
2019-05-31,BX,5
2019-05-31,CB,5
2019-05-31,CVX,5
2019-05-31,DG,5
2019-05-31,FMC,5
2019-05-31,HEI,5
2019-05-31,ICL,5
2019-05-31,JPM,5
2019-05-31,LLY,5
2019-05-31,MKC,5
2019-05-31,MRK,5
2019-05-31,NEE,5
2019-05-31,O,5
2019-05-31,PEP,5
2019-05-31,PFE,5
2019-05-31,PG,5
2019-05-31,SHEL,5
2019-05-31,SPLV,5
2019-05-31,UAN,5
2019-05-31,UNH,5
2019-05-31,USMV,5
2019-05-31,VUG,5
2019-05-31,VZ,5
2019-05-31,ABBV,1
2019-05-31,ANDE,1
2019-05-31,ARKK,1
2019-05-31,ASIX,1
2019-05-31,BAC,1
2019-05-31,BAYRY,1
2019-05-31,BLK,1
2019-05-31,CAG,1
2019-05-31,CAT,1
2019-05-31,CFG,1
2019-05-31,D,1
2019-05-31,DE,1
2019-05-31,DVN,1
2019-05-31,DVY,1
2019-05-31,HMC,1
2019-05-31,IPI,1
2019-05-31,LXU,1
2019-05-31,MCHP,1
2019-05-31,MMM,1
2019-05-31,RF,1
2019-05-31,SCHD,1
2019-05-31,SCHW,1
2019-05-31,SMCI,1
2019-05-31,STM,1
2019-05-31,TTMI,1
2019-05-31,VLO,1
2019-05-31,XBI,1
2019-06-28,AEP,5
2019-06-28,ARKK,5
2019-06-28,BEN,5
2019-06-28,BX,5
2019-06-28,C,5
2019-06-28,CPB,5
2019-06-28,DE,5
2019-06-28,FMC,5
2019-06-28,GIS,5
2019-06-28,GOOGL,5
2019-06-28,HEI,5
2019-06-28,JNJ,5
2019-06-28,MPC,5
2019-06-28,MRK,5
2019-06-28,NEE,5
2019-06-28,NVDA,5
2019-06-28,PFE,5
2019-06-28,PG,5
2019-06-28,PLD,5
2019-06-28,PSX,5
2019-06-28,SCHD,5
2019-06-28,T,5
2019-06-28,UAN,5
2019-06-28,UNH,5
2019-06-28,VIG,5
2019-06-28,VLO,5
2019-06-28,ABBV,1
2019-06-28,ANDE,1
2019-06-28,ASIX,1
2019-06-28,BMY,1
2019-06-28,CAG,1
2019-06-28,CFG,1
2019-06-28,DVN,1
2019-06-28,DVY,1
2019-06-28,FITB,1
2019-06-28,GSAT,1
2019-06-28,HMC,1
2019-06-28,IBM,1
2019-06-28,ICL,1
2019-06-28,IPI,1
2019-06-28,IYR,1
2019-06-28,LXU,1
2019-06-28,MCHP,1
2019-06-28,MTSI,1
2019-06-28,NOC,1
2019-06-28,RF,1
2019-06-28,SCHW,1
2019-06-28,SHEL,1
2019-06-28,SMCI,1
2019-06-28,SYF,1
2019-06-28,VUG,1
2019-06-28,VYM,1
2019-06-28,XLU,1
2019-07-31,AEP,5
2019-07-31,ALL,5
2019-07-31,ARKK,5
2019-07-31,BX,5
2019-07-31,CVX,5
2019-07-31,FITB,5
2019-07-31,GIS,5
2019-07-31,GOOGL,5
2019-07-31,LLY,5
2019-07-31,LRCX,5
2019-07-31,LXU,5
2019-07-31,MCD,5
2019-07-31,MKC,5
2019-07-31,MRK,5
2019-07-31,NEE,5
2019-07-31,O,5
2019-07-31,PG,5
2019-07-31,PLD,5
2019-07-31,PSX,5
2019-07-31,SMG,5
2019-07-31,SYF,5
2019-07-31,UAN,5
2019-07-31,UNH,5
2019-07-31,USMV,5
2019-07-31,VIG,5
2019-07-31,VLO,5
2019-07-31,ABBV,1
2019-07-31,ANDE,1
2019-07-31,ASIX,1
2019-07-31,BAYRY,1
2019-07-31,BLK,1
2019-07-31,BMY,1
2019-07-31,C,1
2019-07-31,CAT,1
2019-07-31,D,1
2019-07-31,DD,1
2019-07-31,DVN,1
2019-07-31,DVY,1
2019-07-31,GSAT,1
2019-07-31,HMC,1
2019-07-31,IPI,1
2019-07-31,MCHP,1
2019-07-31,MMM,1
2019-07-31,NUE,1
2019-07-31,PEP,1
2019-07-31,PFE,1
2019-07-31,QQQ,1
2019-07-31,STM,1
2019-07-31,TRV,1
2019-07-31,TTMI,1
2019-07-31,VNQ,1
2019-07-31,VYM,1
2019-07-31,XLF,1
2019-08-30,ALL,5
2019-08-30,BAYRY,5
2019-08-30,BX,5
2019-08-30,CB,5
2019-08-30,CPB,5
2019-08-30,CVX,5
2019-08-30,DD,5
2019-08-30,FMC,5
2019-08-30,GOOGL,5
2019-08-30,KO,5
2019-08-30,LLY,5
2019-08-30,LRCX,5
2019-08-30,MRK,5
2019-08-30,NEE,5
2019-08-30,O,5
2019-08-30,PEP,5
2019-08-30,PG,5
2019-08-30,PLD,5
2019-08-30,PSX,5
2019-08-30,SMG,5
2019-08-30,SPLV,5
2019-08-30,T,5
2019-08-30,TDG,5
2019-08-30,USMV,5
2019-08-30,VUG,5
2019-08-30,VZ,5
2019-08-30,ANDE,1
2019-08-30,ARKK,1
2019-08-30,ASIX,1
2019-08-30,BAC,1
2019-08-30,CAG,1
2019-08-30,CAT,1
2019-08-30,CFG,1
2019-08-30,D,1
2019-08-30,DE,1
2019-08-30,DVN,1
2019-08-30,DVY,1
2019-08-30,GSAT,1
2019-08-30,HMC,1
2019-08-30,IBM,1
2019-08-30,ICL,1
2019-08-30,IPI,1
2019-08-30,IYR,1
2019-08-30,MMM,1
2019-08-30,MTSI,1
2019-08-30,PFE,1
2019-08-30,REGN,1
2019-08-30,RF,1
2019-08-30,SCHW,1
2019-08-30,TTMI,1
2019-08-30,VYM,1
2019-08-30,XBI,1
2019-08-30,XLU,1
2019-09-30,ABBV,5
2019-09-30,ASIX,5
2019-09-30,BEN,5
2019-09-30,BMY,5
2019-09-30,CAG,5
2019-09-30,CPB,5
2019-09-30,DE,5
2019-09-30,DVY,5
2019-09-30,HBAN,5
2019-09-30,HMC,5
2019-09-30,ICL,5
2019-09-30,LRCX,5
2019-09-30,MPC,5
2019-09-30,MRK,5
2019-09-30,NEE,5
2019-09-30,NKE,5
2019-09-30,O,5
2019-09-30,PG,5
2019-09-30,PLD,5
2019-09-30,QQQ,5
2019-09-30,RF,5
2019-09-30,SO,5
2019-09-30,SPLV,5
2019-09-30,T,5
2019-09-30,UAN,5
2019-09-30,VLO,5
2019-09-30,AEP,1
2019-09-30,AMD,1
2019-09-30,ANDE,1
2019-09-30,ARKK,1
2019-09-30,BAYRY,1
2019-09-30,BX,1
2019-09-30,CFG,1
2019-09-30,CVX,1
2019-09-30,DD,1
2019-09-30,FANG,1
2019-09-30,FITB,1
2019-09-30,IPI,1
2019-09-30,IRDM,1
2019-09-30,KO,1
2019-09-30,MCD,1
2019-09-30,MKC,1
2019-09-30,MTSI,1
2019-09-30,NTR,1
2019-09-30,NUE,1
2019-09-30,PYPL,1
2019-09-30,TDW,1
2019-09-30,TRV,1
2019-09-30,USMV,1
2019-09-30,VIG,1
2019-09-30,VNQ,1
2019-09-30,WM,1
2019-09-30,XBI,1
2019-09-30,XLF,1
2019-10-31,BAC,5
2019-10-31,BAYRY,5
2019-10-31,BMY,5
2019-10-31,BX,5
2019-10-31,CAT,5
2019-10-31,CPB,5
2019-10-31,FMC,5
2019-10-31,GOOGL,5
2019-10-31,KHC,5
2019-10-31,LRCX,5
2019-10-31,MPC,5
2019-10-31,NEE,5
2019-10-31,NUE,5
2019-10-31,O,5
2019-10-31,PG,5
2019-10-31,PLD,5
2019-10-31,PSX,5
2019-10-31,QQQ,5
2019-10-31,SCHD,5
2019-10-31,SO,5
2019-10-31,SPLV,5
2019-10-31,SYF,5
2019-10-31,T,5
2019-10-31,TDG,5
2019-10-31,UNH,5
2019-10-31,VLO,5
2019-10-31,ALL,1
2019-10-31,ANDE,1
2019-10-31,CAG,1
2019-10-31,CB,1
2019-10-31,DVN,1
2019-10-31,DVY,1
2019-10-31,GIS,1
2019-10-31,GSAT,1
2019-10-31,HBAN,1
2019-10-31,IBM,1
2019-10-31,ICL,1
2019-10-31,IPI,1
2019-10-31,IYR,1
2019-10-31,JNJ,1
2019-10-31,LXU,1
2019-10-31,MCD,1
2019-10-31,MKC,1
2019-10-31,NKE,1
2019-10-31,PFE,1
2019-10-31,TRV,1
2019-10-31,TTMI,1
2019-10-31,UAN,1
2019-10-31,USMV,1
2019-10-31,VUG,1
2019-10-31,WM,1
2019-10-31,XBI,1
2019-10-31,XLU,1
2019-11-29,ABBV,5
2019-11-29,ANDE,5
2019-11-29,ARKK,5
2019-11-29,BLK,5
2019-11-29,BX,5
2019-11-29,DVN,5
2019-11-29,FMC,5
2019-11-29,GIS,5
2019-11-29,GOOGL,5
2019-11-29,LRCX,5
2019-11-29,NEE,5
2019-11-29,NKE,5
2019-11-29,PLD,5
2019-11-29,PSX,5
2019-11-29,REGN,5
2019-11-29,SCHD,5
2019-11-29,SCHW,5
2019-11-29,SO,5
2019-11-29,STLD,5
2019-11-29,STM,5
2019-11-29,SYF,5
2019-11-29,T,5
2019-11-29,TDG,5
2019-11-29,VIG,5
2019-11-29,VLO,5
2019-11-29,XBI,5
2019-11-29,ASIX,1
2019-11-29,BAYRY,1
2019-11-29,BMY,1
2019-11-29,CB,1
2019-11-29,DE,1
2019-11-29,DVY,1
2019-11-29,FANG,1
2019-11-29,FITB,1
2019-11-29,HBAN,1
2019-11-29,IBM,1
2019-11-29,IPI,1
2019-11-29,JNJ,1
2019-11-29,KHC,1
2019-11-29,KO,1
2019-11-29,LXU,1
2019-11-29,MCD,1
2019-11-29,MCHP,1
2019-11-29,MMM,1
2019-11-29,O,1
2019-11-29,PEP,1
2019-11-29,PFE,1
2019-11-29,RF,1
2019-11-29,SPLV,1
2019-11-29,TRV,1
2019-11-29,VUG,1
2019-11-29,WM,1
2019-11-29,XLU,1
2019-12-31,BAC,5
2019-12-31,BAYRY,5
2019-12-31,BMY,5
2019-12-31,BX,5
2019-12-31,C,5
2019-12-31,CAG,5
2019-12-31,CFG,5
2019-12-31,CPB,5
2019-12-31,DVN,5
2019-12-31,FMC,5
2019-12-31,GOOGL,5
2019-12-31,GSAT,5
2019-12-31,LLY,5
2019-12-31,LRCX,5
2019-12-31,NEE,5
2019-12-31,PG,5
2019-12-31,PLD,5
2019-12-31,QQQ,5
2019-12-31,SO,5
2019-12-31,SPLV,5
2019-12-31,STM,5
2019-12-31,T,5
2019-12-31,TDG,5
2019-12-31,UAN,5
2019-12-31,UNH,5
2019-12-31,VIG,5
2019-12-31,ABBV,1
2019-12-31,ANDE,1
2019-12-31,ARKK,1
2019-12-31,ASIX,1
2019-12-31,BA,1
2019-12-31,D,1
2019-12-31,DD,1
2019-12-31,DVY,1
2019-12-31,HMC,1
2019-12-31,IBM,1
2019-12-31,ICL,1
2019-12-31,MCD,1
2019-12-31,MCHP,1
2019-12-31,MKC,1
2019-12-31,MTSI,1
2019-12-31,NUE,1
2019-12-31,O,1
2019-12-31,PFE,1
2019-12-31,PSX,1
2019-12-31,PYPL,1
2019-12-31,SCHD,1
2019-12-31,SCHW,1
2019-12-31,SYF,1
2019-12-31,TRV,1
2019-12-31,VZ,1
2019-12-31,WM,1
2019-12-31,XLV,1
2020-01-31,ALL,5
2020-01-31,BLK,5
2020-01-31,BMY,5
2020-01-31,BX,5
2020-01-31,CAG,5
2020-01-31,CL,5
2020-01-31,CPB,5
2020-01-31,CVX,5
2020-01-31,FMC,5
2020-01-31,GOOGL,5
2020-01-31,JNJ,5
2020-01-31,LLY,5
2020-01-31,LRCX,5
2020-01-31,MPC,5
2020-01-31,NEE,5
2020-01-31,NTR,5
2020-01-31,PEP,5
2020-01-31,PLD,5
2020-01-31,QQQ,5
2020-01-31,SO,5
2020-01-31,SPLV,5
2020-01-31,TDG,5
2020-01-31,UNH,5
2020-01-31,USMV,5
2020-01-31,VLO,5
2020-01-31,XLE,5
2020-01-31,ABBV,1
2020-01-31,ANDE,1
2020-01-31,ARKK,1
2020-01-31,CAT,1
2020-01-31,DD,1
2020-01-31,DE,1
2020-01-31,DVN,1
2020-01-31,DVY,1
2020-01-31,FITB,1
2020-01-31,GSAT,1
2020-01-31,HBAN,1
2020-01-31,HMC,1
2020-01-31,ICL,1
2020-01-31,LXU,1
2020-01-31,MCHP,1
2020-01-31,MMM,1
2020-01-31,NKE,1
2020-01-31,PFE,1
2020-01-31,REGN,1
2020-01-31,RF,1
2020-01-31,SCHW,1
2020-01-31,SYF,1
2020-01-31,TDW,1
2020-01-31,TRV,1
2020-01-31,VNQ,1
2020-01-31,VYM,1
2020-01-31,XLP,1
2020-02-28,ABBV,5
2020-02-28,ALL,5
2020-02-28,ARKK,5
2020-02-28,BMY,5
2020-02-28,BX,5
2020-02-28,CB,5
2020-02-28,CL,5
2020-02-28,CPB,5
2020-02-28,CVX,5
2020-02-28,DE,5
2020-02-28,DUK,5
2020-02-28,FMC,5
2020-02-28,GOOGL,5
2020-02-28,KO,5
2020-02-28,LRCX,5
2020-02-28,MPC,5
2020-02-28,NEE,5
2020-02-28,NVDA,5
2020-02-28,PEP,5
2020-02-28,PLD,5
2020-02-28,SHEL,5
2020-02-28,T,5
2020-02-28,TDG,5
2020-02-28,UNH,5
2020-02-28,USMV,5
2020-02-28,VIG,5
2020-02-28,AEP,1
2020-02-28,ANDE,1
2020-02-28,ASIX,1
2020-02-28,BAYRY,1
2020-02-28,CAG,1
2020-02-28,CFG,1
2020-02-28,DVN,1
2020-02-28,DVY,1
2020-02-28,FITB,1
2020-02-28,GSAT,1
2020-02-28,IBM,1
2020-02-28,IYR,1
2020-02-28,LLY,1
2020-02-28,LXU,1
2020-02-28,MCD,1
2020-02-28,MCHP,1
2020-02-28,MKC,1
2020-02-28,MRK,1
2020-02-28,MTSI,1
2020-02-28,NKE,1
2020-02-28,PFE,1
2020-02-28,RF,1
2020-02-28,TTMI,1
2020-02-28,UAN,1
2020-02-28,VUG,1
2020-02-28,VYM,1
2020-02-28,XLU,1
2020-03-31,ALL,5
2020-03-31,BLK,5
2020-03-31,BMY,5
2020-03-31,BX,5
2020-03-31,CAG,5
2020-03-31,CAT,5
2020-03-31,CPB,5
2020-03-31,CVX,5
2020-03-31,FMC,5
2020-03-31,GIS,5
2020-03-31,GOOGL,5
2020-03-31,LLY,5
2020-03-31,LXU,5
2020-03-31,NEE,5
2020-03-31,NVDA,5
2020-03-31,PLD,5
2020-03-31,PSX,5
2020-03-31,QQQ,5
2020-03-31,SCHW,5
2020-03-31,SHEL,5
2020-03-31,SO,5
2020-03-31,UNH,5
2020-03-31,USMV,5
2020-03-31,VIG,5
2020-03-31,VZ,5
2020-03-31,ABBV,1
2020-03-31,AEP,1
2020-03-31,ANDE,1
2020-03-31,ARKK,1
2020-03-31,ASIX,1
2020-03-31,BAYRY,1
2020-03-31,BKSY,1
2020-03-31,CFG,1
2020-03-31,DOW,1
2020-03-31,DVN,1
2020-03-31,DVY,1
2020-03-31,FITB,1
2020-03-31,GSAT,1
2020-03-31,IBM,1
2020-03-31,IPI,1
2020-03-31,KO,1
2020-03-31,MCD,1
2020-03-31,MCHP,1
2020-03-31,MTSI,1
2020-03-31,O,1
2020-03-31,PEP,1
2020-03-31,RF,1
2020-03-31,SYF,1
2020-03-31,TTMI,1
2020-03-31,UAN,1
2020-03-31,VYM,1
2020-03-31,XBI,1
2020-04-30,ALL,5
2020-04-30,ARKK,5
2020-04-30,BLK,5
2020-04-30,BX,5
2020-04-30,CAG,5
2020-04-30,CPB,5
2020-04-30,DD,5
2020-04-30,DOW,5
2020-04-30,DVN,5
2020-04-30,FANG,5
2020-04-30,FITB,5
2020-04-30,FMC,5
2020-04-30,GIS,5
2020-04-30,GOOGL,5
2020-04-30,IYR,5
2020-04-30,KHC,5
2020-04-30,LLY,5
2020-04-30,NEE,5
2020-04-30,PLD,5
2020-04-30,SCHD,5
2020-04-30,SO,5
2020-04-30,T,5
2020-04-30,TDG,5
2020-04-30,UNH,5
2020-04-30,VIG,5
2020-04-30,VLO,5
2020-04-30,ABBV,1
2020-04-30,ANDE,1
2020-04-30,ASIX,1
2020-04-30,BAYRY,1
2020-04-30,BKSY,1
2020-04-30,CAT,1
2020-04-30,CB,1
2020-04-30,DVY,1
2020-04-30,GSAT,1
2020-04-30,HMC,1
2020-04-30,HON,1
2020-04-30,IBM,1
2020-04-30,KMB,1
2020-04-30,KO,1
2020-04-30,LXU,1
2020-04-30,MCD,1
2020-04-30,MRK,1
2020-04-30,NKE,1
2020-04-30,O,1
2020-04-30,PFE,1
2020-04-30,SCHW,1
2020-04-30,SHEL,1
2020-04-30,SPLV,1
2020-04-30,TRV,1
2020-04-30,UAN,1
2020-04-30,VUG,1
2020-04-30,XLU,1
2020-05-29,ABBV,5
2020-05-29,ARKK,5
2020-05-29,BLK,5
2020-05-29,BX,5
2020-05-29,CAG,5
2020-05-29,CB,5
2020-05-29,CFG,5
2020-05-29,CPB,5
2020-05-29,DE,5
2020-05-29,FMC,5
2020-05-29,GIS,5
2020-05-29,GOOGL,5
2020-05-29,HEI,5
2020-05-29,IYR,5
2020-05-29,LRCX,5
2020-05-29,MKC,5
2020-05-29,NEE,5
2020-05-29,NVDA,5
2020-05-29,PLD,5
2020-05-29,PSX,5
2020-05-29,TDG,5
2020-05-29,UNH,5
2020-05-29,USMV,5
2020-05-29,VIG,5
2020-05-29,VLO,5
2020-05-29,XBI,5
2020-05-29,AEP,1
2020-05-29,ANDE,1
2020-05-29,ASIX,1
2020-05-29,BKSY,1
2020-05-29,C,1
2020-05-29,CAT,1
2020-05-29,DVN,1
2020-05-29,DVY,1
2020-05-29,GSAT,1
2020-05-29,HBAN,1
2020-05-29,HON,1
2020-05-29,IBM,1
2020-05-29,ICL,1
2020-05-29,JNJ,1
2020-05-29,KMB,1
2020-05-29,KO,1
2020-05-29,LXU,1
2020-05-29,MCD,1
2020-05-29,MRK,1
2020-05-29,NTR,1
2020-05-29,O,1
2020-05-29,PEP,1
2020-05-29,PFE,1
2020-05-29,SCHW,1
2020-05-29,SPLV,1
2020-05-29,UAN,1
2020-05-29,VUG,1
2020-06-30,ABBV,5
2020-06-30,ARKK,5
2020-06-30,BEN,5
2020-06-30,BLK,5
2020-06-30,BX,5
2020-06-30,CAG,5
2020-06-30,CAT,5
2020-06-30,CB,5
2020-06-30,CVX,5
2020-06-30,DE,5
2020-06-30,DOW,5
2020-06-30,FMC,5
2020-06-30,GOOGL,5
2020-06-30,LLY,5
2020-06-30,LRCX,5
2020-06-30,LXU,5
2020-06-30,MKC,5
2020-06-30,NEE,5
2020-06-30,O,5
2020-06-30,PG,5
2020-06-30,PLD,5
2020-06-30,TDG,5
2020-06-30,TDW,5
2020-06-30,UNH,5
2020-06-30,USMV,5
2020-06-30,VIG,5
2020-06-30,AMD,1
2020-06-30,ANDE,1
2020-06-30,ASIX,1
2020-06-30,BAC,1
2020-06-30,BKSY,1
2020-06-30,DVN,1
2020-06-30,DVY,1
2020-06-30,FANG,1
2020-06-30,FITB,1
2020-06-30,GSAT,1
2020-06-30,IBM,1
2020-06-30,ICL,1
2020-06-30,IPI,1
2020-06-30,IYR,1
2020-06-30,JNJ,1
2020-06-30,KO,1
2020-06-30,MCD,1
2020-06-30,MRK,1
2020-06-30,NTR,1
2020-06-30,PFE,1
2020-06-30,RF,1
2020-06-30,SCHW,1
2020-06-30,SO,1
2020-06-30,UAN,1
2020-06-30,VLO,1
2020-06-30,VUG,1
2020-06-30,VYM,1
2020-06-30,XLP,1
2020-07-31,ARKK,5
2020-07-31,BAC,5
2020-07-31,BEN,5
2020-07-31,BLK,5
2020-07-31,CAG,5
2020-07-31,CAT,5
2020-07-31,CTVA,5
2020-07-31,DE,5
2020-07-31,FMC,5
2020-07-31,GOOGL,5
2020-07-31,GSAT,5
2020-07-31,HBAN,5
2020-07-31,MKC,5
2020-07-31,NEE,5
2020-07-31,PFE,5
2020-07-31,PG,5
2020-07-31,PLD,5
2020-07-31,SCHD,5
2020-07-31,SPLV,5
2020-07-31,TDW,5
