asset_a,asset_b,corr_calm,corr_crisis,delta
CFG,VIG,0.43440927066595536,0.7330686148379132,0.29865934417195783
NEE,RF,0.08136234060538917,0.37982630605371726,0.2984639654483281
LRCX,SMCI,0.2882072538853797,0.5864479810313752,0.2982407271459955
CFG,TGT,0.21599386582494096,0.5141454756736307,0.2981516098486897
DUK,NVDA,-0.013669380392257978,0.2842113896109606,0.29788077000321855
STM,XLE,0.1641200938502126,0.4614184017007558,0.29729830785054323
CF,XLE,0.3767037879469731,0.6732823824015391,0.296578594454566
HBAN,MTSI,0.15074111036818877,0.44714749991608327,0.2964063895478945
NVDA,SO,-0.031836804771673916,0.26452714338796984,0.29636394815964373
HMC,IPI,0.15377096314833116,0.4498703801659116,0.2960994170175804
NVDA,RKLB,0.23009898902929946,0.5261931540791106,0.2960941650498111
HBAN,O,0.11920599007337483,0.41522130438068167,0.2960153143073068
MOS,XLU,0.09822636263497124,0.3941846318784248,0.29595826924345353
AEP,SPLV,0.6141626100229286,0.9097955419764848,0.2956329319535562
CL,VUG,0.19339276108922307,0.4889052280282437,0.29551246693902067
NEE,VYM,0.341719030595162,0.6369863580039185,0.29526732740875644
VZ,XLU,0.4118195125932202,0.707044803578717,0.2952252909854968
ARKK,LRCX,0.4408944216762216,0.7361168270015612,0.2952224053253396
ALL,VIG,0.42999652056966126,0.7248688520483494,0.29487233147868813
HII,RF,0.2457070029021539,0.5405320238193262,0.29482502091717233
AFL,RF,0.21099579173899524,0.5058043101832819,0.2948085184442866
TDW,XLF,0.16491406116443877,0.4596383634774499,0.29472430231301117
FITB,MO,0.12352002191358218,0.4182274913358825,0.2947074694223003
BAC,XLV,0.3144209548308308,0.608938286741485,0.29451733191065416
NVDA,SMG,0.11350970682424014,0.40787794157846413,0.294368234754224
BLK,INTC,0.19914011574452944,0.49326970580384305,0.2941295900593136
CAT,MCHP,0.18506941998554385,0.47917966993283506,0.2941102499472912
MO,SHEL,0.04824206451217316,0.3422535536459111,0.2940114891337379
PLD,VAL,0.14140485595996422,0.43462323789450924,0.293218381934545
PFE,XLP,0.43946054772796583,0.7325235253655689,0.29306297763760303
BAC,FMC,0.16186624438904448,0.45485058967908554,0.292984345290041
RF,SMG,0.17367244353957936,0.46627830429191913,0.29260586075233974
DUK,SPLV,0.627053840108386,0.919548216648298,0.29249437653991195
MCHP,SMCI,0.275270608405898,0.5673994809620581,0.29212887255616005
GIS,IPI,0.015987107541068232,0.3080641468382692,0.29207703929720097
HII,XLF,0.32957516574516676,0.6215703296325505,0.2919951638873838
HBAN,TSLA,0.13958473173079117,0.4315169390272804,0.2919322072964892
DVN,MSFT,0.04034050722052598,0.33218215024613057,0.2918416430256046
NEE,O,0.2812505338733475,0.5726352655070659,0.2913847316337184
HBAN,RF,0.46991545459358236,0.7610941929108337,0.29117873831725133
MU,VIG,0.3483152148634435,0.6393617693981345,0.29104655453469097
NVDA,PG,0.003252166568710195,0.29414795463531707,0.2908957880666069
RTX,SPCX,0.042466910988957274,0.3332423545826352,0.2907754435936779
NKE,XLU,0.1342694822724508,0.4249474757783028,0.290677993505852
CFG,NTR,0.30105103133860384,0.5915575476013374,0.29050651626273355
BMY,UAN,0.055655389704669364,0.34599916199887,0.2903437722942006
DVY,IVZ,0.5456119208911244,0.8359294253904577,0.29031750449933325
AMD,PLTR,0.33545831427409534,0.6257170847230267,0.29025877044893134
TDG,VIG,0.3887506098533229,0.6789035297855013,0.2901529199321784
BMY,CRWD,-0.04088593488420026,0.24909331667517334,0.2899792515593736
PSX,SPCX,0.11428366428801691,0.4042026629770074,0.2899189986889905
CB,CL,0.184199990397918,0.4735547690594576,0.2893547786615396
BEN,CF,0.229821196030094,0.5188361413481123,0.2890149453180183
BMY,MTSI,0.02493867282675511,0.31363794984064175,0.28869927701388665
KMB,XLF,0.19100149485752488,0.4794665103981609,0.288465015540636
TSLA,TTMI,0.16117078522329825,0.44803144992200944,0.2868606646987112
NEE,PLD,0.29458353966568857,0.5814428857319738,0.2868593460662852
INTC,JPM,0.21816280191072518,0.5048791819650013,0.2867163800542761
INTC,MMM,0.223428921080792,0.5100042014213251,0.2865752803405331
BMY,SMG,0.0945662461347309,0.38109851429449015,0.28653226815975924
NVDA,SBUX,0.15908472452355968,0.44555169540792283,0.2864669708843631
ANDE,BMY,0.037108064385440155,0.32351164245631026,0.2864035780708701
LMT,SPCX,0.054262168633439634,0.34058840848725347,0.28632623985381384
USMV,VUG,0.6658667416866066,0.9519673669205034,0.2861006252338968
CFG,UNH,0.14921899790416487,0.43513358374439143,0.28591458584022655
CL,TRV,0.1963842844699311,0.4818416982628912,0.2854574137929601
D,RF,0.09175835067472073,0.37710314594074845,0.28534479526602774
HMC,XLE,0.2047135310037125,0.49001588678410585,0.2853023557803933
AMD,VIG,0.3025415208093538,0.587742578491349,0.2852010576819952
ICL,NKE,0.10510865967011093,0.3900320646398915,0.2849234049697805
DD,VIG,0.4832447139550651,0.7675810658995614,0.28433635194449636
CSCO,SPCX,0.1403124173111216,0.42375118549975505,0.28343876818863345
NVDA,SCHW,0.21150984660785255,0.4948259869934016,0.28331614038554903
PLD,VIG,0.4953432675679143,0.7786122537736185,0.28326898620570423
MSFT,T,0.13652273425333392,0.41969389387483746,0.2831711596215035
CL,DE,0.15057367711344757,0.43371096768052625,0.2831372905670787
REGN,SPCX,0.03158147783048765,0.31470631306148156,0.2831248352309939
MOS,NKE,0.09798318676028132,0.38108202175298517,0.28309883499270383
MOS,MSFT,0.09711207959628315,0.38019532951726737,0.2830832499209842
CL,KMB,0.31041014644320647,0.5933904062752801,0.2829802598320736
T,XLP,0.3160959360608049,0.5989586527669527,0.2828627167061478
CRWD,VAL,0.06804534939608686,0.3508589225113033,0.28281357311521643
C,SYF,0.5601667728517652,0.8428402625640762,0.282673489712311
DG,SPCX,-0.013930938250610805,0.26865469685469107,0.2825856351053019
ENPH,HPQ,0.10988532469993374,0.3924567681767262,0.28257144347679247
NVDA,XOM,0.0600202177252059,0.342299339381599,0.28227912165639313
AMD,SHEL,0.04855603763283455,0.330827306353897,0.28227126872106245
CAT,CL,0.13552375299789798,0.41766705540412463,0.28214330240622665
AMAT,INTC,0.4467855478911065,0.7284535480904439,0.2816680001993374
CSCO,VAL,0.16497736235017776,0.4463931036423426,0.28141574129216484
KO,RF,0.1182437766515911,0.39920316918595294,0.28095939253436186
BMY,SHEL,0.06171223678310237,0.3425206641829502,0.2808084273998478
PYPL,SHEL,0.041671257113092205,0.3215580758960745,0.27988681878298227
IYR,SPLV,0.6821534329018271,0.9619547779700962,0.27980134506826915
ICL,XLE,0.14969762812607082,0.42945762069775506,0.27975999257168427
PSX,RF,0.3402773036804318,0.6200098882857806,0.27973258460534883
VAL,XBI,0.147679645098042,0.4273748441694927,0.2796951990714507
INTC,SBUX,0.1677638038163267,0.4468444192282322,0.27908061541190554
SPCX,UAN,-0.002696665000707932,0.2763167028030917,0.2790133678037996
MO,VIG,0.27039270462037657,0.5493207056330953,0.27892800101271875
GSAT,SPCX,-0.011474210967248634,0.2673513621333465,0.27882557310059514
CF,FMC,0.23180832612903607,0.5104671759961998,0.27865884986716377
DOW,STM,0.30848296565342154,0.5864244974083894,0.2779415317549679
SPLV,VNQ,0.6646716991386452,0.942407762228548,0.27773606308990284
DE,VIG,0.42328870857441,0.7008899505303533,0.2776012419559433
CL,PLD,0.17643805085381473,0.4533744871578592,0.2769364363040445
MTSI,SPCX,0.09828596108304248,0.37505092068293977,0.2767649595998973
LMT,NVDA,0.00589678408842514,0.2824496752001418,0.27655289111171666
BX,INTC,0.19911630864008378,0.4756663636109984,0.2765500549709146
ENPH,XLU,0.06929609568584175,0.34530564453068924,0.2760095488448475
DG,HBAN,0.09471300252466651,0.37044236774123995,0.27572936521657343
MKC,XLP,0.41720454044116456,0.6927581161200246,0.27555357567886
SPR,XLE,-0.18765489806514157,0.08768542207639655,0.27534032014153814
MPC,SHEL,0.41055567720872554,0.6855285861856215,0.27497290897689597
CL,NKE,0.12935040062289713,0.4042555130127328,0.2749051123898357
BAYRY,SHEL,0.2763516752900856,0.5509775031297812,0.27462582783969564
CL,COST,0.1768463208604308,0.4514567052180265,0.27461038435759566
QQQ,SMCI,0.3305911158917733,0.6051588987409564,0.2745677828491831
CAG,MOS,0.08264543378440635,0.3570139797415624,0.27436854595715604
NOC,NVDA,0.020173391669828046,0.294399410194341,0.27422601852451295
RF,WM,0.07597396107044871,0.3499181731694769,0.2739442120990282
TSLA,XBI,0.26869350327779723,0.5426289509038571,0.27393544762605987
INTC,MCHP,0.3894774702341764,0.6631098416658551,0.2736323714316787
FITB,JPM,0.37205224550313193,0.6454658296807247,0.2734135841775928
MPC,PSX,0.7133820764208922,0.9865220027237841,0.27313992630289186
MPC,RF,0.31776048475856866,0.5908135093297365,0.27305302457116787
BX,VIG,0.5027088826514233,0.7757559479393797,0.2730470652879564
GIS,MOS,0.06893518146869165,0.3418503279257354,0.27291514645704373
GIS,KHC,0.43557311912139635,0.7084694058168006,0.2728962866954043
C,VIG,0.5156706022695494,0.7882489859010634,0.272578383631514
ALL,NVDA,0.03745109199549335,0.30979790697013637,0.272346814974643
BX,MCHP,0.32420924110828303,0.5964350007057982,0.2722257595975152
SYF,VYM,0.502877426989033,0.7749820695118407,0.27210464252280764
ENPH,IRDM,0.15007011294899641,0.4219226624392764,0.27185254949028
MPC,XLF,0.36934950036717146,0.6411244868762467,0.2717749865090752
GOOGL,TSLA,0.23089939753087452,0.5026322204163547,0.2717328228854802
PYPL,XLF,0.25793262464502803,0.5295397690078004,0.2716071443627724
BEN,IPI,0.22058152297836262,0.4921654837691747,0.27158396079081204
CPB,MOS,0.06021400349249094,0.33164390679634426,0.2714299033038533
CL,GD,0.17028115718759493,0.4416973377981676,0.2714161806105727
DE,SPCX,0.07286739462950272,0.344206026941823,0.2713386323123203
CL,DD,0.17732279722871974,0.4485846727070915,0.2712618754783718
BMY,VIG,0.30402133109087787,0.575198910284575,0.27117757919369717
RF,SMCI,0.11123827449243,0.3823691890924299,0.2711309145999999
CFG,MCHP,0.26162221303453326,0.5327317432307138,0.27110953019618056
BMY,SMCI,0.001024475492179035,0.27128167102975337,0.2702571955375743
D,MO,0.15809579306687835,0.4280476352209173,0.269951842154039
SCHW,SPCX,-0.06333472042941517,0.20626924603045735,0.2696039664598725
NVDA,PYPL,0.23613373902050733,0.5050890722200885,0.26895533319958115
FITB,INTC,0.13059485343536456,0.3995273823532468,0.2689325289178822
C,CL,0.16575612740129372,0.43462229025878374,0.26886616285749
MO,NEE,0.17366428040781504,0.44236553013706653,0.26870124972925147
KMB,RF,0.08992669161011572,0.35841122338618503,0.2684845317760693
IBM,VIG,0.44398241721442594,0.7123847860647138,0.26840236885028784
ANDE,ASTS,0.025671232054126546,0.2940167425330928,0.26834551047896626
MRK,XLF,0.21247105274103384,0.4807323862069638,0.26826133346592995
GD,SPCX,0.0664371397944137,0.33437871531802804,0.26794157552361436
D,NEE,0.44905778052165196,0.7167611532949513,0.2677033727732993
CL,MMM,0.21999805257426772,0.48710343398345457,0.2671053814091868
PEP,VIG,0.4304940840102827,0.6972776133195797,0.266783529309297
LLY,SPCX,0.10559292057686202,0.37216597129645107,0.26657305071958903
CL,RTX,0.19434219473020328,0.46063326074329664,0.2662910660130934
IYR,NEE,0.3980144137062659,0.6642749155127174,0.26626050180645155
NVDA,UNH,0.029862966669538506,0.2960989818445366,0.26623601517499806
MKC,MOS,0.04282424075449197,0.3090500071097312,0.2662257663552392
VZ,XLP,0.33470958363298664,0.6003139706102776,0.26560438697729094
CL,MRK,0.2286344035008454,0.4941050439195053,0.2654706404186599
CL,O,0.14633758022937413,0.411315780827658,0.2649782005982839
BAC,XLU,0.13555712883922058,0.4001604915287774,0.26460336268955686
BKSY,MOS,0.11128040292868102,0.3757047799708601,0.2644243770421791
CL,CSCO,0.12429985805522953,0.38872112651557467,0.26442126846034514
GIS,T,0.23172751846231532,0.4959969182266291,0.2642693997643138
HEI,VIG,0.4377074790578883,0.7017287730193779,0.26402129396148954
HPQ,MSFT,0.28036835992223463,0.5441168867806973,0.2637485268584626
IVZ,XLF,0.48496402178693054,0.7480422010727341,0.26307817928580357
RF,TDW,0.147340519463716,0.41032530416269614,0.2629847846989801
BMY,NVDA,0.007212118210240807,0.26998191699252194,0.2627697987822811
SPCX,XOM,0.038166973726085934,0.3003799498377749,0.2622129761116889
FITB,RF,0.5184625465057896,0.7806707957679002,0.2622082492621106
BAC,DVN,0.13426394750330356,0.3963223824166932,0.26205843491338965
FMC,MOS,0.23520116385402853,0.49710064863899006,0.2618994847849615
VIG,WM,0.4473803229863204,0.7091917549891339,0.2618114320028135
CL,HON,0.18460263932330112,0.4459332259407289,0.26133058661742775
PSX,VLO,0.7222993032492402,0.9835068941641968,0.2612075909149566
LMT,VAL,0.09696502498420043,0.3580544988088926,0.26108947382469216
CL,CVX,0.15359332193810177,0.41463426283032184,0.2610409408922201
INTC,SMG,0.10303346165018884,0.3636994807835356,0.26066601913334675
JNJ,VIG,0.4320179793922211,0.6926371619729947,0.26061918258077366
GIS,XLE,0.09611798930061217,0.35657809799448326,0.2604601086938711
HPQ,NKE,0.17390328462597168,0.4342971703167024,0.26039388569073074
NVDA,TRV,0.04833904151062504,0.30871125621609513,0.2603722147054701
FITB,VIG,0.47717697443678847,0.7371031870089895,0.259926212572201
IPI,XLV,0.09229586913490581,0.3514425684781266,0.25914669934322077
QQQ,SPCX,0.12033611533587991,0.3794768829922062,0.2591407676563263
HPQ,MKC,0.07262372714904207,0.3317055566826518,0.2590818295336097
ARKK,BMY,0.06859989328333094,0.3276595219937947,0.2590596287104638
IRDM,MOS,0.12210801294247499,0.38068982257188,0.258581809629405
STM,VAL,0.11106978900192793,0.3693611626497755,0.25829137364784754
CF,HPQ,0.1530369028495839,0.41091647142936205,0.2578795685797781
ENPH,LXU,0.10301036705308257,0.36015720339439805,0.25714683634131547
MCHP,RF,0.14426220776812518,0.4012981351364455,0.25703592736832037
CL,VIG,0.4218279333458442,0.6780072749759005,0.25617934163005635
HBAN,NTR,0.28306258307932497,0.5391197147004656,0.25605713162114063
IYR,VIG,0.5841804405575168,0.8399451991654153,0.2557647586078985
HPQ,MOS,0.14595056865571085,0.4014525222617242,0.25550195360601335
GSAT,VAL,0.09415834807308131,0.3496547969358645,0.25549644886278317
MCD,VIG,0.42478965008747416,0.6801646357576161,0.25537498567014194
D,SPLV,0.6021636452349999,0.8572821692818323,0.25511852404683244
CFG,VUG,0.24796429420807917,0.5030166918998671,0.2550523976917879
AMD,QQQ,0.44649417707128064,0.7014871107167958,0.2549929336455152
PYPL,XLP,0.15440993928886446,0.409364182751999,0.25495424346313456
SPCX,STLD,0.1608871404232955,0.41583606764071257,0.2549489272174171
NVDA,PEP,0.029162219391447634,0.28405397119350495,0.2548917518020573
AMD,KO,0.07877927316837605,0.33337319237065965,0.2545939192022836
LXU,NKE,0.051558718587979634,0.30608931109287635,0.25453059250489674
VLO,XLF,0.2243223295013877,0.4786937599683929,0.2543714304670052
BA,INTC,0.19584087217263993,0.45017478705304986,0.2543339148804099
MCHP,TSLA,0.24960931869813016,0.5037816820809136,0.2541723633827834
CL,RF,0.10105926651064073,0.3550731335466172,0.25401386703597645
WM,XLF,0.2199393917262798,0.47371346030583333,0.25377406857955354
REGN,VAL,0.041724560189561395,0.2943199359088423,0.2525953757192809
BAC,LXU,0.0674983134548116,0.3199333553843115,0.2524350419294999
BAC,CAG,0.13251117996901374,0.3848454626769887,0.252334282707975
BEN,BKSY,0.21872625502876764,0.4709585571943701,0.25223230216560244
ARKK,TSLA,0.5444759904298055,0.7967073678430746,0.25223137741326906
BAC,CPB,0.1280252943286882,0.3802142952202233,0.2521890008915351
AMD,ARKK,0.3836299218385236,0.6353678572334988,0.25173793539497513
BMY,TSLA,0.02126680601595015,0.2729336755500832,0.25166686953413303
BLK,MCHP,0.23148011334974308,0.4829354029428025,0.2514552895930594
CL,MKC,0.1564318380269954,0.40778717827948896,0.25135534025249356
CFG,USMV,0.26459795408397435,0.5156484508976118,0.25105049681363745
CTVA,HBAN,0.2985365536165497,0.5495227576960976,0.2509862040795479
CTVA,T,0.12373769029450786,0.3742425415657804,0.25050485127127253
XLU,XLV,0.33665152355395334,0.5869306985086522,0.25027917495469887
SPLV,XLF,0.5547295306472833,0.8048616715306857,0.2501321408834024
VZ,XLV,0.2611212731775654,0.5110014877710113,0.2498802145934459
BLK,FITB,0.33969358202007777,0.5891957400454592,0.2495021580253814
CL,DUK,0.21033837790041687,0.4597128617606839,0.249374483860267
CAG,XLP,0.38801961588806283,0.6369341955128167,0.24891457962475388
PM,RF,0.0915390923014426,0.34039716664731756,0.24885807434587498
CAT,SPCX,0.11569474799730167,0.36451355024130777,0.2488188022440061
DVY,MCHP,0.36042865250368766,0.6091348125429993,0.24870616003931162
ANDE,TDW,0.12362754814615211,0.37219921608492373,0.2485716679387716
PG,RF,0.09638363902955425,0.34480376629990844,0.24842012727035417
CL,TDW,0.028187266787920065,0.276186662788023,0.24799939600010296
DVY,NVDA,0.17974509708174277,0.4277119806522884,0.2479668835705456
MRK,RF,0.11485381761559582,0.3624247636689021,0.24757094605330626
CL,VNQ,0.3096337884436329,0.556974899341929,0.24734111089829613
ABBV,SPCX,0.0601781815785973,0.3074675458353447,0.24728936425674738
MOS,XLV,0.1872349561807746,0.43442448142413276,0.24718952524335816
VIG,VNQ,0.5691248959312454,0.8160212989493627,0.24689640301811733
CSCO,RF,0.14382671975175954,0.3905408552103435,0.24671413545858395
RF,SYF,0.5610721486688566,0.80765916324657,0.24658701457771348
NUE,SPCX,0.10258518632904581,0.3491507525607534,0.24656556623170758
AFL,HBAN,0.17536458621774506,0.42141160005197204,0.24604701383422697
DVN,SPR,-0.1736299918377207,0.07222148950747152,0.24585148134519225
GSAT,INTC,0.09666997258953636,0.3419613149799497,0.24529134239041334
T,XLE,0.14016777986988,0.38508618640917774,0.24491840653929775
CAG,STM,0.04460738048288171,0.2893740366887974,0.2447666562059157
IYR,XLF,0.42233842263056043,0.6669073673469562,0.2445689447163958
MCHP,ORCL,0.27970528336294503,0.5242218493763353,0.24451656601339028
BMY,TDW,0.06623484171623004,0.31053285059149105,0.244298008875261
CF,DVN,0.3330829355255416,0.5772729345362253,0.24418999901068372
C,VAL,0.18098068331786824,0.42516888368354144,0.2441882003656732
C,VYM,0.6150448540994161,0.8588719051900663,0.24382705109065017
BMY,MCHP,0.05473606651034975,0.298038783441716,0.2433027169313663
GSAT,O,0.0352058969621832,0.2784377892876814,0.24323189232549822
IYR,RF,0.2752385935490781,0.5183578430333676,0.24311924948428953
RF,VLO,0.1360433365523261,0.37901874062515417,0.24297540407282808
HBAN,SPLV,0.303177156016004,0.5459432317530761,0.24276607573707215
INTC,SMCI,0.19091025240760176,0.4336605950573773,0.24275034264977555
PSX,XLF,0.39038351023585377,0.6329030955237489,0.24251958528789513
BAYRY,XLF,0.2654367021334398,0.5078978644729917,0.2424611623395519
PLD,XLF,0.31593139765463374,0.5580585145525189,0.24212711689788513
KO,T,0.25287593578460305,0.4947373439200581,0.24186140813545504
FANG,HBAN,0.26648065083739647,0.5081696262628184,0.2416889754254219
CB,VAL,0.14163327905882303,0.3832585699054051,0.24162529084658205
IRDM,MSFT,0.13349613902974286,0.37494220323523864,0.24144606420549578
MSFT,SEDG,0.13237888437924106,0.37380861703454327,0.2414297326553022
BMY,IVZ,0.13159899028156896,0.37292600660816033,0.24132701632659137
NVDA,TDW,0.07749349627585979,0.3188008116792131,0.24130731540335332
CFG,TDG,0.197813994273386,0.438799923480704,0.240985929207318
LXU,MKC,0.023081279150624596,0.2639272097304243,0.24084593057979967
BX,NVDA,0.25562058094577295,0.49629024667690985,0.2406696657311369
MCHP,USMV,0.3764794310813609,0.6170227750750572,0.2405433439936963
DUK,RF,0.08527466790136573,0.32542646175827006,0.24015179385690433
MOS,T,0.10457857363565205,0.3438031284454916,0.23922455480983956
D,INTC,0.057104739917795674,0.2962702879833489,0.23916554806555324
PLD,RF,0.20998436178524177,0.4489926779381178,0.23900831615287604
KO,VAL,-0.043971134835313716,0.19496044855966804,0.23893158339498177
INTC,VUG,0.4341771799661755,0.672917600772427,0.23874042080625152
AMAT,CL,0.07628178977420269,0.3149871224076484,0.23870533263344573
CAG,ENPH,0.024282481882169187,0.26267192959844465,0.23838944771627546
FITB,HBAN,0.4637864621667992,0.702134806380817,0.23834834421401785
HON,VAL,0.18174137658684805,0.4198800154533955,0.23813863886654743
BMY,FANG,0.06568523086406783,0.3033028236672915,0.23761759280322367
CVX,NVDA,0.07305481199984044,0.31058254991862166,0.23752773791878123
HBAN,SHEL,0.07495707826285843,0.31215109907519123,0.23719402081233282
AFL,SPCX,0.0565112556126916,0.2935694352226687,0.2370581796099771
DD,NVDA,0.1120392491016963,0.34893080137145926,0.23689155226976297
TRV,VIG,0.4725657449425192,0.7093553984919357,0.23678965354941656
ALL,VAL,0.0951015287435129,0.3312632408710156,0.2361617121275027
NEE,T,0.2216708000401485,0.45768675436046263,0.23601595432031414
BAC,HPQ,0.1881371982992775,0.4240666420415819,0.2359294437423044
NVDA,WM,0.08399794273650019,0.31987891958178677,0.23588097684528658
FITB,NVDA,0.11648149374071537,0.3517037383284847,0.23522224458776936
BEN,T,0.14214637727549956,0.3768255312199785,0.23467915394447897
IBM,MCHP,0.23519547226336035,0.46965365325195085,0.2344581809885905
NVDA,PLD,0.11004974925555291,0.3444434742696326,0.2343937250140797
MCHP,MU,0.3518198764691199,0.5856605185930752,0.23384064212395533
T,TSLA,-0.0020946911790093495,0.23174306980983117,0.23383776098884052
DVY,INTC,0.30630783837951625,0.5401185057734156,0.23381066739389933
REGN,XLF,0.20085838731111455,0.43417483277710317,0.23331644546598862
HEI,RF,0.10168018022058344,0.33447625330100306,0.2327960730804196
PEP,RF,0.08714081948169722,0.319788370377424,0.2326475508957268
DUK,XLF,0.19376595794598733,0.4261837953266573,0.23241783738066996
PG,XLF,0.23131801153353648,0.4634970828768905,0.23217907134335403
NVDA,RF,0.11359059595476566,0.34565751197975036,0.2320669160249847
BA,NVDA,0.12196960007644637,0.3539171301659353,0.23194753008948893
QQQ,VAL,0.14680806266288185,0.378685622988718,0.23187756032583615
D,DVY,0.49872829771821986,0.730577630632496,0.23184933291427617
DVY,USMV,0.7581627300907074,0.9899969966687436,0.23183426657803619
ASIX,NKE,0.1373865286534531,0.3688983022086848,0.2315117735552317
MCHP,VIG,0.4896813007501387,0.7211610834105483,0.23147978266040958
ORCL,RF,0.13148900239873093,0.36232733749112633,0.2308383350923954
AMD,RF,0.10216258655965067,0.3326294349702307,0.23046684841058002
C,RF,0.35781812732150686,0.58815122064347,0.23033309332196317
GIS,VZ,0.24274439064584746,0.4728654981492859,0.23012110750343845
NEE,VNQ,0.4218874405364556,0.6518471466946999,0.2299597061582443
CFG,HII,0.22846526557249838,0.4583103357336971,0.22984507016119873
REGN,RF,0.08951076971535266,0.3192265227447565,0.22971575302940384
HEI,VAL,0.12027946724212116,0.3499317945787735,0.22965232733665233
CB,NVDA,0.06569561767262055,0.2948902701949615,0.22919465252234095
BMY,GOOGL,0.07169738225091138,0.3006188789648782,0.22892149671396683
BAYRY,RF,0.17985940234571965,0.4086666623654751,0.22880726001975546
BEN,DOW,0.3709343525943018,0.5996164221392367,0.22868206954493492
T,XLV,0.27717639652980164,0.5058547860114477,0.2286783894816461
GSAT,NTR,0.11684754620123997,0.3454293623812097,0.22858181617996973
BEN,PYPL,0.20277839836354486,0.431299547324782,0.22852114896123712
CF,IRDM,0.07556861919324753,0.30337398792149545,0.22780536872824791
CFG,CSCO,0.22164423443807768,0.4492429412000874,0.22759870676200972
MU,TSLA,0.2163552441326547,0.44390575392490006,0.22755050979224536
KHC,XLP,0.4488309119434269,0.6757019145088847,0.22687100256545784
IVZ,RF,0.3521578134148186,0.5785288022194188,0.22637098880460021
ARKK,XBI,0.6108669793693408,0.8371551354247695,0.22628815605542874
LRCX,VIG,0.44580308931855794,0.6720520823279147,0.22624899300935675
CFG,IBM,0.24162910472178678,0.46781198903233706,0.22618288431055028
C,SPCX,0.16664513176469048,0.3926137504575208,0.2259686186928303
ANDE,MCHP,0.07872439341027454,0.3046403367817422,0.22591594337146764
BAC,MOS,0.17507352053566008,0.4008726475855498,0.22579912704988972
CL,DVY,0.34716502066227434,0.5727509269719133,0.22558590630963898
LRCX,RF,0.1117718428675499,0.337340311797539,0.22556846892998908
BA,CFG,0.27948552733966253,0.5048159104056191,0.2253303830659566
IPI,MSFT,0.06041613207417722,0.2857229870560877,0.22530685498191044
JPM,SYF,0.5478761982638949,0.773144341566174,0.22526814330227907
IVZ,VYM,0.6108117755453306,0.8358883780127853,0.22507660246745465
BAC,CF,0.21697521795929292,0.4419753904691121,0.22500017250981919
ANDE,O,0.07158180058818654,0.29640668948525095,0.22482488889706442
FMC,STM,0.14086887602209372,0.3656149497392447,0.22474607371715097
BMY,XLE,0.11643253838117146,0.34061694916532015,0.2241844107841487
GSAT,SO,-0.0432072649815788,0.18083306160484997,0.22404032658642875
HII,SPCX,0.09348303842347497,0.31750508154074386,0.2240220431172689
MOS,SHEL,0.10093693498967808,0.32446161658358047,0.22352468159390237
PM,XLF,0.21806044992767334,0.44133909448887443,0.22327864456120108
LXU,MOS,0.15402665252514103,0.3766121183468007,0.22258546582165967
NTR,SPCX,0.0366242343439725,0.25875191358199906,0.22212767923802657
CFG,HEI,0.22527800335103987,0.44733873985117323,0.22206073650013336
GD,NVDA,0.07554213638239606,0.2974003545865501,0.22185821820415408
AEP,RF,0.09998559552174612,0.32173336831615096,0.22174777279440483
CPB,ENPH,0.002215781435774881,0.2238247172010668,0.22160893576529192
BAYRY,GSAT,0.04175995191851898,0.26318161046374744,0.22142165854522847
NVDA,VLO,0.10550111465785555,0.32686706660125636,0.2213659519434008
ANDE,VAL,0.2464599081501196,0.46777096800312645,0.22131105985300686
HBAN,TGT,0.15311187407053337,0.3743195889152211,0.22120771484468774
CF,MOS,0.5767730972357497,0.7978529076778674,0.22107981044211777
ORCL,VAL,0.08589562351978071,0.3068929695124741,0.22099734599269338
AEP,XLF,0.1981669705996153,0.41865309573236986,0.22048612513275456
RF,UNH,0.10818761162584738,0.32845433088392545,0.22026671925807806
DD,VAL,0.19645476402955747,0.41646979137776835,0.22001502734821088
CL,LRCX,0.06839167332563476,0.2883684584529165,0.21997678512728172
BMY,GSAT,0.05497501541282246,0.27489645540917973,0.21992143999635727
PFE,XLV,0.48438343200609446,0.7042954437542036,0.21991201174810915
DVY,SPCX,0.11042303908655367,0.33026844206494166,0.219845402978388
CL,MU,0.0621289165150975,0.2818831763307551,0.2197542598156576
MCD,NVDA,0.06787932127461012,0.2874903506547483,0.2196110293801382
HBAN,SMG,0.14849863140403638,0.36784300149948373,0.21934437009544736
PSX,SHEL,0.45716981724589983,0.6764029385330932,0.21923312128719336
ARKK,MCHP,0.4491127269762684,0.6681977963782065,0.21908506940193812
CFG,FANG,0.2872022221822497,0.5059574718553993,0.21875524967314958
SMG,VAL,0.12308729320857295,0.3418416123076045,0.21875431909903156
MOS,PYPL,0.08900726997661784,0.3074087363625725,0.21840146638595465
MPC,VLO,0.773299597887781,0.9910086840627129,0.2177090861749319
CFG,LRCX,0.203697230237219,0.42109716715824125,0.21739993692102225
GSAT,TTMI,0.09169670250219446,0.30906235999336745,0.21736565749117298
FANG,SHEL,0.4992699659474359,0.7161865701256356,0.2169166041781997
ARKK,SPCX,0.046490946357266326,0.2629890403104627,0.21649809395319639
BAC,HBAN,0.37498416109057153,0.5914134913293809,0.2164293302388094
BAC,ICL,0.11534713505859889,0.33162524103523544,0.21627810597663655
CB,VIG,0.48310551776108496,0.6993549830685569,0.21624946530747197
