date,mkt_ret,vol21,avg_corr,state_id,regime,p_state_0,p_state_1,p_state_2
2018-05-07,0.003482541446682785,0.11523000272732695,0.33871545213402304,2,low_vol,0.20248754858602025,2.3966005783851737e-05,0.797488485409008
2018-05-08,-0.00036378528849959833,0.11527230515498399,0.2703194426714935,2,low_vol,0.028198781256063437,1.4609040792181768e-06,0.9717997578386784
2018-05-09,0.008215027026134247,0.1064121655186596,0.26496315721708097,2,low_vol,0.0026038775283970914,3.085480267019586e-07,0.997395813922872
2018-05-10,0.008857762720835754,0.1087400097138752,0.250108665356334,2,low_vol,0.0003536407105502982,6.300146768565506e-08,0.9996462962864348
2018-05-11,0.0013624709474500246,0.10751400231587913,0.25027792017604716,2,low_vol,5.02185749699642e-05,1.608302690440779e-08,0.999949765343778
2018-05-14,6.829224631818845e-05,0.10665639535272416,0.2508657096785854,2,low_vol,3.0003403218555896e-05,1.4621097508477685e-08,0.9999699819740134
2018-05-15,-0.005847177407097053,0.1048105430441475,0.24546678948807335,2,low_vol,3.518705008546133e-05,2.27166431120587e-08,0.9999647902346291
2018-05-16,0.004522087599364836,0.09938832355884772,0.21983606522418453,2,low_vol,1.571385672899306e-05,9.938441313279966e-09,0.9999842762044152
2018-05-17,0.0008095550629045889,0.0989828014318694,0.19667715103476366,2,low_vol,1.3899903545439086e-05,6.2833348986416106e-09,0.9999860938135624
2018-05-18,-0.0010888026354552293,0.0956772031213706,0.1997346187266325,2,low_vol,1.0678771969798009e-05,6.460585368554874e-09,0.9999893147676343
2018-05-21,0.00718439207548785,0.09453303304088449,0.20019219409618674,2,low_vol,1.2986016380318679e-05,1.09955886183483e-08,0.999987002986806
2018-05-22,-0.004097116514868792,0.09602558164665181,0.19917516615278086,2,low_vol,1.3192439350373824e-05,8.385657769079325e-09,0.999986799175351
2018-05-23,0.002022254126548148,0.0855749134227448,0.20259116845304503,2,low_vol,5.108460673078648e-06,8.034851120461117e-09,0.9999948835051253
2018-05-24,-0.00046257589622622226,0.08583098317640417,0.16372575181439078,2,low_vol,5.664450303085007e-06,4.731778064964936e-09,0.9999943308190895
2018-05-25,-0.0012030131089998343,0.08322199670181707,0.16445198492674834,2,low_vol,5.134509079044211e-06,5.346632058777523e-09,0.9999948601457832
2018-05-29,-0.009144963160808596,0.09029793407453189,0.1542515032694534,2,low_vol,2.206879025334719e-05,1.5407685700176288e-08,0.9999779158025616
2018-05-30,0.012874550488092282,0.09185570155625378,0.1861714546912699,2,low_vol,2.9781297916913637e-05,4.1183599498346965e-08,0.9999701775167994
2018-05-31,-0.009067281415624979,0.0989763887087345,0.1979518756917148,2,low_vol,3.6404623685925034e-05,2.3260275064523217e-08,0.9999635721156106
2018-06-01,0.008966428297159705,0.09906368109571385,0.2166682227873478,2,low_vol,2.4349461130767604e-05,1.983849901150646e-08,0.9999756306992684
2018-06-04,0.004004936634042019,0.09858527548662048,0.23980120010853706,2,low_vol,1.3888046590936568e-05,1.2551843161151787e-08,0.9999860994014201
2018-06-05,0.0017995381574223833,0.09191099497034999,0.25383200695258934,2,low_vol,8.763245742125827e-06,1.708655617184844e-08,0.9999912196675571
2018-06-06,0.006717250282278234,0.0934311613695132,0.23545805810652032,2,low_vol,1.1224069977058097e-05,1.7332336363421707e-08,0.9999887585958938
2018-06-07,-0.0008121721255570472,0.093570001757863,0.23198309480812657,2,low_vol,8.906659092415266e-06,1.0491885598091243e-08,0.9999910828480228
2018-06-08,0.004606857047605271,0.09120913869531326,0.2294875014745493,2,low_vol,8.038110810008706e-06,1.2475042205575179e-08,0.9999919494144988
2018-06-11,0.0014694883270777814,0.08723145810847185,0.21800876880231157,2,low_vol,5.633191841330061e-06,9.720573786139622e-09,0.9999943570887859
2018-06-12,0.0026692479373050227,0.08738407842221785,0.20963448684048921,2,low_vol,5.669525500334133e-06,8.627746082467799e-09,0.9999943218478847
2018-06-13,-0.0036901638288446177,0.08897329731337719,0.20577127461978514,2,low_vol,7.554688313034571e-06,9.581835557012545e-09,0.9999924357284328
2018-06-14,0.0032186344521130577,0.08558505779069103,0.20391286929537503,2,low_vol,5.195291058252942e-06,8.702342506598197e-09,0.9999947960049106
2018-06-15,-0.00021758261615463628,0.08504279004673392,0.19754324519604471,2,low_vol,4.947233563104816e-06,7.513815434056837e-09,0.9999950452524866
2018-06-18,-0.0011064244953915895,0.0854301190537201,0.1998472800154195,2,low_vol,5.24025619125363e-06,7.961796416518274e-09,0.9999947517818714
2018-06-19,-0.0048212262138282655,0.08762569575783306,0.1993907421704785,2,low_vol,7.800894910841249e-06,1.0571538366806094e-08,0.9999921885333113
2018-06-20,0.001991446115702042,0.08480569072128934,0.20484821690934657,2,low_vol,4.8993201584110375e-06,8.674425005300253e-09,0.9999950920039217
2018-06-21,-0.005954007398599945,0.08637201470861229,0.19093107471757464,2,low_vol,8.374618006241461e-06,1.1745784178201708e-08,0.9999916136354524
2018-06-22,0.002179212665554183,0.08640491030867757,0.20334871257699266,2,low_vol,5.894349027577167e-06,8.145771944374318e-09,0.9999940975059446
2018-06-25,-0.01229698335622613,0.09738313922167521,0.20058158275260612,2,low_vol,5.8258560412214725e-05,6.218777466287929e-08,0.9999416792506622
2018-06-26,0.0016732877036285925,0.0974064572878874,0.23752798746285642,2,low_vol,1.318072131989036e-05,1.1023982876380688e-08,0.9999868082556264
2018-06-27,-0.00944701003526468,0.09777808749618691,0.23511461462328415,2,low_vol,3.244730800051264e-05,4.1650267819951333e-08,0.9999675110414479
2018-06-28,0.004491462955589388,0.0879314211696474,0.22153723592737443,2,low_vol,6.775372697944551e-06,1.2155998799563438e-08,0.999993212471352
2018-06-29,0.0014230741447704086,0.08186049357388524,0.19445984897196467,2,low_vol,4.161248542815904e-06,8.330194979933397e-09,0.9999958304229565
2018-07-02,0.002001986909582592,0.0759401996556499,0.18335222847892443,2,low_vol,3.3265036231089627e-06,1.0370143730619104e-08,0.9999966631277142
2018-07-03,-0.0023345463180865123,0.07489071820114873,0.15751312609180884,2,low_vol,3.7244044781141773e-06,8.235219468088642e-09,0.9999962673606747
2018-07-05,0.008688275581007562,0.08089310170069645,0.14595126059889205,2,low_vol,7.598541586243784e-06,1.0900232043311223e-08,0.9999923905596306
2018-07-06,0.007674960299726011,0.08195303045018697,0.17438610664379653,2,low_vol,6.222761603764461e-06,1.1532449791293699e-08,0.9999937657061011
2018-07-09,0.007537056950796603,0.08583605420886105,0.18797919539245883,2,low_vol,7.3155248495912226e-06,1.1564248209759492e-08,0.999992672911971
2018-07-10,-0.00038960478237299147,0.08453313784833319,0.20119755498715872,2,low_vol,4.958484638545557e-06,8.286805383454526e-09,0.9999950332290263
2018-07-11,-0.007640869455474455,0.08863697285780532,0.2002564601463567,2,low_vol,1.2246948659743747e-05,1.7786802225507036e-08,0.9999877352663107
2018-07-12,0.0070744525717523375,0.09169892671237061,0.2094897870057568,2,low_vol,1.0064619592300486e-05,1.244072229638481e-08,0.9999899229404278
2018-07-13,0.0007405636250176272,0.09073010420286241,0.22488365143880532,2,low_vol,7.04528481107662e-06,9.608548883692168e-09,0.999992945107226
2018-07-16,-0.0028894120160943633,0.09064828436459282,0.22739711405143284,2,low_vol,8.205512191528875e-06,1.2190130649098838e-08,0.9999917822980257
