date,laspeyres_p,paasche_p,fisher_p,laspeyres_q,paasche_q,fisher_q,nominal_fisher_product,nominal_sqrt_fisher,link_laspeyres_p,link_paasche_p,link_fisher_p,link_laspeyres_q,link_paasche_q,link_fisher_q,n_items,universe,freq,n_tickers
2026-05-29,103.71551019698728,104.62615389724002,104.16983695581344,47.67743102879509,48.09604876618212,47.88628245966913,4988.306236243763,70.6279423191966,1.0050122186172818,0.9968127618361688,1.000904093966544,1.176543838361038,1.16694492983533,1.1717345547966107,7.0,portfolio,D,7
2026-05-31,119.36840329985638,120.0499237875761,119.7086785441741,42.33750432353944,42.579225547898375,42.45819291641026,5082.614167397086,71.29245519265756,1.150921429910912,1.1474179190939653,1.1491683393432963,0.8879988583690559,0.8852957080714955,0.8866462530719413,3.0,portfolio,D,7
2026-06-01,120.23166389542465,122.16866731899034,121.196295932049,30.49062707378497,30.9818491621689,30.735256772312,3724.999275324639,61.032772141896345,1.007231902008438,1.0176488536149615,1.0124269802821853,0.7201800758206794,0.7276282920485881,0.7238946045777822,3.0,portfolio,D,7
2026-06-02,118.9435474615658,120.9136164331569,119.9245365843319,34.42034774785084,34.99045399183458,34.70423020690884,4161.888725079515,64.51270204447738,0.9892863793769068,0.9897269004125548,0.9895066153801422,1.1288829076737663,1.1293855898879166,1.1291342208070407,3.0,portfolio,D,7
2026-06-03,118.42939898267986,119.62030204870584,119.02336105888988,40.43246583221711,40.83904686648902,40.63524784038648,4836.543775423796,69.54526421995818,0.9956773739319312,0.9893038152145088,0.9924854783590652,1.1746675579342938,1.1671482420896644,1.1709018640700724,3.0,portfolio,D,7
2026-06-04,117.60741179964526,119.033321118114,118.31821843916282,56.29257409088152,56.975082996812745,56.63280039811037,6700.69204832513,81.85775496753578,0.993059264083956,0.9950929656543348,0.9940755947953932,1.392261711775859,1.395112946271142,1.3936865998839632,3.0,portfolio,D,7
2026-06-05,117.4085575066642,118.93720102184014,118.1704074878918,49.36258150958419,50.00527563443693,49.682889352513726,5871.0472799623885,76.62275954285639,0.9983091687000148,0.999192494207748,0.998750733798895,0.8768933079857176,0.8776692021183066,0.8772811692739718,3.0,portfolio,D,7
2026-06-06,119.7463043741219,119.74037789177753,119.74334109628464,65.59002212163126,65.58677594121588,65.58839901134064,7853.77403477418,88.62152128447232,1.019911213604043,1.0067529491449012,1.013310723402168,1.328739707604157,1.311597128684728,1.3201405929911396,3.0,portfolio,D,7
2026-06-07,119.45936503769649,119.35104142701474,119.40519094854707,60.16672270331883,60.11216459777343,60.1394374637018,7180.96101389152,84.74055117764765,0.997603772927063,0.9967484947716244,0.9971760421528104,0.9173151762587398,0.9165287321281164,0.9169218698767646,3.0,portfolio,D,7
2026-06-08,118.85509981079846,117.68658521907528,118.26939939225711,53.80120983574742,53.27226746099439,53.53608540129755,6331.680666224046,79.57185850678647,0.9949416671794016,0.9860541124062387,0.9904879214440572,0.894202100736654,0.8862144262721757,0.890199304468223,3.0,portfolio,D,7
2026-06-09,120.5284032353405,119.21144623698623,119.86811612067488,51.972609085148825,51.40472890570455,51.68788910899959,6195.729893750128,78.71295886796614,1.014078516001465,1.012956965444043,1.013517585585392,0.9660119027772568,0.9649435129327424,0.96547756007104,3.0,portfolio,D,7
2026-06-10,121.83879268813682,118.8150484207628,120.31742206666604,25.85749883179632,25.21577822593473,25.534622691944048,3072.2599757397,55.42797105920169,1.0108720386035288,0.996674834265198,1.003748335758767,0.4975216616397482,0.4905342127606564,0.4940155833815646,3.0,portfolio,D,7
2026-06-11,124.82395701333272,121.55421614002802,123.17823772993432,28.82511970387004,28.07005093078525,28.44508003457917,3503.814830746402,59.1930302548062,1.0245009348774232,1.023054047072934,1.0237772353673198,1.1147682879685372,1.1131939168910858,1.1139808243006994,3.0,portfolio,D,7
2026-06-12,124.57130405149049,121.00101833687008,122.77318374051484,72.7022533810735,70.61856469656017,71.65283514263103,8797.04669449506,93.79257270431953,0.9979759257125996,0.9954489624405898,0.9967116432505916,2.522183919025064,2.515797526363257,2.5189886987671146,3.0,portfolio,D,7
2026-06-13,125.2527045303038,121.93523862481472,123.5828402947028,54.54332832607815,53.09868381502982,53.81615877230359,6650.753754831963,81.55215358794618,1.0054699634398276,1.0077207638479848,1.006594734530133,0.750228855221114,0.7519082842194365,0.7510681003086337,3.0,portfolio,D,7
2026-06-14,124.16604205260404,121.67173447857265,122.91256119648524,75.8693689959935,74.34526837560392,75.10345264696471,9231.15771953738,96.07891402143022,0.9913242394104406,0.997838982814042,0.9945762769603032,1.3909926534446375,1.4001339211078554,1.3955558025746089,3.0,portfolio,D,7
2026-06-15,124.69122476091196,122.26431199869074,123.47180571963388,61.32023911460808,60.12673996360488,60.72055724176221,7497.276846942772,86.58681681955268,1.0042296806729605,1.0048702973016506,1.0045499379209477,0.8082344683510716,0.8087500560201786,0.8084922210858732,3.0,portfolio,D,7
2026-06-16,126.38938146889936,123.69745399696164,125.03617356570706,56.227665188085616,55.030089926274805,55.62565479744782,6955.219027959792,83.39795577806323,1.013618895084586,1.0117216706563257,1.012669838567238,0.9169511730539016,0.9152348848380089,0.916092627015448,3.0,portfolio,D,7
2026-06-17,124.11366660617908,121.09698057735709,122.59604510094545,34.34557510985638,33.51077730378947,33.9256085999496,4159.145441996444,64.49143696644109,0.9819944141171364,0.9789771467756448,0.980484619809008,0.610830540357099,0.6089537078475556,0.6098914021504004,3.0,portfolio,D,7
2026-06-18,125.77068200790184,123.34899301219896,124.55395206950357,59.20925445647312,58.06919226016569,58.63645266055934,7303.401914209023,85.45994333141711,1.0133507892163125,1.0185967678475951,1.015970392576253,1.7239267144920056,1.7328512476372522,1.728383220828836,3.0,portfolio,D,7
2026-06-19,126.38755410849558,123.8290398870389,125.1017564981651,46.97367715199003,46.022770064063394,46.49579274116735,5816.70534169467,76.267328140526,1.0049047368651065,1.0038917778176957,1.0043981296422924,0.7933502555165949,0.7925505465595069,0.7929503002224046,3.0,portfolio,D,7
